Org ID|Org Name|Station ID|WBID|Act Date|Act Time|Act Type|Act Category|Act Depth|Depth Units|Relative Depth|Characteristic|Result Value|Result Units|VQ|Analysis Date|Analysis Time|Procedure Name|Comment|Sample Fraction|MDL|MDL Units|PQL|Medium|Matrix
21FLBROW|Broward County Environmental Protection Department|2|3226F5|08/23/2016|10:55:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Kjeldahl|1.290|mg/l||09/12/2016|10:08:00 AM|351.2||Total|0.053|mg/l|0.212|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|2|3226F5|08/23/2016|10:55:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||pH|7.530|None||08/23/2016|10:55:00 AM|150.1||Total|0|None|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|7|3270|08/23/2016|10:35:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Temperature, water|31.800|deg C||08/23/2016|10:35:00 AM|170.1|||0|deg C|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|7|3270|08/23/2016|10:35:00 AM|Sample|Routine Sample|0.50|m||Pheophytin-a|1.610|mg/m3||09/12/2016|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|7|3270|08/23/2016|10:35:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||pH|7.550|None||08/23/2016|10:35:00 AM|150.1||Total|0|None|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|7|3270|08/23/2016|10:35:00 AM|Sample|Routine Sample|0.50|m||Chlorophyll a, corrected for pheophytin|1.200|mg/m3||09/12/2016|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|7|3270|08/23/2016|10:35:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.059|mg/l||09/20/2016|03:53:00 PM|353.2||Total|0.003|mg/l|0.012|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|7|3270|08/23/2016|10:35:00 AM|Sample|Routine Sample|0.50|m||Phosphorus, orthophosphate as P|0.006|mg/l|I|08/24/2016|01:34:00 PM|365.1||Dissolved|0.006|mg/l|0.024|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|7|3270|08/23/2016|10:35:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Dissolved oxygen (DO)|3.390|mg/l||08/23/2016|10:35:00 AM|360.1||Total|0.05|mg/l|0.2|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|7|3270|08/23/2016|10:35:00 AM|Sample|Routine Sample|0.50|m||Turbidity|0.600|NTU||08/24/2016|09:00:00 AM|180.1|||0.1|NTU|0.4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|7|3270|08/23/2016|10:35:00 AM|Sample|Routine Sample|0.50|m||Phosphorus as P|0.024|mg/l|I|09/07/2016|01:37:00 AM|365.4||Total|0.008|mg/l|0.032|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|7|3270|08/23/2016|10:35:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Specific conductance|548.000|umho/cm||08/23/2016|10:35:00 AM|120.1|||1|umho/cm|4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|7|3270|08/23/2016|10:35:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Kjeldahl|1.470|mg/l||09/12/2016|10:08:00 AM|351.2||Total|0.053|mg/l|0.212|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|7|3270|08/23/2016|10:35:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, ammonia (NH3) + ammonium (NH4)|0.036|mg/l|I|08/31/2016|10:53:00 AM|350.1||Total|0.016|mg/l|0.064|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|7|3270|08/23/2016|10:35:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Salinity|0.260|ppth||08/23/2016|10:35:00 AM|2520-B||Total|0.025|ppth|0.1|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|10:00:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Dissolved oxygen (DO)|3.560|mg/l||08/23/2016|10:00:00 AM|360.1||Total|0.05|mg/l|0.2|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|10:00:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Kjeldahl|1.110|mg/l||09/15/2016|09:51:00 AM|351.2||Total|0.053|mg/l|0.212|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|10:00:00 AM|Sample|Routine Sample|0.50|m||Pheophytin-a|2.530|mg/m3||09/12/2016|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|10:00:00 AM|Sample|Routine Sample|0.50|m||Turbidity|2.000|NTU||08/24/2016|09:00:00 AM|180.1|||0.1|NTU|0.4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|10:00:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Specific conductance|572.000|umho/cm||08/23/2016|10:00:00 AM|120.1|||1|umho/cm|4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|10:00:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Temperature, water|31.000|deg C||08/23/2016|10:00:00 AM|170.1|||0|deg C|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|10:00:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||pH|7.670|None||08/23/2016|10:00:00 AM|150.1||Total|0|None|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|10:00:00 AM|Sample|Routine Sample|0.50|m||Phosphorus, orthophosphate as P|0.004|mg/l|U|08/24/2016|09:12:00 AM|365.1||Dissolved|0.006|mg/l|0.024|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|10:00:00 AM|Sample|Routine Sample|0.50|m||Phosphorus as P|0.022|mg/l|I|09/07/2016|01:37:00 AM|365.4||Total|0.008|mg/l|0.032|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|10:00:00 AM|Sample|Routine Sample|0.50|m||Chlorophyll a, corrected for pheophytin|6.050|mg/m3||09/12/2016|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|10:00:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Salinity|0.270|ppth||08/23/2016|10:00:00 AM|2520-B||Total|0.025|ppth|0.1|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|10:00:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, ammonia (NH3) + ammonium (NH4)|0.190|mg/l||08/31/2016|10:53:00 AM|350.1||Total|0.016|mg/l|0.064|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|10:00:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.274|mg/l||09/21/2016|09:32:00 AM|353.2||Total|0.003|mg/l|0.012|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|09:50:00 AM|Sample|Routine Sample|0.50|m||Pheophytin-a|2.980|mg/m3||09/12/2016|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|09:50:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, ammonia (NH3) + ammonium (NH4)|0.184|mg/l||08/31/2016|10:53:00 AM|350.1||Total|0.016|mg/l|0.064|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|09:50:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Dissolved oxygen (DO)|3.690|mg/l||08/23/2016|09:50:00 AM|360.1||Total|0.05|mg/l|0.2|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|09:50:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Salinity|0.270|ppth||08/23/2016|09:50:00 AM|2520-B||Total|0.025|ppth|0.1|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|09:50:00 AM|Sample|Routine Sample|0.50|m||Turbidity|2.000|NTU||08/24/2016|09:00:00 AM|180.1|||0.1|NTU|0.4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|09:50:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Kjeldahl|1.120|mg/l||09/15/2016|09:51:00 AM|351.2||Total|0.053|mg/l|0.212|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|09:50:00 AM|Sample|Routine Sample|0.50|m||Phosphorus, orthophosphate as P|0.005|mg/l|U|08/24/2016|09:12:00 AM|365.1||Dissolved|0.006|mg/l|0.024|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|09:50:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Temperature, water|31.000|deg C||08/23/2016|09:50:00 AM|170.1|||0|deg C|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|09:50:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.296|mg/l||09/21/2016|01:11:00 PM|353.2||Total|0.003|mg/l|0.012|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|09:50:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||pH|7.740|None||08/23/2016|09:50:00 AM|150.1||Total|0|None|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|09:50:00 AM|Sample|Routine Sample|0.50|m||Phosphorus as P|0.019|mg/l|I|09/07/2016|01:37:00 AM|365.4||Total|0.008|mg/l|0.032|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|09:50:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Specific conductance|572.000|umho/cm||08/23/2016|09:50:00 AM|120.1|||1|umho/cm|4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/23/2016|09:50:00 AM|Sample|Routine Sample|0.50|m||Chlorophyll a, corrected for pheophytin|6.440|mg/m3||09/12/2016|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/23/2016|09:30:00 AM|Sample|Routine Sample|0.50|m||Chlorophyll a, corrected for pheophytin|8.880|mg/m3||09/12/2016|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/23/2016|09:30:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Temperature, water|31.400|deg C||08/23/2016|09:30:00 AM|170.1|||0|deg C|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/23/2016|09:30:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, ammonia (NH3) + ammonium (NH4)|0.170|mg/l||08/31/2016|10:53:00 AM|350.1||Total|0.016|mg/l|0.064|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/23/2016|09:30:00 AM|Sample|Routine Sample|0.50|m||Pheophytin-a|3.330|mg/m3||09/12/2016|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/23/2016|09:30:00 AM|Sample|Routine Sample|0.50|m||Phosphorus as P|0.034|mg/l||09/07/2016|01:37:00 AM|365.4||Total|0.008|mg/l|0.032|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/23/2016|09:30:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Specific conductance|570.000|umho/cm||08/23/2016|09:30:00 AM|120.1|||1|umho/cm|4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/23/2016|09:30:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||pH|7.920|None||08/23/2016|09:30:00 AM|150.1||Total|0|None|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/23/2016|09:30:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Dissolved oxygen (DO)|4.680|mg/l||08/23/2016|09:30:00 AM|360.1||Total|0.05|mg/l|0.2|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/23/2016|09:30:00 AM|Sample|Routine Sample|0.50|m||Phosphorus, orthophosphate as P|*Non-detect||U|08/24/2016|01:34:00 PM|365.1||Dissolved|0.006|mg/l|0.024|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/23/2016|09:30:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.253|mg/l||09/21/2016|09:32:00 AM|353.2||Total|0.003|mg/l|0.012|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/23/2016|09:30:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Kjeldahl|1.160|mg/l||09/12/2016|10:08:00 AM|351.2||Total|0.053|mg/l|0.212|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/23/2016|09:30:00 AM|Sample|Routine Sample|0.50|m||Turbidity|2.200|NTU||08/24/2016|09:00:00 AM|180.1|||0.1|NTU|0.4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/23/2016|09:30:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Salinity|0.270|ppth||08/23/2016|09:30:00 AM|2520-B||Total|0.025|ppth|0.1|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/23/2016|09:20:00 AM|Sample|Routine Sample|0.50|m||Phosphorus, orthophosphate as P|0.039|mg/l||08/24/2016|01:34:00 PM|365.1||Dissolved|0.006|mg/l|0.024|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/23/2016|09:20:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.018|mg/l||09/13/2016|11:10:00 AM|353.2||Total|0.003|mg/l|0.012|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/23/2016|09:20:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Temperature, water|32.000|deg C||08/23/2016|09:20:00 AM|170.1|||0|deg C|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/23/2016|09:20:00 AM|Sample|Routine Sample|0.50|m||Turbidity|0.900|NTU||08/24/2016|09:00:00 AM|180.1|||0.1|NTU|0.4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/23/2016|09:20:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, ammonia (NH3) + ammonium (NH4)|0.105|mg/l||08/31/2016|10:53:00 AM|350.1||Total|0.016|mg/l|0.064|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/23/2016|09:20:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Salinity|0.260|ppth||08/23/2016|09:20:00 AM|2520-B||Total|0.025|ppth|0.1|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/23/2016|09:20:00 AM|Sample|Routine Sample|0.50|m||Chlorophyll a, corrected for pheophytin|3.780|mg/m3||09/06/2016|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/23/2016|09:20:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Dissolved oxygen (DO)|3.600|mg/l|J|08/23/2016|09:20:00 AM|360.1||Total|0.05|mg/l|0.2|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/23/2016|09:20:00 AM|Sample|Routine Sample|0.50|m||Pheophytin-a|6.690|mg/m3||09/06/2016|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/23/2016|09:20:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Kjeldahl|1.230|mg/l||09/12/2016|10:08:00 AM|351.2||Total|0.053|mg/l|0.212|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/23/2016|09:20:00 AM|Sample|Routine Sample|0.50|m||Phosphorus as P|0.081|mg/l||09/07/2016|09:24:00 AM|365.4||Total|0.008|mg/l|0.032|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/23/2016|09:20:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||pH|7.220|None||08/23/2016|09:20:00 AM|150.1||Total|0|None|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/23/2016|09:20:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Specific conductance|549.000|umho/cm||08/23/2016|09:20:00 AM|120.1|||1|umho/cm|4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/23/2016|08:50:00 AM|Sample|Routine Sample|0.50|m||Phosphorus as P|0.012|mg/l|I|09/07/2016|01:37:00 AM|365.4||Total|0.008|mg/l|0.032|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/23/2016|08:50:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Dissolved oxygen (DO)|2.930|mg/l||08/23/2016|08:50:00 AM|360.1||Total|0.05|mg/l|0.2|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/23/2016|08:50:00 AM|Sample|Routine Sample|0.50|m||Phosphorus, orthophosphate as P|*Non-detect||U|08/24/2016|01:34:00 PM|365.1||Dissolved|0.006|mg/l|0.024|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/23/2016|08:50:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||pH|7.750|None||08/23/2016|08:50:00 AM|150.1||Total|0|None|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/23/2016|08:50:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Temperature, water|31.200|deg C||08/23/2016|08:50:00 AM|170.1|||0|deg C|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/23/2016|08:50:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, ammonia (NH3) + ammonium (NH4)|0.276|mg/l||08/31/2016|10:53:00 AM|350.1||Total|0.016|mg/l|0.064|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/23/2016|08:50:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.151|mg/l||09/21/2016|09:32:00 AM|353.2||Total|0.003|mg/l|0.012|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/23/2016|08:50:00 AM|Sample|Routine Sample|0.50|m||Turbidity|1.900|NTU||08/24/2016|09:00:00 AM|180.1|||0.1|NTU|0.4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/23/2016|08:50:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Salinity|0.290|ppth||08/23/2016|08:50:00 AM|2520-B||Total|0.025|ppth|0.1|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/23/2016|08:50:00 AM|Sample|Routine Sample|0.50|m||Chlorophyll a, corrected for pheophytin|6.840|mg/m3||09/12/2016|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/23/2016|08:50:00 AM|Sample|Routine Sample|0.50|m||Pheophytin-a|2.500|mg/m3||09/12/2016|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/23/2016|08:50:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Specific conductance|612.000|umho/cm||08/23/2016|08:50:00 AM|120.1|||1|umho/cm|4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/23/2016|08:50:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Kjeldahl|1.280|mg/l||09/12/2016|10:08:00 AM|351.2||Total|0.053|mg/l|0.212|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/22/2016|01:45:00 PM|Sample|Routine Sample|0.50|m||Nitrogen, ammonia (NH3) + ammonium (NH4)|0.033|mg/l|I|08/31/2016|10:53:00 AM|350.1||Total|0.016|mg/l|0.064|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/22/2016|01:45:00 PM|Sample|Routine Sample|0.50|m||Pheophytin-a|3.060|mg/m3||09/01/2016|03:00:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/22/2016|01:45:00 PM|Sample|Routine Sample|0.50|m||Copper|8.060|ug/l||08/30/2016|08:24:00 AM|6020||Total|0.928|ug/l|3.71|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/22/2016|01:45:00 PM|Sample|Routine Sample|0.50|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.369|mg/l||09/20/2016|03:53:00 PM|353.2||Total|0.003|mg/l|0.012|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/22/2016|01:45:00 PM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Temperature, water|32.100|deg C||08/22/2016|01:45:00 PM|170.1|||0|deg C|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/22/2016|01:45:00 PM|Sample|Routine Sample|0.50|m||Phosphorus as P|0.128|mg/l||09/07/2016|09:24:00 AM|365.4||Total|0.008|mg/l|0.032|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/22/2016|01:45:00 PM|Sample|Routine Sample|0.50|m||Nitrogen, Kjeldahl|0.637|mg/l||09/12/2016|10:08:00 AM|351.2||Total|0.053|mg/l|0.212|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/22/2016|01:45:00 PM|Field Msr/Obs|Routine Msr/Obs|0.50|m||pH|7.720|None||08/22/2016|01:45:00 PM|150.1||Total|0|None|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/22/2016|01:45:00 PM|Sample|Routine Sample|0.50|m||Turbidity|0.900|NTU||08/23/2016|09:15:00 AM|180.1|||0.1|NTU|0.4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/22/2016|01:45:00 PM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Salinity|21.300|ppth||08/22/2016|01:45:00 PM|2520-B||Total|0.025|ppth|0.1|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/22/2016|01:45:00 PM|Sample|Routine Sample|0.50|m||Phosphorus, orthophosphate as P|0.008|mg/l|I|08/23/2016|08:34:00 AM|365.1||Dissolved|0.006|mg/l|0.024|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/22/2016|01:45:00 PM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Dissolved oxygen (DO)|3.940|mg/l||08/22/2016|01:45:00 PM|360.1||Total|0.05|mg/l|0.2|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/22/2016|01:45:00 PM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Specific conductance|34200.000|umho/cm||08/22/2016|01:45:00 PM|120.1|||1|umho/cm|4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/22/2016|01:45:00 PM|Sample|Routine Sample|0.50|m||Chlorophyll a, corrected for pheophytin|7.170|mg/m3||09/01/2016|03:00:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|22|3277C|08/22/2016|01:25:00 PM|Sample|Routine Sample|0.50|m||Pheophytin-a|1.550|mg/m3||09/06/2016|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|22|3277C|08/22/2016|01:25:00 PM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Salinity|0.370|ppth||08/22/2016|01:25:00 PM|2520-B||Total|0.025|ppth|0.1|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|22|3277C|08/22/2016|01:25:00 PM|Field Msr/Obs|Routine Msr/Obs|0.50|m||pH|7.390|None||08/22/2016|01:25:00 PM|150.1||Total|0|None|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|22|3277C|08/22/2016|01:25:00 PM|Sample|Routine Sample|0.50|m||Phosphorus, orthophosphate as P|0.006|mg/l|U|08/23/2016|08:34:00 AM|365.1||Dissolved|0.006|mg/l|0.024|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|22|3277C|08/22/2016|01:25:00 PM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Temperature, water|31.400|deg C||08/22/2016|01:25:00 PM|170.1|||0|deg C|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|22|3277C|08/22/2016|01:25:00 PM|Sample|Routine Sample|0.50|m||Phosphorus as P|0.035|mg/l||09/07/2016|09:24:00 AM|365.4||Total|0.008|mg/l|0.032|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|22|3277C|08/22/2016|01:25:00 PM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Specific conductance|768.000|umho/cm||08/22/2016|01:25:00 PM|120.1|||1|umho/cm|4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|22|3277C|08/22/2016|01:25:00 PM|Sample|Routine Sample|0.50|m||Nitrogen, Kjeldahl|1.760|mg/l||09/12/2016|10:08:00 AM|351.2||Total|0.053|mg/l|0.212|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|22|3277C|08/22/2016|01:25:00 PM|Sample|Routine Sample|0.50|m||Turbidity|0.900|NTU||08/24/2016|09:00:00 AM|180.1|||0.1|NTU|0.4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|22|3277C|08/22/2016|01:25:00 PM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Dissolved oxygen (DO)|1.590|mg/l||08/22/2016|01:25:00 PM|360.1||Total|0.05|mg/l|0.2|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|22|3277C|08/22/2016|01:25:00 PM|Sample|Routine Sample|0.50|m||Chlorophyll a, corrected for pheophytin|2.350|mg/m3||09/06/2016|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|22|3277C|08/22/2016|01:25:00 PM|Sample|Routine Sample|0.50|m||Nitrogen, ammonia (NH3) + ammonium (NH4)|0.152|mg/l||08/31/2016|10:53:00 AM|350.1||Total|0.016|mg/l|0.064|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|22|3277C|08/22/2016|01:25:00 PM|Sample|Routine Sample|0.50|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.010|mg/l|I|09/13/2016|11:10:00 AM|353.2||Total|0.003|mg/l|0.012|Water|Surface Water
