Org ID|Org Name|Station ID|WBID|Act Date|Act Time|Act Type|Act Category|Act Depth|Depth Units|Relative Depth|Characteristic|Result Value|Result Units|VQ|Analysis Date|Analysis Time|Procedure Name|Comment|Sample Fraction|MDL|MDL Units|PQL|Medium|Matrix
21FLDADE|Dade Environmental Resource Management (Florida)|BB06|3226H2|12/05/1994|11:31:00 AM|Field Msr/Obs|Replicate Msr/Obs|0|m||Temperature, water|25.65|deg C||||2550|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BB06|3226H2|12/05/1994|11:31:00 AM|Field Msr/Obs|Replicate Msr/Obs|0|m||Specific conductance|51600|umho/cm||||2510|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BB06|3226H2|12/05/1994|11:31:00 AM|Field Msr/Obs|Replicate Msr/Obs|0|m||pH|8.07|None||||4500-H|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BB06|3226H2|12/05/1994|11:31:00 AM|Field Msr/Obs|Replicate Msr/Obs|0|m||Dissolved oxygen (DO)|6.06|mg/l||||4500-O-G|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BB06|3226H2|12/05/1994|11:31:00 AM|Field Msr/Obs|Replicate Msr/Obs|1|m||Temperature, water|25.65|deg C||||2550|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BB06|3226H2|12/05/1994|11:31:00 AM|Field Msr/Obs|Replicate Msr/Obs|1|m||Salinity|34|ppth||||2520-B|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BB06|3226H2|12/05/1994|11:31:00 AM|Field Msr/Obs|Replicate Msr/Obs|1|m||pH|8.07|None||||4500-H|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Field Msr/Obs|Replicate Msr/Obs|1.1|m||Salinity|0.3|ppth||||2520-B|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Potassium|1.96|mg/l||||200.7(W)||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Turbidity|1.1|NTU||||180.1||Total|0.1|NTU||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Field Msr/Obs|Replicate Msr/Obs|.1|m||Temperature, water|25.19|deg C||||2550|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Field Msr/Obs|Replicate Msr/Obs|.1|m||Oxidation reduction potential (ORP)|621|mV|||||D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Nitrogen, Kjeldahl|1.83|mg/l||||351.2||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Zinc|*Non-detect|ug/l|U|||200.7(W)|U|Total|10|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Field Msr/Obs|Replicate Msr/Obs|3.4|m||Salinity|0.3|ppth||||2520-B|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Arsenic|*Non-detect|ug/l|U|||206.2|U|Total|10|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Barium|*Non-detect|ug/l|U|||200.7(W)|U|Total|100|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Calcium|70.5|mg/l||||200.7(W)||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Field Msr/Obs|Replicate Msr/Obs|3.4|m||Oxidation reduction potential (ORP)|624|mV|||||D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Field Msr/Obs|Replicate Msr/Obs|3.4|m||Dissolved oxygen (DO)|1.79|mg/l||||4500-O-G|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Field Msr/Obs|Replicate Msr/Obs|1.1|m||Specific conductance|614|umho/cm||||2510|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Copper|*Non-detect|ug/l|U|||200.7(W)|U|Total|10|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Phosphorus, phosphate (PO4) as PO4|0.01|mg/l||||365.1||Total|0.001|mg/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Mercury|*Non-detect|ug/l|U|||245.1|U|Total|0.2|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Cadmium|*Non-detect|ug/l|U|||213.2|U|Total|0.2|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Dissolved Solids|375|mg/l||||160.1||Total|10|mg/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Nitrogen, Kjeldahl|3.09|mg/l||||351.2||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Magnesium|7.22|mg/l||||200.7(W)||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Sodium|29.3|mg/l||||200.7(W)||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Silver|0.1|ug/l||||272.2|I|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Calcium|66.8|mg/l||||200.7(W)||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Dissolved Solids|378|mg/l||||160.1||Total|10|mg/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Chemical Oxygen Demand (COD)|49|mg/l||||410.2||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Potassium|1.35|mg/l||||200.7(W)||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.18|mg/l||||353.2||Total|0.01|mg/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Nitrogen, ammonia (NH3) as NH3|0.77|mg/l||||350.1||Total|0.01|mg/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Magnesium|6.93|mg/l||||200.7(W)||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Sodium|32.6|mg/l||||200.7(W)||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Chemical Oxygen Demand (COD)|47|mg/l||||410.2||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Apparent Color|83|PCU||||110.2||Total|5|PCU||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Field Msr/Obs|Replicate Msr/Obs|.1|m||Dissolved oxygen (DO)|0|mg/l||||4500-O-G|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Field Msr/Obs|Replicate Msr/Obs|.1|m||pH|7.14|None||||4500-H|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Field Msr/Obs|Replicate Msr/Obs|.1|m||Salinity|0.3|ppth||||2520-B|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Field Msr/Obs|Replicate Msr/Obs|.1|m||Specific conductance|609|umho/cm||||2510|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Thallium|*Non-detect|ug/l|U|||279.2|U|Total|2|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Silver|*Non-detect|ug/l|U|||272.2|U|Total|0.1|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Selenium|*Non-detect|ug/l|U|||270.2|U|Total|10|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Mercury|*Non-detect|ug/l|U|||245.1|U|Total|0.2|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Lead|*Non-detect|ug/l|U|||239.2|U|Total|1|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Antimony|*Non-detect|ug/l|U|||204.2|U|Total|5|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Nickel|*Non-detect|ug/l|U|||200.7(W)|U|Total|5|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Manganese|10|ug/l||||200.7(W)|I|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Chromium|*Non-detect|ug/l|U|||200.7(W)|U|Total|10|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Beryllium|*Non-detect|ug/l|U|||200.7(W)|U|Total|1|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Total Suspended Solids (TSS)|*Non-detect|mg/l|U|||160.2|U|Total|4|mg/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Thallium|*Non-detect|ug/l|U|||279.2|U|Total|2|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Selenium|*Non-detect|ug/l|U|||270.2|U|Total|10|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Lead|*Non-detect|ug/l|U|||239.2|U|Total|1|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Cadmium|*Non-detect|ug/l|U|||213.2|U|Total|0.2|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Arsenic|*Non-detect|ug/l|U|||206.2|U|Total|10|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Antimony|*Non-detect|ug/l|U|||204.2|U|Total|5|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Zinc|10|ug/l||||200.7(W)|I|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Nickel|*Non-detect|ug/l|U|||200.7(W)|U|Total|5|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Manganese|10|ug/l||||200.7(W)|I|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Copper|*Non-detect|ug/l|U|||200.7(W)|U|Total|10|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Chromium|*Non-detect|ug/l|U|||200.7(W)|U|Total|10|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Beryllium|*Non-detect|ug/l|U|||200.7(W)|U|Total|1|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Barium|*Non-detect|ug/l|U|||200.7(W)|U|Total|100|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK09|3283|12/05/1994|11:30:00 AM|Sample|Routine Sample||||Total Suspended Solids (TSS)|*Non-detect|mg/l|U|||160.2|U|Total|4|mg/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Field Msr/Obs|Replicate Msr/Obs|3.4|m||pH|7.18|None||||4500-H|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Field Msr/Obs|Replicate Msr/Obs|3.4|m||Temperature, water|25.18|deg C||||2550|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Field Msr/Obs|Replicate Msr/Obs|3.4|m||Specific conductance|614|umho/cm||||2510|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Field Msr/Obs|Replicate Msr/Obs|1.1|m||Oxidation reduction potential (ORP)|624|mV|||||D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Field Msr/Obs|Replicate Msr/Obs|1.1|m||Dissolved oxygen (DO)|1.73|mg/l||||4500-O-G|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Field Msr/Obs|Replicate Msr/Obs|1.1|m||pH|7.15|None||||4500-H|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|SK07|3283|12/05/1994|11:30:00 AM|Field Msr/Obs|Replicate Msr/Obs|1.1|m||Temperature, water|25.19|deg C||||2550|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Field Msr/Obs|Replicate Msr/Obs|1|m||Salinity|27.2|ppth||||2520-B|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Field Msr/Obs|Replicate Msr/Obs|1|m||Specific conductance|42300|umho/cm||||2510|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Field Msr/Obs|Replicate Msr/Obs|8.2|m||pH|8.04|None||||4500-H|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Field Msr/Obs|Replicate Msr/Obs|0|m||Temperature, water|25.14|deg C||||2550|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Sample|Routine Sample|0|m||Total Coliform|70|cfu/100ml||||9222-B||Total|10|cfu/100ml|1|Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Field Msr/Obs|Replicate Msr/Obs|1|m||Dissolved oxygen (DO)|4.92|mg/l||||4500-O-G|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Sample|Routine Sample|1|m||Phosphorus, phosphate (PO4) as PO4|0.01|mg/l||||365.1||Total|0.001|mg/l|0.004|Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Sample|Routine Sample|0|m||Fecal Coliform|50|cfu/100ml||||9222-D||Total|10|cfu/100ml|1|Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Sample|Routine Sample|1|m||Turbidity|0.7|NTU||||180.1||Total|0.1|NTU|0.4|Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Sample|Routine Sample|1|m||Nitrogen, ammonia (NH3) as NH3|0.18|mg/l||||350.1||Total|0.01|mg/l|0.04|Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Sample|Routine Sample|1|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.21|mg/l||||353.2||Total|0.01|mg/l|0.04|Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Sample|Routine Sample|1|m||Apparent Color|35|PCU||||110.2||Total|5|PCU|20|Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Field Msr/Obs|Replicate Msr/Obs|1|m||pH|7.9|None||||4500-H|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Field Msr/Obs|Replicate Msr/Obs|8.2|m||Temperature, water|25.89|deg C||||2550|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Field Msr/Obs|Replicate Msr/Obs|8.2|m||Specific conductance|51900|umho/cm||||2510|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Field Msr/Obs|Replicate Msr/Obs|8.2|m||Salinity|34.2|ppth||||2520-B|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Field Msr/Obs|Replicate Msr/Obs|8.2|m||Dissolved oxygen (DO)|5.12|mg/l||||4500-O-G|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Field Msr/Obs|Replicate Msr/Obs|8.2|m||Depth|8.2|m|||||D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Field Msr/Obs|Replicate Msr/Obs|0|m||Specific conductance|34600|umho/cm||||2510|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Field Msr/Obs|Replicate Msr/Obs|0|m||Salinity|21.7|ppth||||2520-B|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Field Msr/Obs|Replicate Msr/Obs|0|m||pH|7.8|None||||4500-H|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Field Msr/Obs|Replicate Msr/Obs|0|m||Dissolved oxygen (DO)|5.63|mg/l||||4500-O-G|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|AC01|3226M1|12/05/1994|11:18:00 AM|Field Msr/Obs|Replicate Msr/Obs|1|m||Temperature, water|25.76|deg C||||2550|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Barium|*Non-detect|ug/l|U|||200.7(W)|U|Total|100|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Total Suspended Solids (TSS)|*Non-detect|mg/l|U|||160.2|U|Total|4|mg/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Sodium|15.3|mg/l||||200.7(W)||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Field Msr/Obs|Replicate Msr/Obs|1.1|m||pH|7.48|None||||4500-H|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Manganese|*Non-detect|ug/l|U|||200.7(W)|U|Total|5|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Thallium|*Non-detect|ug/l|U|||279.2|U|Total|2|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Chromium|*Non-detect|ug/l|U|||200.7(W)|U|Total|10|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Dissolved Solids|335|mg/l||||160.1||Total|10|mg/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Selenium|*Non-detect|ug/l|U|||270.2|U|Total|10|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Arsenic|*Non-detect|ug/l|U|||206.2|U|Total|10|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.54|mg/l||||353.2||Total|0.01|mg/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Chemical Oxygen Demand (COD)|34|mg/l||||410.2||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Magnesium|4.81|mg/l||||200.7(W)||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Nitrogen, ammonia (NH3) as NH3|0.11|mg/l||||350.1||Total|0.01|mg/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Phosphorus, phosphate (PO4) as PO4|0.009|mg/l||||365.1||Total|0.001|mg/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Potassium|1.86|mg/l||||200.7(W)||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Calcium|76|mg/l||||200.7(W)||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Apparent Color|71|PCU||||110.2||Total|5|PCU||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Nitrogen, Kjeldahl|1.33|mg/l||||351.2||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Zinc|30|ug/l||||200.7(W)||Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Turbidity|1|NTU||||180.1||Total|0.1|NTU||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Field Msr/Obs|Replicate Msr/Obs|1.1|m||Temperature, water|25.31|deg C||||2550|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Field Msr/Obs|Replicate Msr/Obs|1.1|m||Salinity|0.3|ppth||||2520-B|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Field Msr/Obs|Replicate Msr/Obs|1.1|m||Specific conductance|531|umho/cm||||2510|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Silver|0.1|ug/l||||272.2|I|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Mercury|*Non-detect|ug/l|U|||245.1|U|Total|0.2|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Lead|*Non-detect|ug/l|U|||239.2|U|Total|1|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Cadmium|0.2|ug/l||||213.2|I|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Antimony|*Non-detect|ug/l|U|||204.2|U|Total|5|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Nickel|*Non-detect|ug/l|U|||200.7(W)|U|Total|5|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Copper|*Non-detect|ug/l|U|||200.7(W)|U|Total|10|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Sample|Routine Sample||||Beryllium|*Non-detect|ug/l|U|||200.7(W)|U|Total|1|ug/l||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Field Msr/Obs|Replicate Msr/Obs|1|m||Oxidation reduction potential (ORP)|618|mV|||||D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Field Msr/Obs|Replicate Msr/Obs|1|m||Dissolved oxygen (DO)|4.8|mg/l||||4500-O-G|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Field Msr/Obs|Replicate Msr/Obs|1|m||pH|7.47|None||||4500-H|D|Total||||Water|
21FLDADE|Dade Environmental Resource Management (Florida)|BS08|3285|12/05/1994|11:00:00 AM|Field Msr/Obs|Replicate Msr/Obs|1|m||Temperature, water|25.31|deg C||||2550|D|Total||||Water|
