Org ID|Org Name|Station ID|WBID|Act Date|Act Time|Act Type|Act Category|Act Depth|Depth Units|Relative Depth|Characteristic|Result Value|Result Units|VQ|Analysis Date|Analysis Time|Procedure Name|Comment|Sample Fraction|MDL|MDL Units|PQL|Medium|Matrix
21FLPBCH|Palm Beach County Environmental Resources Management Departm|28|3256B|04/20/2017|12:25:00 PM|Sample|Routine Sample|0.5|m||Phosphorus as P|0.0266|mg/l||04/21/2017|11:26:00 AM|351.2||Total|0.002|mg/l|0.006|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|28|3256B|04/20/2017|12:25:00 PM|Sample|Routine Sample|0.5|m||Zinc|0.00247|mg/l||04/21/2017|02:37:00 PM|6010B||Total|0.00072|mg/l|0.00216|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|28|3256B|04/20/2017|12:25:00 PM|Sample|Routine Sample|0.5|m||Turbidity|3.0|NTU||04/21/2017|05:48:00 PM|180.1||Total|0.15|NTU|0.20|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|28|3256B|04/20/2017|12:25:00 PM|Sample|Routine Sample|0.5|m||Total Suspended Solids (TSS)|2.20|mg/l||04/25/2017|01:00:00 PM|365.3||Total|1|mg/l|3|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|28|3256B|04/20/2017|12:25:00 PM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|*Non-detect||U|04/25/2017|02:44:00 PM|365.1||Total|0.019|mg/l|0.057|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|28|3256B|04/20/2017|12:25:00 PM|Sample|Routine Sample|0.5|m||Nitrogen, Kjeldahl|0.0817|mg/l||04/26/2017|10:51:00 AM|6010B||Total|0.00900|mg/l|0.020|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|28|3256B|04/20/2017|12:25:00 PM|Sample|Routine Sample|0.5|m||Lead|*Non-detect||U|04/21/2017|02:37:00 PM|6010B||Total|0.0014|mg/l|0.0042|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|28|3256B|04/20/2017|12:25:00 PM|Sample|Routine Sample|0.5|m||Copper|0.00191|mg/l||04/21/2017|02:37:00 PM|6010B||Total|0.00065|mg/l|0.00195|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|28|3256B|04/20/2017|12:25:00 PM|Sample|Routine Sample|0.5|m||Cadmium|*Non-detect||U|04/21/2017|02:37:00 PM|6010B||Total|0.00013|mg/l|0.00039|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|28|3256B|04/20/2017|12:25:00 PM|Sample|Routine Sample|0.5|m||Arsenic|*Non-detect||U|04/21/2017|02:37:00 PM|2540-D||Total|0.00149|mg/l|0.00447|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|28|3256B|04/20/2017|12:25:00 PM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Temperature, water|24.1|deg C||04/20/2017|12:25:00 PM|FT_1400||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|28|3256B|04/20/2017|12:25:00 PM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Dissolved oxygen (DO)|7.98|mg/l||04/20/2017|12:25:00 PM|FT_1500||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|28|3256B|04/20/2017|12:25:00 PM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Specific conductance|522|uS/cm||04/20/2017|12:25:00 PM|FT_1200||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27A|3256B|04/20/2017|11:50:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as P|*Non-detect||U|04/21/2017|10:07:00 AM|350.1||Total|0.00600|mg/l|0.050|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27A|3256B|04/20/2017|11:50:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as P|0.0221|mg/l|U|04/21/2017|11:26:00 AM|351.2||Total|0.002|mg/l|0.006|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27A|3256B|04/20/2017|11:50:00 AM|Sample|Routine Sample|0.5|m||Zinc|0.00267|mg/l||04/21/2017|02:37:00 PM|6010B||Total|0.00072|mg/l|0.00216|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27A|3256B|04/20/2017|11:50:00 AM|Sample|Routine Sample|0.5|m||Turbidity|1.8|NTU||04/21/2017|05:48:00 PM|180.1||Total|0.15|NTU|0.20|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27A|3256B|04/20/2017|11:50:00 AM|Sample|Routine Sample|0.5|m||Total Suspended Solids (TSS)|1.80|mg/l|I|04/25/2017|01:00:00 PM|365.3||Total|1|mg/l|3|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27A|3256B|04/20/2017|11:50:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|*Non-detect||U|04/25/2017|02:44:00 PM|365.1||Total|0.019|mg/l|0.057|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27A|3256B|04/20/2017|11:50:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Kjeldahl|0.876|mg/l||04/26/2017|10:51:00 AM|6010B||Total|0.00900|mg/l|0.020|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27A|3256B|04/20/2017|11:50:00 AM|Sample|Routine Sample|0.5|m||Lead|*Non-detect||U|04/21/2017|02:37:00 PM|6010B||Total|0.0014|mg/l|0.0042|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27A|3256B|04/20/2017|11:50:00 AM|Sample|Routine Sample|0.5|m||Copper|0.00220|mg/l||04/21/2017|02:37:00 PM|6010B||Total|0.00065|mg/l|0.00195|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27A|3256B|04/20/2017|11:50:00 AM|Sample|Routine Sample|0.5|m||Cadmium|*Non-detect||U|04/21/2017|02:37:00 PM|6010B||Total|0.00013|mg/l|0.00039|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27A|3256B|04/20/2017|11:50:00 AM|Sample|Routine Sample|0.5|m||Arsenic|0.00174|mg/l|U|04/21/2017|02:37:00 PM|2540-D||Total|0.00149|mg/l|0.00447|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27A|3256B|04/20/2017|11:50:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Temperature, water|24.3|deg C||04/20/2017|11:50:00 AM|FT_1400||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27A|3256B|04/20/2017|11:50:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Dissolved oxygen (DO)|7.98|mg/l||04/20/2017|11:50:00 AM|FT_1500||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27A|3256B|04/20/2017|11:50:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Specific conductance|535|uS/cm||04/20/2017|11:50:00 AM|FT_1200||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27A|3256B|04/20/2017|11:50:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||pH|8.49|None||04/20/2017|11:50:00 AM|FT_1100||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27A|3256B|04/20/2017|11:50:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia as N|*Non-detect||U|04/24/2017|02:43:00 PM|6010B||Total|0.210|mg/l|0.50|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27B|3256B|04/20/2017|11:25:00 AM|Sample|Routine Sample|0.5|m||Arsenic|*Non-detect||U|04/21/2017|02:37:00 PM|2540-D||Total|0.00149|mg/l|0.00447|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27B|3256B|04/20/2017|11:25:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Temperature, water|24.2|deg C||04/20/2017|11:25:00 AM|FT_1400||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27B|3256B|04/20/2017|11:25:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Dissolved oxygen (DO)|5.24|mg/l||04/20/2017|11:25:00 AM|FT_1500||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27B|3256B|04/20/2017|11:25:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Specific conductance|569|uS/cm||04/20/2017|11:25:00 AM|FT_1200||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27B|3256B|04/20/2017|11:25:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||pH|8.54|None||04/20/2017|11:25:00 AM|FT_1100||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27B|3256B|04/20/2017|11:25:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia as N|0.0342|mg/l||04/24/2017|02:43:00 PM|6010B||Total|0.014|mg/l|0.042|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27B|3256B|04/20/2017|11:25:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as P|0.0379|mg/l||04/21/2017|10:07:00 AM|350.1||Total|0.00600|mg/l|0.050|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27B|3256B|04/20/2017|11:25:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as P|0.0829|mg/l||04/21/2017|11:26:00 AM|351.2||Total|0.002|mg/l|0.006|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27B|3256B|04/20/2017|11:25:00 AM|Sample|Routine Sample|0.5|m||Zinc|0.00368|mg/l||04/21/2017|02:37:00 PM|6010B||Total|0.00072|mg/l|0.00216|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27B|3256B|04/20/2017|11:25:00 AM|Sample|Routine Sample|0.5|m||Turbidity|3.1|NTU||04/21/2017|05:48:00 PM|180.1||Total|0.15|NTU|0.20|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27B|3256B|04/20/2017|11:25:00 AM|Sample|Routine Sample|0.5|m||Total Suspended Solids (TSS)|3.30|mg/l||04/25/2017|01:00:00 PM|365.3||Total|1|mg/l|3|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27B|3256B|04/20/2017|11:25:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|*Non-detect||U|04/25/2017|02:44:00 PM|365.1||Total|0.019|mg/l|0.057|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27B|3256B|04/20/2017|11:25:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Kjeldahl|1.34|mg/l||04/26/2017|10:51:00 AM|6010B||Total|0.00900|mg/l|0.020|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27B|3256B|04/20/2017|11:25:00 AM|Sample|Routine Sample|0.5|m||Lead|*Non-detect||U|04/21/2017|02:37:00 PM|6010B||Total|0.0014|mg/l|0.0042|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27B|3256B|04/20/2017|11:25:00 AM|Sample|Routine Sample|0.5|m||Copper|0.00215|mg/l||04/21/2017|02:37:00 PM|6010B||Total|0.00065|mg/l|0.00195|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|27B|3256B|04/20/2017|11:25:00 AM|Sample|Routine Sample|0.5|m||Cadmium|*Non-detect||U|04/21/2017|02:37:00 PM|6010B||Total|0.00013|mg/l|0.00039|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|24|3256A|04/19/2017|01:40:00 PM|Field Msr/Obs|Routine Msr/Obs|0.5|m||pH|8.14|None||04/19/2017|01:40:00 PM|FT_1100||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|24|3256A|04/19/2017|01:40:00 PM|Sample|Routine Sample|0.5|m||Nitrogen, Kjeldahl|0.922|mg/l||04/26/2017|10:51:00 AM|6010B||Total|0.00900|mg/l|0.020|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|24|3256A|04/19/2017|01:40:00 PM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia as N|*Non-detect||U|04/24/2017|02:43:00 PM|6010B||Total|0.210|mg/l|0.50|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|24|3256A|04/19/2017|01:40:00 PM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as P|*Non-detect||U|04/20/2017|09:01:00 AM|350.1||Total|0.00600|mg/l|0.050|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|24|3256A|04/19/2017|01:40:00 PM|Sample|Routine Sample|0.5|m||Phosphorus as P|0.0177|mg/l|U|04/21/2017|11:26:00 AM|351.2||Total|0.002|mg/l|0.006|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|24|3256A|04/19/2017|01:40:00 PM|Sample|Routine Sample|0.5|m||Turbidity|0.90|NTU||04/20/2017|02:52:00 PM|180.1||Total|0.15|NTU|0.20|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|24|3256A|04/19/2017|01:40:00 PM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|*Non-detect||U|04/25/2017|02:44:00 PM|365.1||Total|0.019|mg/l|0.057|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|24|3256A|04/19/2017|01:40:00 PM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Temperature, water|24.6|deg C||04/19/2017|01:40:00 PM|FT_1400||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|24|3256A|04/19/2017|01:40:00 PM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Dissolved oxygen (DO)|6.19|mg/l||04/19/2017|01:40:00 PM|FT_1500||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|24|3256A|04/19/2017|01:40:00 PM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Specific conductance|628|uS/cm||04/19/2017|01:40:00 PM|FT_1200||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|22|3256D|04/19/2017|01:09:00 PM|Field Msr/Obs|Routine Msr/Obs|0.5|m||pH|8.11|None||04/19/2017|01:09:00 PM|FT_1100||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|22|3256D|04/19/2017|01:09:00 PM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia as N|*Non-detect||U|04/24/2017|02:43:00 PM|6010B||Total|0.210|mg/l|0.50|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|22|3256D|04/19/2017|01:09:00 PM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as P|0.00775|mg/l||04/20/2017|09:01:00 AM|350.1||Total|0.00600|mg/l|0.050|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|22|3256D|04/19/2017|01:09:00 PM|Sample|Routine Sample|0.5|m||Phosphorus as P|0.0448|mg/l||04/21/2017|11:26:00 AM|351.2||Total|0.002|mg/l|0.006|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|22|3256D|04/19/2017|01:09:00 PM|Sample|Routine Sample|0.5|m||Turbidity|4.0|NTU||04/20/2017|02:52:00 PM|180.1||Total|0.15|NTU|0.20|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|22|3256D|04/19/2017|01:09:00 PM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|*Non-detect||U|04/25/2017|02:44:00 PM|365.1||Total|0.019|mg/l|0.057|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|22|3256D|04/19/2017|01:09:00 PM|Sample|Routine Sample|0.5|m||Nitrogen, Kjeldahl|0.807|mg/l||04/26/2017|10:51:00 AM|6010B||Total|0.00900|mg/l|0.020|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|22|3256D|04/19/2017|01:09:00 PM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Temperature, water|25.1|deg C||04/19/2017|01:09:00 PM|FT_1400||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|22|3256D|04/19/2017|01:09:00 PM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Dissolved oxygen (DO)|8.7|mg/l||04/19/2017|01:09:00 PM|FT_1500||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|22|3256D|04/19/2017|01:09:00 PM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Specific conductance|765|uS/cm||04/19/2017|01:09:00 PM|FT_1200||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|37B|3245F|04/19/2017|11:00:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Dissolved oxygen (DO)|6.08|mg/l||04/19/2017|11:00:00 AM|FT_1500||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|37B|3245F|04/19/2017|11:00:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia as N|0.0255|mg/l|J|04/24/2017|02:43:00 PM|6010B||Total|0.210|mg/l|0.50|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|37B|3245F|04/19/2017|11:00:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as P|0.0548|mg/l|U|04/20/2017|09:01:00 AM|350.1||Total|0.00600|mg/l|0.050|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|37B|3245F|04/19/2017|11:00:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as P|0.105|mg/l|U|04/21/2017|11:26:00 AM|351.2||Total|0.002|mg/l|0.006|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|37B|3245F|04/19/2017|11:00:00 AM|Sample|Routine Sample|0.5|m||Turbidity|17|NTU||04/20/2017|02:52:00 PM|180.1||Total|0.15|NTU|0.20|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|37B|3245F|04/19/2017|11:00:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.365|mg/l||04/25/2017|02:44:00 PM|365.1||Total|0.019|mg/l|0.057|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|37B|3245F|04/19/2017|11:00:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Kjeldahl|0.922|mg/l||04/26/2017|10:51:00 AM|6010B||Total|0.00900|mg/l|0.020|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|37B|3245F|04/19/2017|11:00:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Specific conductance|765|uS/cm||04/19/2017|11:00:00 AM|FT_1200||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|37B|3245F|04/19/2017|11:00:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||pH|8.22|None||04/19/2017|11:00:00 AM|FT_1100||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|37B|3245F|04/19/2017|11:00:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Temperature, water|24|deg C||04/19/2017|11:00:00 AM|FT_1400||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|38B|STA1E|04/19/2017|10:30:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||pH|8.75|None||04/19/2017|10:30:00 AM|FT_1100||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|38B|STA1E|04/19/2017|10:30:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia as N|*Non-detect||U|04/24/2017|02:43:00 PM|6010B||Total|0.210|mg/l|0.50|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|38B|STA1E|04/19/2017|10:30:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as P|0.0540|mg/l||04/20/2017|09:01:00 AM|350.1||Total|0.00600|mg/l|0.050|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|38B|STA1E|04/19/2017|10:30:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as P|0.118|mg/l||04/21/2017|11:26:00 AM|351.2||Total|0.002|mg/l|0.006|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|38B|STA1E|04/19/2017|10:30:00 AM|Sample|Routine Sample|0.5|m||Turbidity|27|NTU||04/20/2017|02:52:00 PM|180.1||Total|0.15|NTU|0.20|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|38B|STA1E|04/19/2017|10:30:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.201|mg/l||04/25/2017|02:44:00 PM|365.1||Total|0.019|mg/l|0.057|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|38B|STA1E|04/19/2017|10:30:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Kjeldahl|1.10|mg/l||04/26/2017|10:51:00 AM|6010B||Total|0.00900|mg/l|0.020|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|38B|STA1E|04/19/2017|10:30:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Temperature, water|23.5|deg C||04/19/2017|10:30:00 AM|FT_1400||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|38B|STA1E|04/19/2017|10:30:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Dissolved oxygen (DO)|5.19|mg/l||04/19/2017|10:30:00 AM|FT_1500||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|38B|STA1E|04/19/2017|10:30:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Specific conductance|435.4|uS/cm||04/19/2017|10:30:00 AM|FT_1200||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|16|3234|04/18/2017|10:55:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Kjeldahl|0.666|mg/l||04/26/2017|10:51:00 AM|6010B||Total|0.00900|mg/l|0.020|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|16|3234|04/18/2017|10:55:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia as N|*Non-detect||U|04/24/2017|02:43:00 PM|6010B||Total|0.210|mg/l|0.50|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|16|3234|04/18/2017|10:55:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as P|*Non-detect||U|04/20/2017|09:01:00 AM|350.1||Total|0.00600|mg/l|0.050|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|16|3234|04/18/2017|10:55:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||pH|8.53|None||04/18/2017|10:55:00 AM|FT_1100||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|16|3234|04/18/2017|10:55:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Temperature, water|23.9|deg C||04/18/2017|10:55:00 AM|FT_1400||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|16|3234|04/18/2017|10:55:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Dissolved oxygen (DO)|9.47|mg/l||04/18/2017|10:55:00 AM|FT_1500||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|16|3234|04/18/2017|10:55:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Specific conductance|486|uS/cm||04/18/2017|10:55:00 AM|FT_1200||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|16|3234|04/18/2017|10:55:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as P|0.00460|mg/l||04/21/2017|11:26:00 AM|351.2||Total|0.002|mg/l|0.006|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|16|3234|04/18/2017|10:55:00 AM|Sample|Routine Sample|0.5|m||Turbidity|1.6|NTU||04/19/2017|04:12:00 PM|180.1||Total|0.15|NTU|0.20|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|16|3234|04/18/2017|10:55:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|*Non-detect||U|04/25/2017|02:44:00 PM|365.1||Total|0.019|mg/l|0.057|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|15|3234|04/18/2017|10:35:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Kjeldahl|0.920|mg/l||04/26/2017|10:51:00 AM|6010B||Total|0.00900|mg/l|0.020|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|15|3234|04/18/2017|10:35:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Temperature, water|24.6|deg C||04/18/2017|10:35:00 AM|FT_1400||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|15|3234|04/18/2017|10:35:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Dissolved oxygen (DO)|4.32|mg/l||04/18/2017|10:35:00 AM|FT_1500||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|15|3234|04/18/2017|10:35:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||Specific conductance|611|uS/cm||04/18/2017|10:35:00 AM|FT_1200||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|15|3234|04/18/2017|10:35:00 AM|Field Msr/Obs|Routine Msr/Obs|0.5|m||pH|8|None||04/18/2017|10:35:00 AM|FT_1100||||||Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|15|3234|04/18/2017|10:35:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia as N|0.0163|mg/l|J|04/24/2017|02:43:00 PM|6010B||Total|0.210|mg/l|0.50|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|15|3234|04/18/2017|10:35:00 AM|Sample|Routine Sample|0.5|m||Chlorophyll a, corrected for pheophytin|*Non-detect|ug/l|U|05/11/2017|08:00:00 AM|353.2||Total|1|ug/l|3|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|15|3234|04/18/2017|10:35:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as P|*Non-detect||U|04/20/2017|09:01:00 AM|350.1||Total|0.00600|mg/l|0.050|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|15|3234|04/18/2017|10:35:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as P|0.00842|mg/l|U|04/21/2017|11:26:00 AM|351.2||Total|0.002|mg/l|0.006|Water|Surface Water
21FLPBCH|Palm Beach County Environmental Resources Management Departm|15|3234|04/18/2017|10:35:00 AM|Sample|Routine Sample|0.5|m||Turbidity|2.1|NTU||04/19/2017|04:12:00 PM|180.1||Total|0.15|NTU|0.20|Water|Surface Water
