Requested report - WIN WAVES
ORGANIZATION ID = 21FLBROW PROJECT ID - PROJECT NAME = PROJ-001 - Surfacewater Quality Monitoring Network DEP ANALYTE GROUP = General Physical-Chemical | Biological | Nutrients DEP ANALYTE NAME - UNIT = Ammonia (N) - mg/L | Nitrogen- Total Kjeldahl - mg/L | Nitrate (N) - mg/L | Nitrate-Nitrite (N) - mg/L | Nitrite (N) - mg/L | Orthophosphate (P) - mg/L | pH - SU | Phosphorus- Total - mg/L | Salinity - PSU | Turbidity - NTU | Chlorophyll a, free of pheophytin - ug/L | Nitrogen- Total - mg/L | Silica (SiO2) - mg/L | Dissolved Oxygen - mg/L | Temperature, Water - deg C | Chlorophyll a- uncorrected - ug/L | Chlorophyll a- corrected - ug/L | Ammonia- Un-ionized (NH3) - mg/L | Silicate - mg/L
Report Run on MAY 27, 2025 The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA). The following data met your selection criteria
"Organization ID"|"Monitoring Location ID"|"Org Decimal Latitude"|"Org Latitude (DD MM SS.SSSS)"|"Org Decimal Longitude"|"Org Longitude (DD MM SS.SSSS)"|"WBID"|"Activity ID"|"Activity Type"|"Activity Start Date Time"|"Matrix"|"Sample Collection Type"|"Sampling Agency Name"|"Activity Depth"|"Activity Depth Unit"|"Activity Top Depth"|"Activity Bottom Depth"|"Activity Depth Top Bottom Unit"|"DEP Result ID"|"DEP Analyte Name"|"DEP Result Value Number"|"DEP Result Value Text"|"DEP Result Unit"|"DEP MDL"|"DEP PQL"|"Value Qualifier"|"Sample Fraction"|"Lab ID"|"Result Comments"|"Audit Censored Decisions"
"21FLBROW"|"125"|"26.1289"|""|"-80.11855"|""|"3226G4"|"240515-11:40-125F"|"Field"|"05/15/2024 11:40:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"16091532"|"Dissolved Oxygen"|"6.67"|""|"mg/L"|""|""|""|""|""|""|""
"21FLBROW"|"1"|"26.32555"|""|"-80.09015"|""|"3226F5"|"240520-09:45-1F"|"Field"|"05/20/2024 09:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"16090912"|"Salinity"|"30.3"|""|"PSU"|""|""|""|""|""|""|""
"21FLBROW"|"1"|"26.32555"|""|"-80.09015"|""|"3226F5"|"240520-09:45-1F"|"Field"|"05/20/2024 09:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"16090913"|"Temperature, Water"|"30.3"|""|"deg C"|""|""|""|""|""|""|""
"21FLBROW"|"11"|"26.1733"|""|"-80.17093"|""|"3274"|"231102-09:55-11F"|"Field"|"11/02/2023 09:55:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"14482903"|"Salinity"|"3.37"|""|"PSU"|""|""|""|""|""|"TKN: J qualifier due to high associated matrix spike recovery. Result may have positive bias due to matrix effects. (reference PAL#2424)."|""
"21FLBROW"|"125"|"26.1289"|""|"-80.11855"|""|"3226G4"|"230831-12:50-125S"|"Sample"|"08/31/2023 12:50:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"14483340"|"Phosphorus- Total"|"0.042"|""|"mg/L"|"0.013"|"0.052"|"I"|"Total"|"E46053"|""|""
"21FLBROW"|"125"|"26.1289"|""|"-80.11855"|""|"3226G4"|"230831-12:50-125S"|"Sample"|"08/31/2023 12:50:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"14482460"|"Nitrate-Nitrite (N)"|"0.173"|""|"mg/L"|"0.011"|"0.044"|""|"Dissolved"|"E46053"|""|""
"21FLBROW"|"111"|"26.15322"|""|"-80.12933"|""|"3274"|"230822-12:35-111S"|"Sample"|"08/22/2023 12:35:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"14483290"|"Phosphorus- Total"|"0.05"|""|"mg/L"|"0.013"|"0.052"|"I"|"Total"|"E46053"|""|""
"21FLBROW"|"111"|"26.15322"|""|"-80.12933"|""|"3274"|"230822-12:35-111S"|"Sample"|"08/22/2023 12:35:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"14481889"|"Chlorophyll a- corrected"|"11.8"|""|"ug/L"|"0.078"|"0.312"|""|"Total"|"E46053"|""|""
"21FLBROW"|"23"|"26.14965"|""|"-80.44182"|""|"3279"|"230821-08:55-23F"|"Field"|"08/21/2023 08:55:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"14482152"|"Dissolved Oxygen"|"3.42"|""|"mg/L"|""|""|""|""|""|""|""
"21FLBROW"|"5"|"26.22162"|""|"-80.10303"|""|"3226G1"|"230822-11:41-5F"|"Field"|"08/22/2023 11:41:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"14482975"|"Temperature, Water"|"30"|""|"deg C"|""|""|""|""|""|""|""
"21FLBROW"|"32"|"25.95677"|""|"-80.43062"|""|"3284"|"190905-09:35-32S"|"Sample"|"09/05/2019 09:35:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6424244"|"Phosphorus- Total"|"0.015"|""|"mg/L"|"0.015"|"0.06"|"U"|"Total"|"E46053"|""|""
"21FLBROW"|"32"|"25.95677"|""|"-80.43062"|""|"3284"|"190905-09:35-32S"|"Sample"|"09/05/2019 09:35:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6424899"|"Nitrate-Nitrite (N)"|"0.004"|""|"mg/L"|"0.002"|"0.008"|"I"|"Dissolved"|"E46053"|""|""
"21FLBROW"|"32"|"25.95677"|""|"-80.43062"|""|"3284"|"190905-09:35-32S"|"Sample"|"09/05/2019 09:35:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6426902"|"Nitrogen- Total Kjeldahl"|"0.759"|""|"mg/L"|"0.087"|"0.348"|""|"Total"|"E46053"|""|""
"21FLBROW"|"15"|"26.1183"|""|"-80.14363"|""|"3277A"|"180627-09:10-15F"|"Field"|"06/27/2018 09:10:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6429319"|"Dissolved Oxygen"|"5.02"|""|"mg/L"|""|""|""|""|""|""|""
"21FLBROW"|"4"|"26.35132"|""|"-80.28333"|""|"3264"|"190528-11:10-4S"|"Sample"|"05/28/2019 11:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6430361"|"Nitrate-Nitrite (N)"|"0.006"|""|"mg/L"|"0.006"|"0.024"|"U"|"Dissolved"|"E46053"|""|""
"21FLBROW"|"39"|"26.0655"|""|"-80.11408"|""|"3226G3"|"180627-10:45-39S"|"Sample"|"06/27/2018 10:45:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6427404"|"Phosphorus- Total"|"0.307"|""|"mg/L"|"0.022"|"0.088"|""|"Total"|"E46053"|""|""
"21FLBROW"|"39"|"26.0655"|""|"-80.11408"|""|"3226G3"|"180627-10:45-39S"|"Sample"|"06/27/2018 10:45:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6427287"|"Chlorophyll a- corrected"|"1.58"|""|"ug/L"|"0.136"|"0.544"|""|"Total"|"E46053"|""|""
"21FLBROW"|"39"|"26.0655"|""|"-80.11408"|""|"3226G3"|"180627-10:45-39S"|"Sample"|"06/27/2018 10:45:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6427064"|"Orthophosphate (P)"|"0.003"|""|"mg/L"|"0.003"|"0.012"|"U"|"Dissolved"|"E46053"|""|""
"21FLBROW"|"40"|"26.03485"|""|"-80.11713"|""|"3226G3"|"190906-09:20-40F"|"Field"|"09/06/2019 09:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6428227"|"Temperature, Water"|"29.6"|""|"deg C"|""|""|""|""|""|""|""
"21FLBROW"|"40"|"26.03485"|""|"-80.11713"|""|"3226G3"|"200220-11:30-40F"|"Field"|"02/20/2020 11:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6427982"|"pH"|"7.93"|""|"SU"|""|""|""|""|""|""|""
"21FLBROW"|"40"|"26.03485"|""|"-80.11713"|""|"3226G3"|"200220-11:30-40F"|"Field"|"02/20/2020 11:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6430209"|"Temperature, Water"|"25.4"|""|"deg C"|""|""|""|""|""|""|""
"21FLBROW"|"11"|"26.1733"|""|"-80.17093"|""|"3274"|"181106-10:50-11S"|"Sample"|"11/06/2018 10:50:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6423665"|"Chlorophyll a- corrected"|"39.8"|""|"ug/L"|"0.272"|"0.544"|""|"Total"|"E46053"|""|""
"21FLBROW"|""|""|""|""|""|""|"170502-09:25-EB"|"Equipment Blank"|"05/02/2017 09:25:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"6429628"|"Phosphorus- Total"|"0.008"|""|"mg/L"|"0.008"|"0.032"|"U"|"Total"|"E46053"|""|""
"21FLBROW"|""|""|""|""|""|""|"170502-09:25-EB"|"Equipment Blank"|"05/02/2017 09:25:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"6424175"|"Turbidity"|"0.1"|""|"NTU"|"0.1"|"0.4"|"U"|""|"E46053"|""|""
"21FLBROW"|""|""|""|""|""|""|"170502-09:25-EB"|"Equipment Blank"|"05/02/2017 09:25:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"6431046"|"Chlorophyll a- corrected"|"0.059"|""|"ug/L"|"0.059"|"0.236"|"U"|"Total"|"E46053"|""|""
"21FLBROW"|"19"|"26.10898"|""|"-80.15908"|""|"3277A"|"180830-10:00-19S"|"Sample"|"08/30/2018 10:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6431118"|"Phosphorus- Total"|"0.025"|""|"mg/L"|"0.022"|"0.088"|"JI"|"Total"|"E46053"|"TP: J qualifier due to low associated matrix spike and contamination in associated method blanks and continuing calibration blanks (reference PAL#223)."|""
"21FLBROW"|"33"|"26.31338"|""|"-80.0806"|""|"3226F4"|"170501-10:35-33S"|"Sample"|"05/01/2017 10:35:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6428719"|"Ammonia (N)"|"0.064"|""|"mg/L"|"0.016"|"0.064"|""|"Dissolved"|"E46053"|""|""
"21FLBROW"|"41"|"25.98717"|""|"-80.12145"|""|"3226G3"|"190304-08:45-41F"|"Field"|"03/04/2019 08:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6430777"|"pH"|"7.52"|""|"SU"|""|""|""|""|""|"NOX: Positive FCEB due to contamination. PAL#2217"|""
"21FLBROW"|"89"|"26.229646"|""|"-80.281948"|""|"3270"|"190311-12:15-89F"|"Field"|"03/11/2019 12:15:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6430359"|"Salinity"|"0.33"|""|"PSU"|""|""|""|""|""|""|""
"21FLBROW"|"89"|"26.229646"|""|"-80.281948"|""|"3270"|"190311-12:15-89F"|"Field"|"03/11/2019 12:15:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6425038"|"Temperature, Water"|"23.8"|""|"deg C"|""|""|""|""|""|""|""
"21FLBROW"|"125"|"26.1289"|""|"-80.11855"|""|"3226G4"|"180627-11:45-125S"|"Sample"|"06/27/2018 11:45:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6427440"|"Ammonia (N)"|"0.025"|""|"mg/L"|"0.02"|"0.08"|"GI"|"Dissolved"|"E46053"|""|""
"21FLBROW"|"125"|"26.1289"|""|"-80.11855"|""|"3226G4"|"180627-11:45-125S"|"Sample"|"06/27/2018 11:45:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6430308"|"Phosphorus- Total"|"0.176"|""|"mg/L"|"0.022"|"0.088"|""|"Total"|"E46053"|""|""
"21FLBROW"|"25"|"26.04815"|""|"-80.15513"|""|"3282"|"170306-11:30-25S"|"Sample"|"03/06/2017 11:30:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6423737"|"Ammonia (N)"|"0.237"|""|"mg/L"|"0.016"|"0.064"|""|"Dissolved"|"E46053"|"TP, TKN, TN, and TON data have been qualified with a ?, indicating that the presence or absence of the analyte cannot be accurately determined.  Do not use TP, TKN, TN, or TON data (reference PAL#272 and 273)."|""
"21FLBROW"|"4"|"26.35132"|""|"-80.28333"|""|"3264"|"180829-11:30-4F"|"Field"|"08/29/2018 11:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6423686"|"Dissolved Oxygen"|"3.03"|""|"mg/L"|""|""|""|""|""|"Chlorophyll a: J qualifier due to low precision (relative percent difference exceeds limits) between sample and associated field duplicate results (Reference PAL#2198). TP: J qualifier due to contamination in associated method blanks and continuing calibration blanks (reference PAL#223). NH3: J qualifier due to low associated matrix spike recovery. Result may have negative bias due to matrix effects (reference PAL#228)."|""
"21FLBROW"|"32"|"25.95677"|""|"-80.43062"|""|"3284"|"170306-10:20-32S"|"Sample"|"03/06/2017 10:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6431489"|"Phosphorus- Total"|"0.068"|""|"mg/L"|"0.008"|"0.032"|"?"|"Total"|"E46053"|"TP, TKN, TN, and TON data have been qualified with a ?, indicating that the presence or absence of the analyte cannot be accurately determined.  Do not use TP, TKN, TN, or TON data (reference PAL#272 and 273)."|""
"21FLBROW"|"23"|"26.14965"|""|"-80.44182"|""|"3279"|"191113-09:50-23S"|"Sample"|"11/13/2019 09:50:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6430296"|"Chlorophyll a- corrected"|"1.91"|""|"ug/L"|"0.136"|"0.544"|""|"Total"|"E46053"|""|""
"21FLBROW"|"121"|"26.13533"|""|"-80.20202"|""|"3276"|"190530-11:30-121S"|"Sample"|"05/30/2019 11:30:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6422755"|"Nitrogen- Total Kjeldahl"|"1.03"|""|"mg/L"|"0.087"|"0.348"|""|"Total"|"E46053"|""|""
"21FLBROW"|"10"|"26.13687"|""|"-80.11832"|""|"3274"|"180627-12:00-10S"|"Sample"|"06/27/2018 12:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6425691"|"Phosphorus- Total"|"0.055"|""|"mg/L"|"0.022"|"0.088"|"I"|"Total"|"E46053"|""|""
"21FLBROW"|""|""|""|""|""|""|"190521-10:10-EB"|"Equipment Blank"|"05/21/2019 10:10:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"6425527"|"Ammonia (N)"|"0.009"|""|"mg/L"|"0.009"|"0.036"|"U"|"Dissolved"|"E46053"|""|""
"21FLBROW"|""|""|""|""|""|""|"190521-10:10-EB"|"Equipment Blank"|"05/21/2019 10:10:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"6431311"|"Turbidity"|"0.1"|""|"NTU"|"0.1"|"0.4"|"U"|""|"E46053"|""|""
"21FLBROW"|""|""|""|""|""|""|"190521-10:10-EB"|"Equipment Blank"|"05/21/2019 10:10:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"6430017"|"Orthophosphate (P)"|"0.003"|""|"mg/L"|"0.003"|"0.012"|"QU"|"Dissolved"|"E46053"|""|""
"21FLBROW"|""|""|""|""|""|""|"190521-10:10-EB"|"Equipment Blank"|"05/21/2019 10:10:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"6430251"|"Phosphorus- Total"|"0.015"|""|"mg/L"|"0.015"|"0.06"|"U"|"Total"|"E46053"|""|""
"21FLBROW"|"38"|"26.10265"|""|"-80.11868"|""|"3226G2"|"190906-10:55-38S"|"Sample"|"09/06/2019 10:55:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6424605"|"Ammonia (N)"|"0.047"|""|"mg/L"|"0.008"|"0.032"|""|"Dissolved"|"E46053"|""|""
"21FLBROW"|"38"|"26.10265"|""|"-80.11868"|""|"3226G2"|"190906-10:55-38S"|"Sample"|"09/06/2019 10:55:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6427817"|"Orthophosphate (P)"|"0.01"|""|"mg/L"|"0.003"|"0.012"|"I"|"Dissolved"|"E46053"|""|""
"21FLBROW"|"38"|"26.10265"|""|"-80.11868"|""|"3226G2"|"190906-10:55-38S"|"Sample"|"09/06/2019 10:55:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6422585"|"Nitrate-Nitrite (N)"|"0.095"|""|"mg/L"|"0.002"|"0.008"|""|"Dissolved"|"E46053"|""|""
"21FLBROW"|"16"|"26.12202"|""|"-80.14653"|""|"3276A"|"180830-11:30-16S"|"Sample"|"08/30/2018 11:30:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6423660"|"Nitrate-Nitrite (N)"|"0.029"|""|"mg/L"|"0.006"|"0.024"|"?"|"Dissolved"|"E46053"|"TP: J qualifier due to low associated matrix spike and contamination in associated method blanks and continuing calibration blanks (reference PAL#223). NH3: J qualifier due to low associated matrix spike recovery. Result may have negative bias due to matrix effects (reference PAL#228)."|""
"21FLBROW"|"14"|"26.16428"|""|"-80.25662"|""|"3273"|"180829-09:30-14F"|"Field"|"08/29/2018 09:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6428821"|"Temperature, Water"|"28.3"|""|"deg C"|""|""|""|""|""|""|""
"21FLBROW"|""|""|""|""|""|""|"170711-09:25-EB"|"Equipment Blank"|"07/11/2017 09:25:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"6430188"|"Turbidity"|"0.1"|""|"NTU"|"0.1"|"0.4"|"U"|""|"E46053"|""|""
"21FLBROW"|"124"|"26.06565"|""|"-80.21588"|""|"3281"|"190906-07:40-124F"|"Field"|"09/06/2019 07:40:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6427724"|"Dissolved Oxygen"|"2.55"|""|"mg/L"|""|""|""|""|""|""|""
"21FLBROW"|"15"|"26.1183"|""|"-80.14363"|""|"3277A"|"200122-12:50-15S"|"Sample"|"01/22/2020 12:50:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6429487"|"Nitrogen- Total Kjeldahl"|"0.341"|""|"mg/L"|"0.087"|"0.348"|"I"|"Total"|"E46053"|""|""
"21FLBROW"|"20"|"26.08717"|""|"-80.18547"|""|"3277A"|"190313-12:05-20S"|"Sample"|"03/13/2019 12:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6429440"|"Nitrate-Nitrite (N)"|"0.173"|""|"mg/L"|"0.006"|"0.024"|""|"Dissolved"|"E46053"|""|""
"21FLBROW"|"8"|"26.2305"|""|"-80.20485"|""|"3270"|"170711-12:20-8S"|"Sample"|"07/11/2017 12:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6429353"|"Turbidity"|"0.65"|""|"NTU"|"0.1"|"0.4"|""|""|"E46053"|""|""
"21FLBROW"|"121"|"26.13533"|""|"-80.20202"|""|"3276"|"180830-12:40-121F"|"Field"|"08/30/2018 12:40:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6424724"|"pH"|"8.08"|""|"SU"|""|""|""|""|""|"TP: J qualifier due to low associated matrix spike and contamination in associated method blanks and continuing calibration blanks (reference PAL#223). NH3: J qualifier due to low associated matrix spike recovery. Result may have negative bias due to matrix effects (reference PAL#228)."|""
"21FLBROW"|"12"|"26.17312"|""|"-80.18698"|""|"3273"|"170711-10:40-12S"|"Sample"|"07/11/2017 10:40:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6430076"|"Nitrogen- Total Kjeldahl"|"1"|""|"mg/L"|"0.053"|"0.212"|""|"Total"|"E46053"|""|""
"21FLBROW"|""|""|""|""|""|""|"180827-10:00-EB"|"Equipment Blank"|"08/27/2018 10:00:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"6429596"|"Chlorophyll a- corrected"|"0.136"|""|"ug/L"|"0.136"|"0.544"|"U"|"Total"|"E46053"|""|""
"21FLBROW"|"29"|"26.06153"|""|"-80.43357"|""|"3279"|"190905-09:10-29S"|"Sample"|"09/05/2019 09:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6427906"|"Nitrogen- Total Kjeldahl"|"1.13"|""|"mg/L"|"0.087"|"0.348"|""|"Total"|"E46053"|""|""
"21FLBROW"|"5"|"26.22162"|""|"-80.10303"|""|"3226G1"|"180626-11:10-5S"|"Sample"|"06/26/2018 11:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6424884"|"Ammonia (N)"|"0.041"|""|"mg/L"|"0.02"|"0.08"|"I"|"Dissolved"|"E46053"|"TKN: J qualifier due to high associated matrix spike recovery. Result may have positive bias due to matrix effects (reference PAL#223)."|""
"21FLBROW"|"8"|"26.2305"|""|"-80.20485"|""|"3270"|"180227-13:50-8S"|"Sample"|"02/27/2018 13:50:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6429283"|"Turbidity"|"0.7"|""|"NTU"|"0.1"|"0.4"|""|""|"E46053"|""|""
"21FLBROW"|"64"|"26.12837"|""|"-80.17503"|""|"3276A"|"190925-12:08-64S"|"Sample"|"09/25/2019 12:08:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6425756"|"Phosphorus- Total"|"0.075"|""|"mg/L"|"0.015"|"0.06"|""|"Total"|"E46053"|"TKN: J qualifier due to probe contamination.  Associated samples may have positive bias (reference PAL#2253)."|""
"21FLBROW"|"121"|"26.13533"|""|"-80.20202"|""|"3276"|"190313-10:35-121S"|"Sample"|"03/13/2019 10:35:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6423944"|"Nitrogen- Total Kjeldahl"|"0.96"|""|"mg/L"|"0.087"|"0.348"|""|"Total"|"E46053"|""|""
"21FLBROW"|"121"|"26.13533"|""|"-80.20202"|""|"3276"|"190313-10:35-121S"|"Sample"|"03/13/2019 10:35:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6431839"|"Turbidity"|"3.7"|""|"NTU"|"0.1"|"0.4"|""|""|"E46053"|""|""
"21FLBROW"|""|""|""|""|""|""|"200519-09:15-EB"|"Equipment Blank"|"05/19/2020 09:15:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"7670004"|"Chlorophyll a- corrected"|"0.136"|""|"ug/L"|"0.136"|"0.544"|"U"|"Total"|"E46053"|"0"|""
"21FLBROW"|""|""|""|""|""|""|"200519-09:15-EB"|"Equipment Blank"|"05/19/2020 09:15:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"7668967"|"Orthophosphate (P)"|"0.003"|""|"mg/L"|"0.003"|"0.012"|"U"|"Dissolved"|"E46053"|"0"|""
"21FLBROW"|"15"|"26.1183"|""|"-80.14363"|""|"3277A"|"200429-12:00-15S"|"Sample"|"04/29/2020 12:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"7669487"|"Nitrogen- Total Kjeldahl"|"0.298"|""|"mg/L"|"0.087"|"0.348"|"I"|"Total"|"E46053"|"0"|""
"21FLBROW"|"15"|"26.1183"|""|"-80.14363"|""|"3277A"|"200429-12:00-15S"|"Sample"|"04/29/2020 12:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"7670309"|"Phosphorus- Total"|"0.086"|""|"mg/L"|"0.015"|"0.06"|""|"Total"|"E46053"|"0"|""
"21FLBROW"|"38"|"26.10265"|""|"-80.11868"|""|"3226G2"|"200916-11:50-38F"|"Field"|"09/16/2020 11:50:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"7668721"|"pH"|"7.79"|""|"SU"|""|""|""|""|""|"0"|""
