"","program","Monitoring.Location.ID","slope","tau","chi_square","z","n_values","mean","min","max","coefficient.of.variation"
"202","DERM_BBWQ","AC02",0.003,0.142857142857143,0.334260952079015,1,19,0.0183684210526316,0.004,0.05,0.666324490802698
"203","DERM_BBWQ","AC03",0.003,0.177938517179024,0.741000387975291,0.0593156259822458,79,0.0793164556962025,0.014,0.315,0.67235804329339
"204","DERM_BBWQ","AC06",-0.003,-0.0867469879518072,0.338538547274511,0.391317601201525,83,0.131168674698795,0.026,0.372,0.517425378442775
"205","DERM_BBWQ","AR03",0,0.150717154331612,0.502965506504116,0.0932779958194441,83,0.00601927710843374,0.002,0.013,0.352205754456696
"206","DERM_BBWQ","BB01A",0.003,0.857142857142857,NA,0.0412268333371637,19,0.0091578947368421,0.004,0.018,0.421756249675948
"207","DERM_BBWQ","BB02",0,-0.0892139988525531,0.0791186879087122,0.595283403561284,83,0.00893975903614458,0.002,0.045,0.746371868668913
"208","DERM_BBWQ","BB04",-0.00025,-0.219490586932447,0.901594551004197,0.022062695670204,86,0.00766279069767442,0.002,0.045,0.91484453165448
"209","DERM_BBWQ","BB05A",-4e-04,-0.361331038439472,0.760442935471749,0.000218064564384941,83,0.0072289156626506,0.002,0.043,0.946968133036402
"210","DERM_BBWQ","BB08",-0.001,-0.36981981981982,0.888272439339354,0.000133857458982147,74,0.0117972972972973,0.003,0.044,0.61429899402336
"211","DERM_BBWQ","BB09",0,-0.109635854341737,0.961732594365491,0.301848743769617,85,0.007,0.002,0.039,0.866165662171266
"212","DERM_BBWQ","BB10",-0.000333333333333333,-0.225333333333333,0.470586955426982,0.0317917944709614,75,0.00662666666666667,0.002,0.038,0.939058736653093
"213","DERM_BBWQ","BB11",-0.000183333333333333,-0.120448179271709,0.700806555667217,0.20205106231919,85,0.00964705882352941,0.003,0.039,0.649656352754964
"214","DERM_BBWQ","BB13",NA,NA,NA,NA,2,0.0085,0.008,0.009,0.0831890330807702
"215","DERM_BBWQ","BB13A",5e-04,0.239316239316239,NA,0.200066090563168,39,0.00817948717948718,0.003,0.031,0.706708215704757
"216","DERM_BBWQ","BB14",-4e-04,-0.39104991394148,0.631175899749738,2.64091491485049e-05,83,0.00686746987951807,0.002,0.039,0.92200224087757
"217","DERM_BBWQ","BB15",0,0.0487804878048781,0.521440439657766,0.898395507395118,41,0.00536585365853659,0.002,0.021,0.567959956684179
"218","DERM_BBWQ","BB15A",-0.001,-0.425114155251142,0.560798540676123,2.774575630882e-05,73,0.0149041095890411,0.004,0.109,1.09127286108224
"219","DERM_BBWQ","BB17",-0.000333333333333333,-0.357825765965301,0.916629143274954,6.76933078608213e-05,86,0.0062093023255814,0.002,0.042,0.997100125460129
"220","DERM_BBWQ","BB18",-5e-04,-0.418468468468468,0.85380863030158,1.53365759430435e-05,74,0.00555405405405405,0.002,0.039,1.06127367165757
"221","DERM_BBWQ","BB22",-0.000333333333333333,-0.351708683473389,0.696926269733887,0.000107621571874842,85,0.00494117647058824,0.002,0.037,1.15937841028714
"222","DERM_BBWQ","BB24",-0.000225,-0.272100840336134,0.983086597410713,0.00289064249974154,85,0.00505882352941176,0.002,0.037,1.14345355326916
"223","DERM_BBWQ","BB25",5e-04,0.387096774193548,NA,0.0699674482984456,31,0.00332258064516129,0.002,0.006,0.435365902869463
"224","DERM_BBWQ","BB26",0,-0.0904761904761905,0.52013686369828,0.630147198697561,63,0.00380952380952381,0.002,0.025,0.823183484034451
"225","DERM_BBWQ","BB28",0.00025,0.375,NA,0.058707408431205,32,0.0029375,0.002,0.006,0.366215930804092
"226","DERM_BBWQ","BB31",-0.00025,-0.35025817555938,0.969489809546184,8.72229686097423e-05,83,0.00414457831325301,0.002,0.039,1.38252066360112
"227","DERM_BBWQ","BB32",0,0.0911949685534591,0.187277295654548,0.454354232213272,53,0.00311320754716981,0.002,0.021,0.872110310284007
"228","DERM_BBWQ","BB34",-0.00025,-0.321176470588235,0.885195504826673,0.000418259741253039,85,0.00438823529411765,0.002,0.037,1.24374239946435
"229","DERM_BBWQ","BB37",0,-0.278281068524971,0.941121353159862,0.00223657288559585,82,0.00425609756097561,0.002,0.04,1.41880715355035
"230","DERM_BBWQ","BB38",-0.000166666666666667,-0.344807802639128,0.998075218092242,6.33424836662398e-05,83,0.00432530120481928,0.002,0.039,1.50011914154334
"231","DERM_BBWQ","BB39A",0,-0.296124031007752,0.713368070192283,0.000603178840958498,86,0.0037906976744186,0.002,0.034,1.38361493122989
"232","DERM_BBWQ","BB41",0,-0.291988795518207,0.772649975292798,0.000417782722416715,85,0.00434117647058824,0.002,0.046,1.7331374729938
"233","DERM_BBWQ","BB47",-0.000225,-0.363511187607573,0.878678912308107,5.34530025622151e-05,83,0.00407228915662651,0.002,0.038,1.52236113256597
"234","DERM_BBWQ","BB48",0,-0.313777777777778,0.762576686070936,0.000774556862422746,75,0.00428,0.002,0.04,1.53334393225158
"235","DERM_BBWQ","BB50",-0.000166666666666667,-0.30390131956397,0.959749824642538,0.000947716536646222,83,0.00434939759036145,0.002,0.038,1.35756607238721
"236","DERM_BBWQ","BB51",-0.000183333333333333,-0.282444061962134,0.892755111378246,0.00269665030583765,83,0.00432530120481928,0.002,0.034,1.22290846675856
"237","DERM_BBWQ","BB53",NA,NA,NA,NA,1,0.003,0.003,0.003,NA
"238","DERM_BBWQ","BBKB1",0,-0.0660377358490566,NA,0.761065556762982,53,0.00326415094339623,0.002,0.039,1.55998946615869
"239","DERM_BBWQ","BBMB1",-0.000333333333333333,-0.339775910364146,0.841961681551674,0.000382584808799342,85,0.00596470588235294,0.002,0.041,0.995029680898629
"240","DERM_BBWQ","BBMB2",-5e-04,-0.288444444444444,0.623031358946954,0.00559953324488454,75,0.00724,0.002,0.04,0.863118549014899
"241","DERM_BBWQ","BBMB3",-0.001,-0.38963963963964,0.917721276709814,8.34353313481018e-05,74,0.0102162162162162,0.002,0.043,0.665117342228049
"242","DERM_BBWQ","BBMB4",-6e-04,-0.291111111111111,0.347581789792728,0.00417694887058707,75,0.00952,0.004,0.039,0.645991669358147
"243","DERM_BBWQ","BBOR1",0,-0.156028368794326,NA,0.187887620407639,47,0.00270212765957447,0.002,0.009,0.468846879222344
"244","DERM_BBWQ","BBOR2",0,0.0283687943262411,NA,0.791081512920782,47,0.00276595744680851,0.002,0.011,0.523445669749321
"245","DERM_BBWQ","BBY1",0.002,0.428571428571429,NA,0.371093369522698,19,0.00742105263157895,0.004,0.015,0.348841979253183
"246","DERM_BBWQ","BBY4",5e-04,0.375,NA,0.371093369522698,20,0.0024,0.002,0.004,0.2835654364078
"247","DERM_BBWQ","BISC101",-0.000183333333333333,-0.335574229691877,0.808717218259422,0.000154847557339149,85,0.00418823529411765,0.002,0.036,1.36290551850741
"248","DERM_BBWQ","BISC121",-0.00025,-0.419965576592083,0.999028663786684,1.00567039231992e-06,83,0.00407228915662651,0.002,0.039,1.51606848949756
"249","DERM_BBWQ","BISC122",-0.000183333333333333,-0.383476764199656,0.981868018831103,8.70383088431179e-06,83,0.00390361445783133,0.002,0.04,1.60609685326115
"250","DERM_BBWQ","BISC127",0,-0.298823529411765,0.754984529287331,0.000664937069799667,85,0.00423529411764706,0.002,0.038,1.43373208995311
"251","DERM_BBWQ","BL01",0,0.0808080808080808,NA,1,33,0.00760606060606061,0.002,0.021,0.489663153250003
"252","DERM_BBWQ","BL02",0.001,0.451612903225806,0.505535499306331,0.141893515770324,31,0.00845161290322581,0.004,0.016,0.295941442736385
"253","DERM_BBWQ","BL03",0.00015,0.186498599439776,0.699287245587797,0.0436037287310615,85,0.00844823529411765,0.004,0.026,0.391589105027848
"254","DERM_BBWQ","BL04",0,0.111111111111111,NA,1,21,0.00757142857142857,0.006,0.01,0.129214291835954
"255","DERM_BBWQ","BL05",0,0.111111111111111,NA,1,21,0.00757142857142857,0.006,0.011,0.184770840337284
"256","DERM_BBWQ","BL06",0.000166666666666667,0.2,0.986411509240003,0.0372826683862476,75,0.006988,0.004,0.017,0.292516537870598
"257","DERM_BBWQ","BL12",-0.000333333333333333,-0.163198118753674,0.349470289123809,0.0997934481253796,81,0.00992592592592593,0.002,0.029,0.483366323132933
"258","DERM_BBWQ","BS01",-0.000333333333333333,-0.113837535014006,0.540827308571142,0.271184375646771,85,0.0164588235294118,0.006,0.045,0.511571465130277
"259","DERM_BBWQ","BS04",5e-04,0.125266106442577,0.87758250479182,0.18576606666619,85,0.0198117647058824,0.002,0.037,0.328179774486636
"260","DERM_BBWQ","BS07",0.001,0.25,0.532083228291633,0.371730267029974,32,0.0149375,0.006,0.023,0.267748681906736
"261","DERM_BBWQ","BS08",-0.0015,-0.25,0.378736906048213,0.723673609831763,20,0.0144,0.009,0.026,0.275391799578081
"262","DERM_BBWQ","BS09",5e-04,0.25,NA,0.683091398309609,20,0.01155,0.008,0.019,0.235816264419741
"263","DERM_BBWQ","BS10",0,-0.00226190476190476,0.14318529468414,1,80,0.0198175,0.002,0.367,2.17357432333706
"264","DERM_BBWQ","BS11",0.0214166666666667,0.453333333333333,0.918186452947957,3.7437985443534e-06,75,0.119493333333333,0.006,0.325,0.661504527174868
"265","DERM_BBWQ","CD01A",-5e-04,-0.391967871485944,0.907572854671738,5.84322547097525e-05,83,0.00608433734939759,0.002,0.038,1.03605456574238
"266","DERM_BBWQ","CD02",0.000333333333333333,0.182329317269076,0.197133057610743,0.0329463395818931,83,0.0111,0.002,0.022,0.345533817540369
"267","DERM_BBWQ","CD03A",-0.0045,-0.375,NA,0.449691797968891,20,0.0152,0.009,0.029,0.363240184983944
"268","DERM_BBWQ","CD04A",-0.000999999999999999,-0.25,0.378736906048213,0.723673609831763,20,0.0156,0.01,0.032,0.362260837841636
"269","DERM_BBWQ","CD05",0.000309523809523809,0.156750700280112,0.153697435739553,0.105056961146552,85,0.0115835294117647,0.0036,0.035,0.53489924460724
"270","DERM_BBWQ","CD09",0.00025,0.187462326702833,0.490344651253494,0.0657915868329061,79,0.0119481012658228,0.0028,0.075,0.984786986870943
"271","DERM_BBWQ","CG01",-0.000666666666666667,-0.263473389355742,0.428282253327215,0.00930339869832804,85,0.0112,0.002,0.041,0.681485418841294
"272","DERM_BBWQ","CG02",0,0,0.332593902599308,1,20,0.02695,0.011,0.041,0.368799889120687
"273","DERM_BBWQ","CG02A",-0.0015,-0.302020202020202,0.705845465818032,0.0071580416409211,66,0.05,0.015,0.076,0.211281802339908
"274","DERM_BBWQ","CG03",-0.005,-0.5,0.539749350395557,0.288844366346485,20,0.03835,0.014,0.089,0.443832133197618
"275","DERM_BBWQ","CG07",-0.001,-0.124383247274814,0.61484648139609,0.121450146926709,83,0.0387710843373494,0.01,0.145,0.490458471149768
"276","DERM_BBWQ","CM02",0.00233333333333333,0.247963281698221,0.915474658200436,0.0118363662529753,83,0.0389879518072289,0.002,0.111,0.568871774329783
"277","DERM_BBWQ","CM04",-0.0035,0,0.332593902599308,1,20,0.02835,0.007,0.068,0.488798975991795
"278","DERM_BBWQ","DDC1",5e-04,0.25,NA,0.683091398309609,20,0.0076,0.004,0.014,0.267961694825157
"279","DERM_BBWQ","DDC2",0,0,NA,1,19,0.00847368421052632,0.006,0.012,0.213180152816528
"280","DERM_BBWQ","FC03",0,0.0555938037865749,0.908432694600388,0.62345896363653,83,0.00588072289156626,0.002,0.016,0.457915620664425
"281","DERM_BBWQ","FC15",0,0.0414141414141414,0.324781634477952,0.856698213439322,66,0.0256666666666667,0.004,0.293999999999999,1.92992969253678
"282","DERM_BBWQ","FC16",0.025,0.333333333333333,0.263597138115727,1,15,0.0204,0.01,0.049,0.494657568160048
"283","DERM_BBWQ","GL02",-5e-04,-0.187440476190476,0.206532729881017,0.13950879257625,80,0.01435,0.005,0.071,0.672543449856062
"284","DERM_BBWQ","GL03",5e-04,0.0784313725490196,0.563292298868105,0.276242409444738,34,0.0199411764705882,0.01,0.052,0.45459816227136
"285","DERM_BBWQ","IC01",0.005,1,1,0.0233422020128908,19,0.00484210526315789,0.002,0.009,0.483176321106367
"286","DERM_BBWQ","IC02",0.003,1,1,0.0233422020128908,19,0.00489473684210526,0.002,0.01,0.378522454716976
"287","DERM_BBWQ","L31E1",0.00025,0.112916666666667,0.0558026013752331,0.155350871765473,80,0.011475,0.003,0.094,0.88001918706237
"288","DERM_BBWQ","LR01",0,0.00761904761904762,0.429548064221802,0.833923424099005,85,0.0201882352941176,0.005,0.051,0.553250322247252
"289","DERM_BBWQ","LR05",0,0.0480112044817927,0.906430370549526,0.768712959073226,85,0.0259411764705882,0.011,0.06,0.355568797972394
"290","DERM_BBWQ","LR06",0.000666666666666666,0.1703081232493,0.958194784772173,0.092026819733274,85,0.0282,0.012,0.058,0.343406262684057
"291","DERM_BBWQ","LR07",0.002,0.125,NA,1,20,0.0241,0.015,0.037,0.284912619721298
"292","DERM_BBWQ","LR08",0,0.0442016806722689,0.737530240973776,0.704378144265008,85,0.0189294117647059,0.01,0.05,0.413546778561867
"293","DERM_BBWQ","LR10",0,0.0313253012048193,0.723563690868855,0.827850010498097,83,0.0192409638554217,0.005,0.11,0.876554167121107
"294","DERM_BBWQ","MI02",5e-04,0.139300057372347,0.302917951682234,0.0808555983700523,83,0.0128915662650602,0.003,0.045,0.432403453479895
"295","DERM_BBWQ","MI03",6e-04,0.364371772805508,0.90279662183888,4.85033946654057e-05,83,0.0106698795180723,0.004,0.034,0.397565117036913
"296","DERM_BBWQ","MR01",-5e-04,-0.312941176470588,0.444625762477873,0.000699440553489082,85,0.00838823529411765,0.002,0.037,0.705305581321294
"297","DERM_BBWQ","MR02",0.0025,0.375,NA,0.449691797968891,20,0.01295,0.007,0.028,0.36605128862182
"298","DERM_BBWQ","MR03",0,-0.0215126050420168,0.184348857741905,0.865174863752238,85,0.0147176470588235,0.007,0.039,0.420104411100038
"299","DERM_BBWQ","MR04",0.000999999999999999,0.375,NA,0.449691797968891,20,0.01395,0.008,0.035,0.397067777708205
"300","DERM_BBWQ","MR05",2e-04,0.138439472174412,0.450426430410964,0.120696695649921,83,0.0139036144578313,0.008,0.034,0.302366625230068
"301","DERM_BBWQ","MR06",0,0.125,NA,1,20,0.01345,0.01,0.021,0.195188248308272
"302","DERM_BBWQ","MR07",0,-0.0283419391853127,0.0118253386477788,1,83,0.0140722891566265,0.005,0.047,0.470687564516737
"303","DERM_BBWQ","MR08",2e-04,0.171596638655462,0.378281937536092,0.0577537204168406,85,0.0103670588235294,0.006,0.045,0.447410768814869
"304","DERM_BBWQ","MR11",0.0025,0.375,NA,0.449691797968891,20,0.0092,0.004,0.015,0.258186044989809
"305","DERM_BBWQ","MR15",0.00025,0.195406162464986,0.778207125975788,0.039047954342757,85,0.00772352941176471,0.004,0.018,0.429825426229076
"306","DERM_BBWQ","MW01",-5e-04,-0.3,NA,0.411313791776259,23,0.00917391304347826,0.005,0.02,0.321437439958544
"307","DERM_BBWQ","MW04",0,0.0831372549019608,0.546471756474872,0.418410185981081,85,0.00838705882352941,0.002,0.067,1.00962438439382
"308","DERM_BBWQ","MW05",0.000142857142857143,0.106746031746032,0.935706188512288,0.239093365247356,84,0.00930952380952381,0.002,0.075,1.00931053430803
"309","DERM_BBWQ","MW13",-0.00025,-0.249131652661064,0.895910896317121,0.00975534099032086,85,0.00820117647058824,0.004,0.077,0.959864649354951
"310","DERM_BBWQ","NO07A",0.00055,0.181881533101045,0.538414425471315,0.0804702319077885,82,0.0167341463414634,0.004,0.14,1.4739219647962
"311","DERM_BBWQ","OC01",-0.0035,-0.25,0.378736906048213,0.723673609831763,20,0.0249,0.008,0.049,0.411193950279335
"312","DERM_BBWQ","OL01",0.0015,0.125,NA,1,20,0.01765,0.01,0.051,0.560358048879061
"313","DERM_BBWQ","OL02",-0.002,-0.032258064516129,0.266287135002313,0.856698213439322,31,0.0476451612903226,0.012,0.45,1.59492776931436
"314","DERM_BBWQ","OL03",0,0.0235800344234079,0.221370621216628,0.965439785325863,83,0.0453493975903614,0.018,0.177,0.443733714230164
"315","DERM_BBWQ","OSC1",0.0025,0,0.332593902599308,1,20,0.0285,0.011,0.112,0.790632165303741
"316","DERM_BBWQ","OSC2",0.002,0,0.332593902599308,1,20,0.0313,0.021,0.094,0.491365951844945
"317","DERM_BBWQ","OSC3",0.002,0.25,0.378736906048213,0.723673609831763,20,0.02975,0.017,0.049,0.286649353149084
"318","DERM_BBWQ","PR01",-0.001,-0.4375,0.33010291953925,0.137485207595023,21,0.00838095238095238,0.005,0.015,0.366748050071715
"319","DERM_BBWQ","PR03",0.000333333333333333,0.251827242524917,0.92101339955733,0.00228418568972294,86,0.00701279069767442,0.002,0.034,0.685238348227964
"320","DERM_BBWQ","PR04A",0.00025,0.205434173669468,0.758023605831652,0.0200215032164548,85,0.00688352941176471,0.002,0.028,0.600417699350029
"321","DERM_BBWQ","PR08",0,0.0933893557422969,0.0566271952433878,0.140333842373906,85,0.00898705882352941,0.004,0.038,0.486808567378995
"322","DERM_BBWQ","SK01",0,0.0416523235800344,0.47473245361829,0.540935858034546,83,0.0140602409638554,0.005,0.047,0.509777325394918
"323","DERM_BBWQ","SK02",2e-04,0.0980952380952381,0.610033081434085,0.218744311295097,85,0.0127764705882353,0.006,0.031,0.338456920180586
"324","DERM_BBWQ","SK05",0,0.0586666666666667,0.583591590974982,0.604611513697939,75,0.0118533333333333,0.005,0.033,0.439180151412121
"325","DERM_BBWQ","SK09",7.14285714285714e-05,0.117983193277311,0.201307509763722,0.19794681312983,85,0.00890235294117647,0.005,0.021,0.336962708775219
"326","DERM_BBWQ","SK10",0,-0.00977777777777778,0.269173901870379,1,75,0.0119866666666667,0.005,0.096,1.0355162789973
"327","DERM_BBWQ","SP01",-0.000235,-0.15921568627451,0.6875702063394,0.124429875484707,85,0.00903647058823529,0.002,0.038,0.611261564909953
"328","DERM_BBWQ","SP03",-0.000999999999999999,-0.5,NA,0.220671361919847,20,0.0115,0.008,0.017,0.212062843719965
"329","DERM_BBWQ","SP04",2e-04,0.222577030812325,0.629157823265823,0.0182131954255906,85,0.0104105882352941,0.0059,0.018,0.262115054176566
"330","DERM_BBWQ","SP05",0,0,0.332593902599308,1,20,0.0111,0.008,0.017,0.231814469942647
"331","DERM_BBWQ","SP08",2e-04,0.215182072829132,0.812658190034258,0.0165481721333373,85,0.0109070588235294,0.0061,0.061,0.545194024855205
"332","DERM_BBWQ","TM02",0.000333333333333333,0.0723733938019652,0.525021358341503,0.312130577643824,84,0.017,0.006,0.047,0.426632462741519
"333","DERM_BBWQ","TM03A",0.000333333333333334,0.207731092436975,0.696658992769551,0.0312674368420052,85,0.0122588235294118,0.002,0.024,0.306038798940957
"334","DERM_BBWQ","TM05",8e-04,0.259093516924842,0.617054797472426,0.00477779563811623,83,0.0196867469879518,0.011,0.047,0.322523260878682
"335","DERM_BBWQ","TM06",0.0025,0.25,0.378736906048213,0.723673609831763,20,0.01935,0.014,0.024,0.13854411487762
"336","DERM_BBWQ","TM07A",0,0,NA,1,20,0.01095,0.008,0.024,0.392492808485481
"337","DERM_BBWQ","TM08",0,0.0368452380952381,0.0163883664195018,0.5619008724624,80,0.00735,0.004,0.012,0.237238744381275
"338","DERM_BBWQ","WC02",0.001,0.146873207114171,0.370688706102198,0.146510923135443,83,0.0413253012048193,0.013,0.088,0.379160289473275
"339","DERM_BBWQ","WC03",-0.00208333333333333,-0.272289156626506,0.433106919166164,0.00350084915533295,83,0.052144578313253,0.019,0.187,0.472236298664187
"340","DERM_BBWQ","WC04",-0.0026,-0.0786001147446931,0.827557925471079,0.345704755777591,83,0.103120481927711,0.037,0.74,1.02329385417425
"341","FIU_WQMP","200-W",0.00031125,0.305256648113791,0.142138589230748,0.00402586254081767,66,0.00650863636363636,0.00381,0.02217,0.471470694899831
"342","FIU_WQMP","201-W",0.000401785714285714,0.411494252873563,0.444228813722106,0.0138493032092289,33,0.00662151515151515,0.00381,0.01531,0.355714311187752
"343","FIU_WQMP","203-W",0.000206666666666667,0.171428571428571,0.519807227733416,0.357738962519754,33,0.00676878787878788,0.00375,0.01624,0.432233721600978
"344","FIU_WQMP","204-W",0.0002615,0.337777777777778,0.281707890933999,0.027993508594327,34,0.00670676470588235,0.00443,0.01363,0.328436631932588
"345","FIU_WQMP","206-W",0.000216666666666667,0.403571428571429,0.272710287551855,0.0491408339118511,33,0.00577121212121212,0.0035,0.01104,0.289821437413641
"346","FIU_WQMP","207-W",0.00042,0.485057471264368,0.443377965134985,0.00386254886544377,33,0.00637151515151515,0.00407,0.01132,0.284317955232289
"347","FIU_WQMP","209-W",0.000245666666666667,0.422222222222222,0.982772402024726,0.0387803707646391,32,0.00769625,0.0054,0.00976,0.148256662834679
"348","FIU_WQMP","210-W",0.000322857142857143,0.376190476190476,0.471224199314894,0.0385193976450313,33,0.00567484848484848,0.00347,0.00978,0.255676727426843
"349","FIU_WQMP","211-W",0.000465,0.414285714285714,0.383584184098965,0.0265056439856758,32,0.007023125,0.0043,0.01599,0.336959716364011
"350","FIU_WQMP","212-W",0.00033,0.475862068965517,0.981061750634625,0.0170218684201065,33,0.00633969696969697,0.00409,0.01119,0.296585955360862
"351","FIU_WQMP","213-W",6.20000000000001e-05,0.131303179579042,0.0721208051917513,0.489591958321425,68,0.00582808823529412,0.0036,0.01229,0.255584318599435
"352","FIU_WQMP","214-W",0.000123333333333333,0.379310344827586,0.804760549921171,0.109819408815237,33,0.00647787878787879,0.00391,0.01122,0.271914368892839
"353","FIU_WQMP","215-W",6.62500000000003e-05,0.331034482758621,0.672560230348582,0.24095466870157,33,0.00633787878787879,0.00428,0.01031,0.281090503097989
"354","FIU_WQMP","216-W",0.000485,0.307142857142857,0.351070729252085,0.109067196597176,33,0.00600454545454545,0.0035,0.01032,0.265200088191459
"355","FIU_WQMP","217-W",0.000112083333333333,0,0.504281535822603,0.594032340599042,33,0.00662666666666667,0.00353,0.01169,0.314178729251533
"356","FIU_WQMP","218-W",0.000285,0.348148148148148,0.144564576813422,0.0989879318010263,31,0.00623774193548387,0.00409,0.01299,0.318196389234849
"357","FIU_WQMP","219-W",0.00041,0.421428571428571,0.492499646413422,0.0220710578434269,33,0.00580121212121212,0.00332,0.012,0.298362887100784
"358","FIU_WQMP","220-W",0.000125,0.124137931034483,0.956257259504989,0.594032340599042,33,0.00620454545454545,0.00365,0.01127,0.327233593209318
"359","FIU_WQMP","222-W",0.000238,0.397701149425287,0.65307503421271,0.0411878539331734,33,0.00545484848484849,0.00412,0.011,0.274804060331557
"360","FIU_WQMP","223-W",-1.42857142857149e-06,0.0301075268817204,0.808093759374264,1,33,0.0063569696969697,0.00381,0.01312,0.386234241491713
"361","FIU_WQMP","224-W",0.000195,0.14227745434642,0.0658248854523287,0.149333375287669,64,0.00565265625,0.00093,0.02117,0.417072387822056
"362","FIU_WQMP","225-W",0.000215,0.288888888888889,0.19932208514733,0.194850648608869,33,0.00545969696969697,0.0035,0.01045,0.252395394310741
"363","FIU_WQMP","226-W",0.0003225,0.37741935483871,0.718312092561289,0.0716332837657288,32,0.00738125,0.0045,0.01262,0.325156328141681
"364","FIU_WQMP","227-W",0.00022,0.348888888888889,0.73777074493099,0.224113954008856,31,0.00614967741935484,0.00412,0.01119,0.272507479625451
"365","FIU_WQMP","228-W",0.000159821428571429,0.248958333333333,0.55043795035044,0.230062298026397,34,0.00564852941176471,0.00381,0.01711,0.41400937599412
"366","FIU_WQMP","229-W",0.000411,0.329032258064516,0.662378695115285,0.113133039369854,33,0.00690151515151515,0.00405,0.01383,0.350159722134916
"367","FIU_WQMP","230-W",0.00033,0.288888888888889,0.365792945762971,0.283611833536211,31,0.0064641935483871,0.00372,0.01116,0.298625438204908
"368","FIU_WQMP","231-W",0.000265,0.303225806451613,0.197216498331545,0.085320164235462,32,0.00573125,0.00397,0.01271,0.296276456697694
"369","FIU_WQMP","232-W",0.00031375,0.351111111111111,0.281602689607307,0.192777594103219,32,0.006853125,0.004,0.0113,0.297013181691873
"370","FIU_WQMP","235-W",0.00046625,0.466666666666667,0.705642170567309,0.0441346797184187,32,0.0066703125,0.00381,0.0123,0.353013714989817
"371","FIU_WQMP","237-W",0.000109,0.190598380114509,0.118042432935347,0.206532840337262,64,0.0057140625,0.00381,0.01221,0.269389593798135
"372","FIU_WQMP","238-W",0.000323333333333333,0.337777777777778,0.476354887542116,0.228644262341077,33,0.00762484848484849,0.00068,0.0266,0.651566575620264
"373","FIU_WQMP","239-W",4.00000000000001e-05,0.161290322580645,0.0497909320802249,0.494124544409264,33,0.00579090909090909,0.00428,0.01079,0.23096117163225
"374","FIU_WQMP","241-W",-8.87499999999999e-05,0,0.480649306356878,0.901034992577171,32,0.0068415625,0.00068,0.01315,0.369039211024424
"375","FIU_WQMP","242-W",7.25000000000001e-05,0.216666666666667,0.484112435230336,0.827595695280997,33,0.00648090909090909,0.00068,0.01764,0.410519870440942
"376","FIU_WQMP","243-W",0.00016,0.275555555555555,0.416991890921521,0.116760119366702,33,0.00611727272727273,0.004,0.00954,0.272935452842102
"377","FIU_WQMP","244-W",0.000163333333333333,0.218390804597701,0.691245881858843,0.497822913231575,31,0.0066458064516129,0.00118,0.01104,0.298270423155327
"378","FIU_WQMP","246-W",0.000206666666666667,0.32,0.356446347793034,0.178804647918749,33,0.00582333333333333,0.00349,0.01054,0.248128774150183
"379","FIU_WQMP","247-W",7.4166666666667e-05,0.166666666666667,0.445801702369708,0.55198472907167,33,0.00721030303030303,0.00174,0.01249,0.346021753558113
"380","FIU_WQMP","248-W",0.000215,0.224137931034483,0.53118001843628,0.534093112723782,33,0.00593878787878788,0.00068,0.01101,0.366784582973707
"381","FIU_WQMP","249-W",7.91666666666667e-05,0.0751515151515152,0.169474355550548,0.59944361816046,63,0.00622015873015873,0.00383,0.01733,0.349449353849606
"382","FIU_WQMP","250-W",0.000195,0.275862068965517,0.480126381573494,0.323530837156209,33,0.00773454545454545,0.00251,0.01463,0.339375853372672
"383","FIU_WQMP","252-W",0.000106,0.0689655172413793,0.42663556679188,0.621578782025545,33,0.00792787878787879,0.00388,0.058,1.18118583732526
"384","FIU_WQMP","253-W",0.000325,0.422988505747126,0.42846310442545,0.0490830668977571,33,0.0075969696969697,0.00404,0.01545,0.294462169525296
"385","FIU_WQMP","254-W",0.00019375,0.372413793103448,0.749811645108718,0.0490830668977571,33,0.00744333333333333,0.00384,0.01166,0.22965883905187
"386","FIU_WQMP","255-W",3e-04,0.333333333333333,0.416873165699953,0.0615184430831414,33,0.00679272727272727,0.00388,0.01507,0.323345112074523
"387","FIU_WQMP","256-W",0.000315714285714286,0.385555555555556,0.342010771294039,0.0459993668750371,34,0.00634029411764706,0.00422,0.011,0.244786468714216
"388","FIU_WQMP","259-W",0.000206666666666667,0.0693138279345176,0.0266019873870039,0.182705126764353,66,0.00618787878787879,0.00308,0.01289,0.28860802686554
"389","FIU_WQMP","260-W",0.000235,0.367816091954023,0.999586243012475,0.0802534749639502,33,0.00754060606060606,0.00492,0.01318,0.266295245872084
"390","FIU_WQMP","263-W",0.000285,0.236781609195402,0.556493759786206,0.292732599613729,33,0.00642606060606061,0.00396,0.01308,0.307950567486941
"391","FIU_WQMP","264-W",0.000165714285714286,0.389247311827957,0.515365427591683,0.0292982944045506,33,0.00558060606060606,0.00381,0.01192,0.305572926152138
"392","FIU_WQMP","266-W",0.000218333333333333,0.250574712643678,0.506357939712079,0.0922912032471117,33,0.00755969696969697,0.00527,0.01317,0.234079490212657
"393","FIU_WQMP","267-W",0.000283333333333333,0.169173213617658,0.00442958356542311,0.085007130438001,64,0.00625609375,0.00062,0.01187,0.301669392686969
"394","FIU_WQMP","268-W",0.000323333333333333,0.448275862068966,0.775606163257533,0.0115648834248161,33,0.00764636363636364,0.00512,0.02189,0.371175650907966
