"","program","Monitoring.Location.ID","slope","tau","chi_square","z","n_values","mean","min","max","coefficient.of.variation","significant_trend"
"192","DEP","STL165",-0.000888333333333334,-0.217592592592593,0.128973944228173,0.0391709124417265,72,0.0533602777777778,0.02984,0.169,0.568763014670253,NA
"193","DEP","STL166",0.00160625,0.0166666666666667,0.543123730647057,0.871006805961642,72,0.0859565277777778,0.02984,0.2637,0.663387568781741,NA
"194","DEP","STL167",-0.00046375,-0.178240740740741,0.475833738544734,0.113802389386782,72,0.0593981944444444,0.02984,0.264,0.723144659084412,NA
"195","DEP","STL168",-0.0014575,-0.2375,0.755768149526272,0.029860179871946,72,0.0557134722222222,0.02984,0.2508,0.655780190193321,NA
"196","DEP","STL169",0.00717,0.117592592592593,0.95112609095333,0.230656111112005,72,0.0999476388888889,0.02984,0.322,0.644754851360729,NA
"197","DEP","STL170",-0.002432,-0.339351851851852,0.229955340362823,0.000923752565321444,72,0.0479852777777778,0.02984,0.188,0.498255773442184,NA
"198","DEP","STL171",0.005,0.187962962962963,0.837189720006627,0.0571001726680917,72,0.0886141666666667,0.02984,0.2648,0.6332429745854,NA
"199","DEP","STL172",-0.001,-0.194907407407407,0.337099713162717,0.0661325585018866,72,0.0552216666666667,0.02984,0.2655,0.66691816556419,NA
"200","DEP","STLMC1",NA,NA,NA,NA,1,0.07768,0.07768,0.07768,NA,NA
"201","DERM_BBWQ","AC01",-0.0132,-0.171264367816092,0.588902115179014,0.0551401550985479,58,0.322137931034483,0.06,1.43,0.568763394687705,NA
"202","DERM_BBWQ","AC02",NA,NA,NA,NA,11,0.368181818181818,0.14,1.3,0.888095668023244,NA
"203","DERM_BBWQ","AC03",-0.0305,-0.133333333333333,0.499862000376779,0.222020735560594,52,0.917884615384615,0.36,2.65,0.522893508609503,NA
"204","DERM_BBWQ","AC06",-0.084,-0.182142857142857,0.190102237003629,0.0283359319567343,56,1.36857142857143,0.39,3.14,0.407408525349003,NA
"205","DERM_BBWQ","AR03",-0.02,-0.136065573770492,0.493793979367418,0.0667011571400127,61,0.477098360655738,0.23,0.84,0.236908928362419,NA
"206","DERM_BBWQ","BB01A",NA,NA,NA,NA,11,0.341636363636364,0.14,0.55,0.360275232891626,NA
"207","DERM_BBWQ","BB02",-0.00999999999999999,-0.0296875,0.160364559474165,0.427710510297464,64,0.351328125,0.06,0.81,0.453332542115851,NA
"208","DERM_BBWQ","BB04",-0.01,-0.161663652802893,0.75081583548823,0.0655503849943812,79,0.267607594936709,0.06,0.83,0.522936519884521,NA
"209","DERM_BBWQ","BB05A",-0.00449999999999999,-0.0601851851851852,0.743428670429876,0.494041561089288,72,0.269861111111111,0.06,0.94,0.50589390819434,NA
"210","DERM_BBWQ","BB08",0.00333333333333334,0.0605128205128205,0.28069587591332,0.756796668373039,65,0.352123076923077,0.12,1.3,0.530584886482663,NA
"211","DERM_BBWQ","BB09",-0.01,-0.16981981981982,0.372081486758098,0.0637256658386873,74,0.311081081081081,0.06,0.99,0.495082884996892,NA
"212","DERM_BBWQ","BB10",-0.00999999999999999,-0.0994871794871795,0.0176153810632018,0.263981974964118,65,0.279030769230769,0.06,1.2,0.594987969183005,NA
"213","DERM_BBWQ","BB11",-0.0133333333333333,-0.152252252252252,0.536903493042964,0.073332493342264,74,0.355486486486487,0.14,1.2,0.466846665819686,NA
"214","DERM_BBWQ","BB13",NA,NA,NA,NA,2,0.445,0.41,0.48,0.111230280186648,NA
"215","DERM_BBWQ","BB13A",0.015,0.137931034482759,0.73354994867996,1,29,0.326862068965517,0.06,1.3,0.668556805108086,NA
"216","DERM_BBWQ","BB14",-0.0129166666666667,-0.0986111111111111,0.067773093789779,0.270588450241329,72,0.339527777777778,0.06,0.949,0.450828484611985,NA
"217","DERM_BBWQ","BB15",-0.0275,-0.032258064516129,0.615971225800529,0.856698213439322,31,0.331806451612903,0.06,2.2,1.10148632883387,NA
"218","DERM_BBWQ","BB15A",-0.01,-0.157435897435897,0.04181256848597,0.121513928301678,65,0.424723076923077,0.14,3.39,1.03566638238338,NA
"219","DERM_BBWQ","BB17",-0.01,-0.0776255707762557,0.769640754060521,0.350903266566628,73,0.314794520547945,0.08,1.7,0.661513134476863,NA
"220","DERM_BBWQ","BB18",0.00416666666666667,0.0925925925925926,0.915789866067638,0.559084325126288,63,0.282380952380952,0.08,1.11,0.566635953840664,NA
"221","DERM_BBWQ","BB22",-0.01,-0.0905405405405405,0.74715485172987,0.258030130577039,74,0.277162162162162,0.06,0.79,0.51820700637574,NA
"222","DERM_BBWQ","BB24",0.0025,0.0837837837837838,0.557574756311783,0.608430205309511,74,0.232972972972973,0.08,0.79,0.518827291394304,NA
"223","DERM_BBWQ","BB25",0.04,0.111111111111111,0.351755770157338,1,21,0.215714285714286,0.1,0.57,0.482112837451579,NA
"224","DERM_BBWQ","BB26",-0.00125,-0.050314465408805,0.402672211943013,0.934488076091062,53,0.286566037735849,0.06,0.86,0.451647275250252,NA
"225","DERM_BBWQ","BB28",0.00500000000000001,0,0.350485212323361,1,22,0.245909090909091,0.12,0.61,0.525387203911725,NA
"226","DERM_BBWQ","BB31",-0.00999999999999998,-0.0906103286384976,0.752469547536619,0.397980833326855,71,0.294366197183099,0.1,0.77,0.420857649192623,NA
"227","DERM_BBWQ","BB32",-0.0133333333333333,-0.277777777777778,0.588675003659034,0.198958931092402,42,0.286261904761905,0.14,0.9,0.431505840510619,NA
"228","DERM_BBWQ","BB34",-0.015,-0.150684931506849,0.495291850014634,0.0703257352112192,73,0.366246575342466,0.13,0.84,0.373233532657724,NA
"229","DERM_BBWQ","BB37",0.002,0.0661971830985916,0.828981721932331,0.790818461744663,71,0.223056338028169,0.08,0.97,0.677678781321861,NA
"230","DERM_BBWQ","BB38",0.00600000000000001,0.12018779342723,0.392281685060154,0.524971204079478,71,0.249352112676056,0.06,0.86,0.538308175698555,NA
"231","DERM_BBWQ","BB39A",-0.02,-0.308444444444444,0.943612941122153,0.00143112042734573,75,0.39596,0.14,0.83,0.311198647133837,NA
"232","DERM_BBWQ","BB41",0,0.0237442922374429,0.349912617822423,0.917521647552545,73,0.331547945205479,0.1,1.7,0.626996218834343,NA
"233","DERM_BBWQ","BB47",-0.00333333333333334,-0.0112676056338028,0.738979428927715,0.633044349414365,71,0.347183098591549,0.06,1.04,0.477974787888612,NA
"234","DERM_BBWQ","BB48",-0.028,-0.2203125,0.637143138302724,0.0179180905544129,64,0.441484375,0.08,1.01,0.384926670806177,NA
"235","DERM_BBWQ","BB50",-0.0233333333333333,-0.209389671361502,0.491692804780607,0.0129063396350218,71,0.548267605633803,0.14,1.14,0.31431503577304,NA
"236","DERM_BBWQ","BB51",-0.02,-0.292018779342723,0.684130303347185,0.00240346508769971,71,0.629295774647887,0.14,1.25,0.280905952453692,NA
"237","DERM_BBWQ","BB53",NA,NA,NA,NA,1,0.75,0.75,0.75,NA,NA
"238","DERM_BBWQ","BBKB1",0.00666666666666665,0.00813008130081301,0.169933335759866,0.906614969013938,41,0.338048780487805,0.11,1.45,0.622837665677073,NA
"239","DERM_BBWQ","BBMB1",0,0.0306306306306306,0.234449387111634,0.917958811742775,74,0.253783783783784,0.08,0.87,0.479308173604438,NA
"240","DERM_BBWQ","BBMB2",0,-0.0456410256410256,0.571894534266141,0.661748776081758,65,0.265323076923077,0.08,0.77,0.398659277715073,NA
"241","DERM_BBWQ","BBMB3",-0.011,-0.175,0.784383661941018,0.11477533836449,68,0.297088235294118,0.09,0.88,0.450337454383661,NA
"242","DERM_BBWQ","BBMB4",0.005,0.0841025641025641,0.855410274743995,0.459897498240364,65,0.309907692307692,0.086,0.77,0.410379329020267,NA
"243","DERM_BBWQ","BBOR1",-0.04,-0.0925925925925926,0.231617099543374,0.768894485495812,36,0.342805555555556,0.07,0.64,0.40665798220143,NA
"244","DERM_BBWQ","BBOR2",-0.045,-0.185185185185185,0.373491222915103,0.378066843116311,36,0.400027777777778,0.08,0.67,0.414045293938263,NA
"245","DERM_BBWQ","BBY1",NA,NA,NA,NA,11,0.330909090909091,0.14,0.57,0.445668414528389,NA
"246","DERM_BBWQ","BBY4",NA,NA,NA,NA,11,0.314454545454545,0.14,0.6,0.422122573346539,NA
"247","DERM_BBWQ","BISC101",-0.01,-0.119634703196347,0.549914591158697,0.132689554984903,73,0.394438356164384,0.14,1.03,0.360814268661041,NA
"248","DERM_BBWQ","BISC121",0,0.00187793427230047,0.697589068957447,0.789463717243047,71,0.29112676056338,0.06,0.91,0.503309721350767,NA
"249","DERM_BBWQ","BISC122",-0.005,1.09458608061635e-17,0.209240236591168,0.596284591533301,71,0.359211267605634,0.06,0.93,0.473912018764268,NA
"250","DERM_BBWQ","BISC127",-0.005,-0.0180555555555556,0.660420408127692,0.67199987100962,72,0.321583333333333,0.08,0.86,0.452855269193563,NA
"251","DERM_BBWQ","BL01",0.158,0.4,0.494391686482123,0.342781711147911,22,0.568818181818182,0.22,1.1,0.332327711980134,NA
"252","DERM_BBWQ","BL02",0.1585,0.5,0.539749350395557,0.288844366346485,20,0.52665,0.226,0.842,0.329528864195872,NA
"253","DERM_BBWQ","BL03",0.01,0.122222222222222,0.672464534844483,0.594170302652146,63,0.444333333333333,0.06,1,0.591940897319813,NA
"254","DERM_BBWQ","BL04",NA,NA,NA,NA,12,0.727833333333333,0.14,1.4,0.440154902549672,NA
"255","DERM_BBWQ","BL05",NA,NA,NA,NA,12,0.713,0.14,1,0.333990969267437,NA
"256","DERM_BBWQ","BL06",0.03,0.221383647798742,0.474782336798594,0.188782749383631,53,0.63811320754717,0.36,1.08,0.267330417322976,NA
"257","DERM_BBWQ","BL12",0.00266666666666667,0.00944444444444445,0.812138274012391,0.895308327439179,60,0.894333333333333,0.14,1.31,0.258936935131111,NA
"258","DERM_BBWQ","BS01",-0.0253333333333333,-0.120634920634921,0.0978306146688677,0.102862965140339,63,0.422634920634921,0.06,0.86,0.480447864431598,NA
"259","DERM_BBWQ","BS04",-0.01,-0.0849462365591398,0.65080053618835,0.308161376463815,62,0.55541935483871,0.06,0.83,0.327745934674445,NA
"260","DERM_BBWQ","BS07",0.095,0.25,0.378736906048213,0.723673609831763,20,0.6155,0.36,0.8,0.178484296007979,NA
"261","DERM_BBWQ","BS08",NA,NA,NA,NA,10,0.7013,0.58,0.868999999999999,0.148424010088611,NA
"262","DERM_BBWQ","BS09",NA,NA,NA,NA,10,0.846,0.396,2.91,0.868800491017728,NA
"263","DERM_BBWQ","BS10",-0.03125,-0.106111111111111,0.408205309781102,0.169810505085521,60,0.925666666666667,0.09,1.82,0.363301958551156,NA
"264","DERM_BBWQ","BS11",0.12,0.419209039548023,0.998969775010962,0.00047016927931397,59,1.45033898305085,0.69,3.9,0.410875231320684,NA
"265","DERM_BBWQ","CD01A",-0.035,-0.422619047619048,0.72802387580206,0.00025483882038039,56,0.453625,0.14,0.89,0.295046682470329,NA
"266","DERM_BBWQ","CD02",-0.00499999999999999,-0.0369047619047619,0.704577340879568,0.593254904155277,56,0.257214285714286,0.06,0.67,0.457638495372643,NA
"267","DERM_BBWQ","CD03A",NA,NA,NA,NA,11,0.277363636363636,0.14,0.473,0.386190300950629,NA
"268","DERM_BBWQ","CD04A",NA,NA,NA,NA,11,0.287636363636364,0.14,0.44,0.318880454563474,NA
"269","DERM_BBWQ","CD05",0.011,0.225287356321839,0.613325161012165,0.134898184879681,58,0.287120689655172,0.086,0.85,0.507839511292255,NA
"270","DERM_BBWQ","CD09",0.0206666666666667,0.3,0.50007136451063,0.0152964631238945,55,0.297509090909091,0.06,1.11,0.533988184855647,NA
"271","DERM_BBWQ","CG01",-0.00799999999999997,-0.131073446327684,0.995606444023669,0.240984917283375,59,0.339661016949153,0.14,0.73,0.313820110496093,NA
"272","DERM_BBWQ","CG02",NA,NA,NA,NA,12,0.29975,0.14,0.52,0.35768512309436,NA
"273","DERM_BBWQ","CG02A",0.00416666666666666,0.094047619047619,0.949768284442832,0.644379681492554,56,0.283017857142857,0.06,4.4,2.01211255124778,NA
"274","DERM_BBWQ","CG03",NA,NA,NA,NA,15,0.4438,0.09,0.761,0.432230794277784,NA
"275","DERM_BBWQ","CG07",-0.0325,-0.0916666666666667,0.490958320229137,0.203591983089611,56,0.574339285714286,0.06,1.12,0.360113469489219,NA
"276","DERM_BBWQ","CM02",0.005,0.170760233918129,0.519568852522253,0.449959167746725,57,0.496912280701754,0.14,0.85,0.280273003707682,NA
"277","DERM_BBWQ","CM04",NA,NA,NA,NA,11,0.648363636363636,0.46,1.06,0.23651766351479,NA
"278","DERM_BBWQ","DDC1",NA,NA,NA,NA,11,0.698181818181818,0.558,0.959,0.19272581388904,NA
"279","DERM_BBWQ","DDC2",NA,NA,NA,NA,11,0.719090909090909,0.49,1.6,0.433125212633342,NA
"280","DERM_BBWQ","FC03",0,0.0187134502923977,NA,0.788498346515484,57,0.265421052631579,0.06,1.3,0.803581171568347,NA
"281","DERM_BBWQ","FC15",0.00366666666666667,0.201418439716312,0.414958047065006,0.29861767444881,47,0.603765957446808,0.1,9.2,2.27380118814697,NA
"282","DERM_BBWQ","FC16",0.215,0,0.157299207050284,1,8,0.36625,0.25,0.83,0.530431710331682,NA
"283","DERM_BBWQ","GL02",-0.0413333333333333,-0.193103448275862,0.938498359716413,0.172571128776854,58,0.912724137931034,0.08,3.4,0.568133601159792,NA
"284","DERM_BBWQ","GL03",0.255,0.444444444444444,0.467588822124287,0.170903520230797,22,1.46336363636364,0.24,8.8,1.24304881650947,NA
"285","DERM_BBWQ","IC01",NA,NA,NA,NA,11,0.240909090909091,0.14,0.54,0.486016640817266,NA
"286","DERM_BBWQ","IC02",NA,NA,NA,NA,11,0.285454545454545,0.14,0.7,0.63876490930181,NA
"287","DERM_BBWQ","L31E1",-0.01,0.0169491525423729,0.442070158232732,0.795277833535008,59,0.518898305084746,0.06,1.28,0.393414431304233,NA
"288","DERM_BBWQ","LR01",-0.02,-0.0877777777777778,0.137675502749242,0.309953834531519,60,0.593333333333333,0.25,2.38,0.536544437099359,NA
"289","DERM_BBWQ","LR05",-0.0375,-0.214516129032258,0.945790402927726,0.023068405800176,62,0.757403225806452,0.09,1.24,0.27492814622788,NA
"290","DERM_BBWQ","LR06",-0.01275,-0.0482758620689655,0.27134926653701,0.205609965777546,58,0.759603448275862,0.5,1.09,0.173746524480847,NA
"291","DERM_BBWQ","LR07",NA,NA,NA,NA,10,0.8319,0.613999999999999,1.16,0.198410708787189,NA
"292","DERM_BBWQ","LR08",-0.03,-0.0367816091954023,0.0560764820802651,0.231517033102982,58,0.917879310344828,0.58,1.31,0.179875170110439,NA
"293","DERM_BBWQ","LR10",-0.165,-0.269540229885057,0.242616583054123,0.00784194119247722,58,2.67775862068966,0.77,5.6,0.405313943874906,NA
"294","DERM_BBWQ","MI02",0,0.0306451612903226,0.263766439275579,1,62,0.41941935483871,0.12,0.78,0.318920172945448,NA
"295","DERM_BBWQ","MI03",0,-0.0268817204301075,0.87530839516519,1,62,0.397774193548387,0.21,0.88,0.298087045634859,NA
"296","DERM_BBWQ","MR01",-0.0370833333333333,-0.283068783068783,0.632488151968506,0.00596604072134558,63,0.392746031746032,0.06,1.83,0.627406641254295,NA
"297","DERM_BBWQ","MR02",NA,NA,NA,NA,12,0.5905,0.331,1.1,0.353645521012004,NA
"298","DERM_BBWQ","MR03",-0.0146333333333333,0.0203389830508474,0.0319219062565645,0.477062434229677,59,0.597135593220339,0.21,1.1,0.36772185328322,NA
"299","DERM_BBWQ","MR04",NA,NA,NA,NA,12,0.663333333333333,0.399,0.968,0.278332994499166,NA
"300","DERM_BBWQ","MR05",-0.02,-0.0269005847953216,0.0398966467645649,0.425760083036938,57,0.636087719298246,0.2,1.3,0.333595669870382,NA
"301","DERM_BBWQ","MR06",NA,NA,NA,NA,11,0.688363636363636,0.453,0.91,0.258322368375791,NA
"302","DERM_BBWQ","MR07",-0.03,-0.00833333333333332,0.151187628543514,0.315511469034344,56,0.799053571428571,0.23,1.53,0.405229423315747,NA
"303","DERM_BBWQ","MR08",-0.0235416666666667,-0.0333333333333333,0.514050072638792,0.31422092242608,63,0.872777777777778,0.5,1.57,0.306874182422722,NA
"304","DERM_BBWQ","MR11",NA,NA,NA,NA,11,0.852909090909091,0.44,1.4,0.35207271018058,NA
"305","DERM_BBWQ","MR15",-0.01625,-0.0310734463276836,0.234635651944596,0.243634461041906,59,0.779491525423729,0.47,1.5,0.223222741299517,NA
"306","DERM_BBWQ","MW01",0.202333333333333,0,0.157299207050284,1,14,0.391857142857143,0.09,0.96,0.626152087084266,NA
"307","DERM_BBWQ","MW04",-0.0055,-0.111458333333333,0.552748767080633,0.139332583751539,64,0.2441875,0.09,0.66,0.510833700056466,NA
"308","DERM_BBWQ","MW05",0.00333333333333334,-0.0160919540229885,0.566485098015255,0.894240817341116,58,0.305862068965517,0.086,1.1,0.566682002463329,NA
"309","DERM_BBWQ","MW13",-0.05875,-0.337931034482759,0.10578129228656,0.00029769525191301,58,0.686586206896552,0.29,2,0.383850021026039,NA
"310","DERM_BBWQ","NO07A",0.01,0.151785714285714,0.685747650066939,0.203591983089611,56,0.216232142857143,0.086,0.381,0.357449742604037,NA
"311","DERM_BBWQ","OC01",NA,NA,NA,NA,10,0.6511,0.44,0.903,0.218629529725817,NA
"312","DERM_BBWQ","OL01",NA,NA,NA,NA,11,0.491272727272727,0.14,0.8,0.414145009853903,NA
"313","DERM_BBWQ","OL02",-0.023,-0.142857142857143,0.334260952079015,1,19,0.576421052631579,0.22,0.82,0.271470320471985,NA
"314","DERM_BBWQ","OL03",0.02,0.341520467836257,0.948310305900525,0.011664042838806,57,0.688508771929825,0.192,1.58,0.304448393511202,NA
"315","DERM_BBWQ","OSC1",NA,NA,NA,NA,10,0.5266,0.14,0.756,0.337878990121938,NA
"316","DERM_BBWQ","OSC2",NA,NA,NA,NA,10,1.659,1.2,2.9,0.312622252189827,NA
"317","DERM_BBWQ","OSC3",NA,NA,NA,NA,10,0.802,0.65,1,0.15534244794066,NA
"318","DERM_BBWQ","PR01",NA,NA,NA,NA,12,0.258333333333333,0.09,0.83,0.871195799402633,NA
"319","DERM_BBWQ","PR03",-0.0065,-0.102450980392157,0.530068989715955,0.302507302720022,68,0.293382352941176,0.06,1.5,0.754590403054017,NA
"320","DERM_BBWQ","PR04A",-0.00166666666666666,-0.023728813559322,0.565633962350967,0.897349826495016,59,0.203322033898305,0.08,0.584,0.441340138529061,NA
"321","DERM_BBWQ","PR08",-0.05775,-0.297175141242938,0.617719473106004,0.00451907857009511,59,0.722016949152542,0.34,1.3,0.320938405811136,NA
"322","DERM_BBWQ","SK01",-0.028,-0.158620689655172,0.271495654061581,0.0562056031638372,58,0.504879310344828,0.06,1.1,0.52006070710928,NA
"323","DERM_BBWQ","SK02",-0.00416666666666665,-0.0214689265536723,0.628103983015935,0.518895154408467,59,0.761084745762712,0.47,1.3,0.235193069931911,NA
"324","DERM_BBWQ","SK05",-0.01,-0.0474576271186441,0.262159861150314,0.782359471428625,59,0.85435593220339,0.47,1.4,0.249661843465058,NA
"325","DERM_BBWQ","SK09",-0.01745,-0.152873563218391,0.92708336349378,0.123232519203301,58,0.791603448275862,0.63,1.09,0.150399374465241,NA
"326","DERM_BBWQ","SK10",0,-0.00287356321839082,0.624611167167106,1,58,0.951913793103448,0.63,2.26,0.236119569474071,NA
"327","DERM_BBWQ","SP01",-0.02,-0.110555555555556,0.221085815622692,0.341491040714072,60,0.546016666666667,0.14,0.86,0.315996055492318,NA
"328","DERM_BBWQ","SP03",NA,NA,NA,NA,11,0.867727272727273,0.65,1.6,0.326487365374521,NA
"329","DERM_BBWQ","SP04",-0.01,-0.035632183908046,0.205876229234734,0.60381199719387,58,0.784551724137931,0.56,1.11,0.157815834449619,NA
"330","DERM_BBWQ","SP05",NA,NA,NA,NA,11,0.821363636363636,0.66,1.1,0.189144653112766,NA
"331","DERM_BBWQ","SP08",-0.00891666666666664,-0.0626436781609195,0.521811418256919,0.474590633597899,58,0.962741379310345,0.65,1.31,0.129626312547962,NA
"332","DERM_BBWQ","TM02",-0.0166666666666667,-0.192777777777778,0.474107995530868,0.037130523477386,60,0.60215,0.18,1.24,0.244591474440632,NA
"333","DERM_BBWQ","TM03A",-0.00366666666666667,-0.0856410256410256,0.973030768874161,0.403761394429902,65,0.568738461538462,0.09,1.25,0.28891133264757,NA
"334","DERM_BBWQ","TM05",-0.025,-0.33625730994152,0.568770869108581,0.0225946820588871,57,0.924701754385965,0.62,1.25,0.140383842152754,NA
"335","DERM_BBWQ","TM06",NA,NA,NA,NA,11,0.803181818181818,0.14,1.15,0.311143882502146,NA
"336","DERM_BBWQ","TM07A",NA,NA,NA,NA,11,0.980818181818182,0.698999999999999,1.2,0.1633372363157,NA
"337","DERM_BBWQ","TM08",-0.02225,-0.121264367816092,0.29370164058677,0.406506355617173,58,0.914413793103448,0.09,1.4,0.255487839019875,NA
"338","DERM_BBWQ","WC02",0.00225,0.0448275862068966,0.444411603686347,0.643428843563621,58,0.416827586206897,0.06,0.83,0.31089022885448,NA
"339","DERM_BBWQ","WC03",0.01,0.1,0.522014531362649,0.429990130233715,62,0.424935483870968,0.2,0.83,0.30530373609596,NA
"340","DERM_BBWQ","WC04",0,-0.0366666666666667,0.298607272219397,0.949368308681869,60,0.683516666666667,0.23,5.4,0.981495246744862,NA
"341","PALMBEACH","11",0.01,0.207850707850708,0.119885592594326,0.0571457697906156,74,0.323310810810811,0.086,0.74,0.367849060686144,NA
"342","PALMBEACH","12A",-0.00833333333333328,-0.203252032520325,0.719968172829205,0.270780044128445,42,0.901190476190476,0.6,1.2,0.151953111599611,NA
"343","PALMBEACH","13",0.0155,0.231415343915344,0.314569168299453,0.0224141599924562,72,0.358736111111111,0.19,0.68,0.324959492760038,NA
"344","PALMBEACH","15",-0.01,-0.155481727574751,0.632692014196461,0.227533963209861,44,0.684,0.086,0.98,0.236015855816273,NA
"345","PALMBEACH","16",-0.0173214285714286,-0.232954545454545,0.73743063009284,0.133867304789496,45,0.885333333333333,0.56,1.3,0.182536423714272,NA
"346","PALMBEACH","18C",0.0099999999999999,0.0791005291005291,0.288322659093063,0.401030509998768,72,0.513597222222222,0.086,1.2,0.340931188722788,NA
"347","PALMBEACH","18D",0,-0.0236111111111111,0.313543346107605,1,72,0.429305555555556,0.14,0.99,0.342371751981569,NA
"348","PALMBEACH","22",-0.042,-0.234105534105534,0.0677545383676127,0.0575794252617176,39,0.859487179487179,0.55,1.1,0.196145619859854,NA
"349","PALMBEACH","24",-0.00800000000000001,-0.0295005807200929,0.215282446108507,0.621198945056131,42,0.830238095238095,0.49,1.3,0.194897360470079,NA
"350","PALMBEACH","27A",0,-0.0128395061728395,0.453894323986119,0.952144434953794,48,0.835875,0.086,1.2,0.260166664716116,NA
"351","PALMBEACH","27B",-0.0125,-0.198148148148148,0.517271268228275,0.329652672395116,38,1.12289473684211,0.64,1.6,0.175649962694487,NA
"352","PALMBEACH","28",0.01,0.0982905982905983,0.13351576759069,0.529226634637502,42,0.79952380952381,0.2,1.1,0.191066739301294,NA
"353","PALMBEACH","31B",-0.00999999999999999,-0.0452991452991453,0.344042519491659,0.637005124476836,42,0.874285714285714,0.57,1.5,0.197999910868684,NA
"354","PALMBEACH","31C",0.0166666666666667,0.0985347985347985,0.380213594701665,0.444438822504035,42,0.978809523809524,0.62,1.7,0.245550669451867,NA
"355","PALMBEACH","31E",-0.0383333333333333,-0.261666666666667,0.589739928190216,0.0638663778445058,43,1.13883720930233,0.58,2,0.231467078065906,NA
"356","PALMBEACH","37B",-0.00416666666666667,-0.0458333333333333,0.432960438007076,0.943818553691418,41,0.95,0.49,1.7,0.336447136858492,NA
"357","PALMBEACH","38B",0,-0.0399092970521542,0.00626134039583781,0.730480515239801,43,1.51581395348837,0.83,3.3,0.331945266212923,NA
"358","PALMBEACH","39",-0.0375,-0.0449612403100775,NA,0.584761233406777,44,1.82409090909091,0.67,4.8,0.527027858427182,NA
"359","PALMBEACH","43",0,0.0650793650793651,0.22406768610059,1,43,1.73302325581395,0.73,3.6,0.464737002608234,NA
