"","X","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"18110",267634,"FIU_Estuaries","West Pass","2000-02-25","Nitrite",NA,"ppm",25.83033,-81.50283,NA
"18111",267649,"FIU_Estuaries","Panther Key","2000-02-25","Nitrite",0.3052,"ppm",25.84933,-81.54217,NA
"18112",267664,"FIU_Estuaries","Faka Union Pass","2000-02-25","Nitrite",1.3902,"ppm",25.87417,-81.516,NA
"18113",267679,"FIU_Estuaries","Faka Union River","2000-02-25","Nitrite",0.2702,"ppm",25.9,-81.516,NA
"18114",267694,"FIU_Estuaries","White Horse Key","2000-02-26","Nitrite",NA,"ppm",25.86678,-81.57482,NA
"18115",267709,"FIU_Estuaries","Dismal Key","2000-02-25","Nitrite",0.6552,"ppm",25.89447,-81.55887,NA
"18116",267724,"FIU_Estuaries","Gullivan Bay","2000-02-26","Nitrite",NA,"ppm",25.882,-81.60633,NA
"18117",267739,"FIU_Estuaries","Shell Key","2000-02-26","Nitrite",1.1452,"ppm",25.91117,-81.61533,NA
"18118",267754,"FIU_Estuaries","Blackwater River","2000-02-26","Nitrite",6.6752,"ppm",25.9298,-81.60032,NA
"18119",267769,"FIU_Estuaries","Convoy Point","2000-02-21","Nitrite",0.245,"ppm",25.4783333333333,-80.3208333333333,NA
"18120",267784,"FIU_Estuaries","Black Point","2000-02-22","Nitrite",NA,"ppm",25.5458333333333,-80.2946666666667,NA
"18121",267799,"FIU_Estuaries","Near Black Ledge","2000-02-22","Nitrite",NA,"ppm",25.5733333333333,-80.2866666666667,NA
"18122",267814,"FIU_Estuaries","BNP Marker C","2000-02-22","Nitrite",0.14,"ppm",25.6016666666667,-80.2208333333333,NA
"18123",267829,"FIU_Estuaries","Marker G-1B","2000-02-22","Nitrite",NA,"ppm",25.5691666666667,-80.1925,NA
"18124",267844,"FIU_Estuaries","Midbay North","2000-02-22","Nitrite",NA,"ppm",25.5641666666667,-80.235,NA
"18125",267859,"FIU_Estuaries","Fender Point","2000-02-21","Nitrite",1.575,"ppm",25.505,-80.2875,NA
"18126",267874,"FIU_Estuaries","Featherbed Bank","2000-02-21","Nitrite",0.14,"ppm",25.5158333333333,-80.24,NA
"18127",267889,"FIU_Estuaries","Sands Cut","2000-02-21","Nitrite",0.175,"ppm",25.4883333333333,-80.1883333333333,NA
"18128",267904,"FIU_Estuaries","Elliott Key","2000-02-21","Nitrite",1.54,"ppm",25.4416666666667,-80.2233333333333,NA
"18129",267919,"FIU_Estuaries","Rubicon Keys","2000-02-21","Nitrite",0.49,"ppm",25.4,-80.255,NA
"18130",267934,"FIU_Estuaries","Card Sound North","2000-02-21","Nitrite",0.035,"ppm",25.355,-80.2916666666667,NA
"18131",267949,"FIU_Estuaries","West Arsenicker","2000-02-21","Nitrite",0.7,"ppm",25.4201666666667,-80.3108333333333,NA
"18132",267964,"FIU_Estuaries","Pelican Bank","2000-02-21","Nitrite",1.33,"ppm",25.445,-80.2833333333333,NA
"18133",267979,"FIU_Estuaries","Midbay South","2000-02-21","Nitrite",0.595,"ppm",25.4725,-80.2333333333333,NA
"18134",267994,"FIU_Estuaries","BNP Marker B","2000-02-22","Nitrite",0.28,"ppm",25.67167,-80.205,NA
"18135",268009,"FIU_Estuaries","Shoal Point","2000-02-22","Nitrite",0.875,"ppm",25.63,-80.25,NA
"18136",268024,"FIU_Estuaries","Matheson Beach","2000-02-22","Nitrite",0.665,"ppm",25.68833,-80.23333,NA
"18137",268039,"FIU_Estuaries","Marker G-71","2000-02-22","Nitrite",1.68,"ppm",25.73667,-80.185,NA
"18138",268054,"FIU_Estuaries","South Dodge Island","2000-02-22","Nitrite",2.73,"ppm",25.76333,-80.17167,NA
"18139",268069,"FIU_Estuaries","North Venetian Basin","2000-02-22","Nitrite",2.205,"ppm",25.8,-80.16667,NA
"18140",268084,"FIU_Estuaries","North I-195 Basin","2000-02-22","Nitrite",1.61,"ppm",25.81667,-80.16667,NA
"18141",268099,"FIU_Estuaries","North Normandy Isle","2000-02-22","Nitrite",1.855,"ppm",25.86667,-80.15,NA
"18142",268114,"FIU_Estuaries","Oleta River Park","2000-02-22","Nitrite",2.38,"ppm",25.905,-80.13333,NA
"18143",268129,"FIU_Estuaries","South Card Sound","2000-02-21","Nitrite",1.505,"ppm",25.31667,-80.31667,NA
"18144",268144,"FIU_Estuaries","Coon Key Pass","2000-02-10","Nitrite",0.014,"ppm",25.9096,-81.6385,NA
"18145",268159,"FIU_Estuaries","Gullivan Bay","2000-02-10","Nitrite",NA,"ppm",25.88192,-81.63322,NA
"18146",268174,"FIU_Estuaries","Caxambas Bay (Green #3)","2000-02-10","Nitrite",4.599,"ppm",25.9,-81.68333,NA
"18147",268189,"FIU_Estuaries","Caxambas Pass","2000-02-10","Nitrite",0.609,"ppm",25.906,-81.7276,NA
"18148",268204,"FIU_Estuaries","Capri Pass (Red #4)","2000-02-10","Nitrite",0.504,"ppm",25.97527,-81.75582,NA
"18149",268219,"FIU_Estuaries","Rt.951 Bridge","2000-02-10","Nitrite",NA,"ppm",25.9622,-81.70795,NA
"18150",268234,"FIU_Estuaries","Big Macro River (Red #24)","2000-02-10","Nitrite",0.224,"ppm",25.952,-81.6874,NA
"18151",268249,"FIU_Estuaries","Goodland Bridge","2000-02-10","Nitrite",0.154,"ppm",25.93467,-81.65325,NA
"18152",268264,"FIU_Estuaries","Johnson Bay","2000-02-10","Nitrite",0.224,"ppm",25.98818,-81.72913,NA
"18153",268279,"FIU_Estuaries","Hall Bay","2000-02-10","Nitrite",1.449,"ppm",26.01553,-81.743,NA
"18154",268294,"FIU_Estuaries","Rookery Bay","2000-02-10","Nitrite",NA,"ppm",26.0294,-81.74873,NA
"18155",268309,"FIU_Estuaries","First National","2000-02-10","Nitrite",NA,"ppm",26.04217,-81.76158,NA
"18156",268324,"FIU_Estuaries","Kewaydin Channel","2000-02-10","Nitrite",1.344,"ppm",26.06305,-81.77813,NA
"18157",268339,"FIU_Estuaries","Dollar Bay","2000-02-10","Nitrite",1.029,"ppm",26.1,-81.78718,NA
"18158",268354,"FIU_Estuaries","Outer Gordon Pass","2000-02-10","Nitrite",NA,"ppm",26.09112,-81.81057,NA
"18159",268369,"FIU_Estuaries","Outer Clam Pass","2000-02-12","Nitrite",0.119,"ppm",26.37845,-81.85938,NA
"18160",268384,"FIU_Estuaries","Wiggins Pass","2000-02-12","Nitrite",0.084,"ppm",26.29167,-81.82,NA
"18161",268399,"FIU_Estuaries","Big Carlos Pass","2000-02-12","Nitrite",NA,"ppm",26.40035,-81.88395,NA
"18162",268414,"FIU_Estuaries","Estero Bay North","2000-02-12","Nitrite",1.134,"ppm",26.41667,-81.88,NA
"18163",268429,"FIU_Estuaries","Estero Bay South","2000-02-12","Nitrite",0.784,"ppm",26.40732,-81.86485,NA
"18164",268444,"FIU_Estuaries","Point Ybel (Red #8)","2000-02-12","Nitrite",1.344,"ppm",26.46237,-82.00658,NA
"18165",268459,"FIU_Estuaries","San Carlos Bay","2000-02-12","Nitrite",0.644,"ppm",26.46925,-82.04573,NA
"18166",268474,"FIU_Estuaries","Fishermans Point","2000-02-12","Nitrite",1.169,"ppm",26.5013,-82.0135,NA
"18167",268489,"FIU_Estuaries","Shell Point","2000-02-12","Nitrite",1.134,"ppm",26.52302,-82.00525,NA
"18168",268504,"FIU_Estuaries","Reckems Point","2000-02-12","Nitrite",0.854,"ppm",26.5343,-82.05758,NA
"18169",268519,"FIU_Estuaries","Chino Island","2000-02-12","Nitrite",0.679,"ppm",26.50813,-82.15157,NA
"18170",268534,"FIU_Estuaries","Pine Island Sound","2000-02-12","Nitrite",0.644,"ppm",26.5603,-82.1661,NA
"18171",268549,"FIU_Estuaries","Useppa Island","2000-02-12","Nitrite",0.119,"ppm",26.6347,-82.20543,NA
"18172",268564,"FIU_Estuaries","Card Sound Bridge","2000-03-22","Nitrite",0.3164,"ppm",25.27355,-80.37458,NA
"18173",268579,"FIU_Estuaries","Middle Key","2000-03-22","Nitrite",0.4564,"ppm",25.28503,-80.39503,NA
"18174",268594,"FIU_Estuaries","Manatee Bay","2000-03-22","Nitrite",0.3164,"ppm",25.25103,-80.41517,NA
"18175",268609,"FIU_Estuaries","Barnes Sound","2000-03-22","Nitrite",0.8414,"ppm",25.22173,-80.38832,NA
"18176",268624,"FIU_Estuaries","Blackwater Sound","2000-03-22","Nitrite",0.9464,"ppm",25.17405,-80.42308,NA
"18177",268639,"FIU_Estuaries","Little Blackwater Sound","2000-03-22","Nitrite",0.2114,"ppm",25.20668,-80.4404,NA
"18178",268654,"FIU_Estuaries","Highway Creek","2000-03-22","Nitrite",0.8764,"ppm",25.2536,-80.44415,NA
"18179",268669,"FIU_Estuaries","Long Sound","2000-03-22","Nitrite",1.6814,"ppm",25.22737,-80.46167,NA
"18180",268684,"FIU_Estuaries","Duck Key","2000-03-22","Nitrite",0.2464,"ppm",25.17707,-80.49157,NA
"18181",268699,"FIU_Estuaries","Joe Bay","2000-03-22","Nitrite",0.4914,"ppm",25.22447,-80.53658,NA
"18182",268714,"FIU_Estuaries","Little Madeira Bay","2000-03-21","Nitrite",1.5414,"ppm",25.17517,-80.62692,NA
"18183",268729,"FIU_Estuaries","Terrapin Bay","2000-03-21","Nitrite",0.5964,"ppm",25.14037,-80.71612,NA
"18184",268744,"FIU_Estuaries","Whipray Basin","2000-03-21","Nitrite",0.5964,"ppm",25.09142,-80.75478,NA
"18185",268759,"FIU_Estuaries","Garfield Bight","2000-03-21","Nitrite",0.4914,"ppm",25.15048,-80.80922,NA
"18186",268774,"FIU_Estuaries","Rankin Lake","2000-03-21","Nitrite",2.6264,"ppm",25.12138,-80.80288,NA
"18187",268789,"FIU_Estuaries","Murray Key","2000-03-21","Nitrite",3.2564,"ppm",25.11827,-80.93965,NA
"18188",268804,"FIU_Estuaries","Johnson Key Basin","2000-03-21","Nitrite",2.3464,"ppm",25.04247,-80.91482,NA
"18189",268819,"FIU_Estuaries","Rabbit Key Basin","2000-03-21","Nitrite",0.4564,"ppm",25.00242,-80.9001,NA
"18190",268834,"FIU_Estuaries","Twin Key Basin","2000-03-21","Nitrite",1.2964,"ppm",24.97767,-80.75352,NA
"18191",268849,"FIU_Estuaries","Peterson Keys","2000-03-21","Nitrite",1.7514,"ppm",24.9295,-80.75047,NA
"18192",268864,"FIU_Estuaries","Porpoise Lake","2000-03-21","Nitrite",0.3164,"ppm",25.0066,-80.68127,NA
"18193",268879,"FIU_Estuaries","Captain Key","2000-03-21","Nitrite",0.7014,"ppm",25.04008,-80.61405,NA
"18194",268894,"FIU_Estuaries","Park Key","2000-03-21","Nitrite",0.5614,"ppm",25.11797,-80.59972,NA
"18195",268909,"FIU_Estuaries","Butternut Key","2000-03-21","Nitrite",0.6314,"ppm",25.10175,-80.5314,NA
"18196",268924,"FIU_Estuaries","East Cape","2000-03-21","Nitrite",0.8414,"ppm",25.0837,-81.08058,NA
"18197",268939,"FIU_Estuaries","Oxfoot Bank","2000-03-21","Nitrite",1.1214,"ppm",24.98073,-81.00163,NA
"18198",268954,"FIU_Estuaries","Sprigger Bank","2000-03-21","Nitrite",0.2114,"ppm",24.9186,-80.93487,NA
"18199",268969,"FIU_Estuaries","Old Dan Bank","2000-03-21","Nitrite",0.8764,"ppm",24.8672,-80.80715,NA
"18200",268984,"FIU_Estuaries","First Bay","2000-03-01","Nitrite",0.1904,"ppm",25.55453,-81.18367,NA
"18201",268999,"FIU_Estuaries","Third Bay","2000-03-01","Nitrite",0.6076,"ppm",25.58017,-81.12093,NA
"18202",269014,"FIU_Estuaries","Big Lostmans Bay","2000-03-01","Nitrite",2.1476,"ppm",25.56758,-81.07147,NA
"18203",269029,"FIU_Estuaries","Cabbage Island","2000-03-01","Nitrite",0.5026,"ppm",25.5294,-81.04338,NA
"18204",269044,"FIU_Estuaries","Broad River Bay","2000-03-01","Nitrite",1.1326,"ppm",25.49973,-81.04898,NA
"18205",269059,"FIU_Estuaries","Middle Broad River","2000-03-01","Nitrite",2.1126,"ppm",25.48605,-81.11115,NA
"18206",269074,"FIU_Estuaries","Broad River Mouth","2000-03-01","Nitrite",0.8904,"ppm",25.47502,-81.15293,NA
"18207",269089,"FIU_Estuaries","Harney River Mouth","2000-03-01","Nitrite",1.5204,"ppm",25.41168,-81.14145,NA
"18208",269104,"FIU_Estuaries","Harney River Junction","2000-03-01","Nitrite",3.255,"ppm",25.43168,-81.08238,NA
"18209",269119,"FIU_Estuaries","Tarpon Bay","2000-03-01","Nitrite",1.7626,"ppm",25.41728,-80.99843,NA
"18210",269134,"FIU_Estuaries","Gunboat Island","2000-03-01","Nitrite",1.4826,"ppm",25.37892,-81.03073,NA
"18211",269149,"FIU_Estuaries","Ponce De Leon Bay","2000-03-01","Nitrite",0.5754,"ppm",25.34972,-81.12457,NA
"18212",269164,"FIU_Estuaries","Oyster Bay","2000-03-01","Nitrite",NA,"ppm",25.33115,-81.07267,NA
"18213",269179,"FIU_Estuaries","North Marker 36","2000-03-02","Nitrite",NA,"ppm",25.326,-81.01455,NA
"18214",269194,"FIU_Estuaries","West Marker 34","2000-03-01","Nitrite",0.2954,"ppm",25.28613,-81.02365,NA
"18215",269209,"FIU_Estuaries","Watson River Chickee","2000-03-02","Nitrite",NA,"ppm",25.33187,-80.9837,NA
"18216",269224,"FIU_Estuaries","North River Mouth","2000-03-02","Nitrite",1.2026,"ppm",25.3009,-80.96033,NA
"18217",269239,"FIU_Estuaries","Midway Keys","2000-03-02","Nitrite",2.0454,"ppm",25.28503,-80.9758,NA
"18218",269254,"FIU_Estuaries","Roberts River Mouth","2000-03-02","Nitrite",1.3076,"ppm",25.27965,-80.93077,NA
"18219",269269,"FIU_Estuaries","West Marker 18","2000-03-01","Nitrite",0.9926,"ppm",25.2408,-80.95793,NA
"18220",269284,"FIU_Estuaries","Southeast Marker 12","2000-03-01","Nitrite",3.0226,"ppm",25.2284,-80.933,NA
"18221",269299,"FIU_Estuaries","Coot Bay","2000-03-01","Nitrite",2.7076,"ppm",25.19087,-80.91413,NA
"18222",269314,"FIU_Estuaries","Chokoloskee","2000-03-30","Nitrite",0.2352,"ppm",25.8075,-81.3495,NA
"18223",269329,"FIU_Estuaries","Rabbit Key Pass","2000-03-30","Nitrite",0.6552,"ppm",25.77,-81.38333,NA
"18224",269344,"FIU_Estuaries","Lopez Bay","2000-03-30","Nitrite",1.1102,"ppm",25.78417,-81.33217,NA
"18225",269359,"FIU_Estuaries","Lopez River","2000-03-30","Nitrite",0.9702,"ppm",25.7855,-81.30917,NA
"18226",269374,"FIU_Estuaries","Sunday Bay","2000-03-30","Nitrite",0.6552,"ppm",25.796,-81.28,NA
"18227",269389,"FIU_Estuaries","Huston Bay","2000-03-30","Nitrite",0.4802,"ppm",25.753,-81.2555,NA
"18228",269404,"FIU_Estuaries","Upper Chatham River","2000-03-30","Nitrite",0.7252,"ppm",25.7175,-81.2305,NA
"18229",269419,"FIU_Estuaries","Middle Chatham River","2000-03-30","Nitrite",0.3752,"ppm",25.70783,-81.25217,NA
"18230",269434,"FIU_Estuaries","Gun Rock Point","2000-03-30","Nitrite",0.2702,"ppm",25.69167,-81.29867,NA
"18231",269449,"FIU_Estuaries","Huston River","2000-03-30","Nitrite",0.6202,"ppm",25.73133,-81.28467,NA
"18232",269464,"FIU_Estuaries","Chevalier Bay","2000-03-30","Nitrite",0.7952,"ppm",25.7125,-81.207,NA
"18233",269479,"FIU_Estuaries","Alligator Bay","2000-03-30","Nitrite",0.9352,"ppm",25.67017,-81.16867,NA
"18234",269494,"FIU_Estuaries","Lostmans Five Bay","2000-03-30","Nitrite",3.0856,"ppm",25.63333,-81.145,NA
"18235",269509,"FIU_Estuaries","Barron River","2000-03-31","Nitrite",3.8752,"ppm",25.85327,-81.39337,NA
"18236",269524,"FIU_Estuaries","Indian Key Pass","2000-03-31","Nitrite",1.1102,"ppm",25.82718,-81.44108,NA
"18237",269539,"FIU_Estuaries","Indian Key","2000-03-31","Nitrite",0.1302,"ppm",25.80483,-81.4625,NA
"18238",269554,"FIU_Estuaries","West Pass","2000-03-31","Nitrite",0.5852,"ppm",25.83033,-81.50283,NA
"18239",269569,"FIU_Estuaries","Panther Key","2000-03-31","Nitrite",0.5152,"ppm",25.84933,-81.54217,NA
"18240",269584,"FIU_Estuaries","Faka Union Pass","2000-03-31","Nitrite",1.3552,"ppm",25.87417,-81.516,NA
"18241",269599,"FIU_Estuaries","Faka Union River","2000-03-31","Nitrite",2.1952,"ppm",25.9,-81.516,NA
"18242",269614,"FIU_Estuaries","White Horse Key","2000-03-31","Nitrite",0.8652,"ppm",25.86678,-81.57482,NA
"18243",269629,"FIU_Estuaries","Dismal Key","2000-03-31","Nitrite",1.9152,"ppm",25.89447,-81.55887,NA
"18244",269644,"FIU_Estuaries","Gullivan Bay","2000-03-31","Nitrite",0.7252,"ppm",25.882,-81.60633,NA
"18245",269659,"FIU_Estuaries","Shell Key","2000-03-31","Nitrite",1.2852,"ppm",25.91117,-81.61533,NA
"18246",269674,"FIU_Estuaries","Blackwater River","2000-03-31","Nitrite",1.7402,"ppm",25.9298,-81.60032,NA
"18247",269689,"FIU_Estuaries","Convoy Point","2000-03-14","Nitrite",0.798,"ppm",25.4783333333333,-80.3208333333333,NA
"18248",269704,"FIU_Estuaries","Black Point","2000-03-14","Nitrite",0.133,"ppm",25.5458333333333,-80.2946666666667,NA
"18249",269719,"FIU_Estuaries","Near Black Ledge","2000-03-14","Nitrite",0.798,"ppm",25.5733333333333,-80.2866666666667,NA
"18250",269734,"FIU_Estuaries","BNP Marker C","2000-03-14","Nitrite",1.358,"ppm",25.6016666666667,-80.2208333333333,NA
"18251",269749,"FIU_Estuaries","Marker G-1B","2000-03-14","Nitrite",1.673,"ppm",25.5691666666667,-80.1925,NA
"18252",269764,"FIU_Estuaries","Midbay North","2000-03-14","Nitrite",0.238,"ppm",25.5641666666667,-80.235,NA
"18253",269779,"FIU_Estuaries","Fender Point","2000-03-14","Nitrite",0.168,"ppm",25.505,-80.2875,NA
"18254",269794,"FIU_Estuaries","Featherbed Bank","2000-03-14","Nitrite",0.168,"ppm",25.5158333333333,-80.24,NA
"18255",269809,"FIU_Estuaries","Sands Cut","2000-03-14","Nitrite",0.133,"ppm",25.4883333333333,-80.1883333333333,NA
"18256",269824,"FIU_Estuaries","Elliott Key","2000-03-14","Nitrite",0.483,"ppm",25.4416666666667,-80.2233333333333,NA
"18257",269839,"FIU_Estuaries","Rubicon Keys","2000-03-14","Nitrite",0.098,"ppm",25.4,-80.255,NA
"18258",269854,"FIU_Estuaries","Card Sound North","2000-03-14","Nitrite",0.203,"ppm",25.355,-80.2916666666667,NA
"18259",269869,"FIU_Estuaries","West Arsenicker","2000-03-14","Nitrite",0.448,"ppm",25.4201666666667,-80.3108333333333,NA
"18260",269884,"FIU_Estuaries","Pelican Bank","2000-03-14","Nitrite",0.448,"ppm",25.445,-80.2833333333333,NA
"18261",269899,"FIU_Estuaries","Midbay South","2000-03-14","Nitrite",0.098,"ppm",25.4725,-80.2333333333333,NA
"18262",269914,"FIU_Estuaries","BNP Marker B","2000-03-14","Nitrite",0.133,"ppm",25.67167,-80.205,NA
"18263",269929,"FIU_Estuaries","Shoal Point","2000-03-14","Nitrite",0.623,"ppm",25.63,-80.25,NA
"18264",269944,"FIU_Estuaries","Matheson Beach","2000-03-14","Nitrite",0.238,"ppm",25.68833,-80.23333,NA
"18265",269959,"FIU_Estuaries","Marker G-71","2000-03-15","Nitrite",0.588,"ppm",25.73667,-80.185,NA
"18266",269974,"FIU_Estuaries","South Dodge Island","2000-03-15","Nitrite",1.323,"ppm",25.76333,-80.17167,NA
"18267",269989,"FIU_Estuaries","North Venetian Basin","2000-03-15","Nitrite",0.903,"ppm",25.8,-80.16667,NA
"18268",270004,"FIU_Estuaries","North I-195 Basin","2000-03-15","Nitrite",0.273,"ppm",25.81667,-80.16667,NA
"18269",270019,"FIU_Estuaries","North Normandy Isle","2000-03-15","Nitrite",1.743,"ppm",25.86667,-80.15,NA
"18270",270034,"FIU_Estuaries","Oleta River Park","2000-03-15","Nitrite",2.128,"ppm",25.905,-80.13333,NA
"18271",270049,"FIU_Estuaries","South Card Sound","2000-03-15","Nitrite",0.483,"ppm",25.31667,-80.31667,NA
"18272",270064,"FIU_Estuaries","Coon Key Pass","2000-03-09","Nitrite",0.24444,"ppm",25.9096,-81.6385,NA
"18273",270079,"FIU_Estuaries","Gullivan Bay","2000-03-09","Nitrite",0.17444,"ppm",25.88192,-81.63322,NA
"18274",270094,"FIU_Estuaries","Caxambas Bay (Green #3)","2000-03-09","Nitrite",0.20944,"ppm",25.9,-81.68333,NA
"18275",270109,"FIU_Estuaries","Caxambas Pass","2000-03-09","Nitrite",0.34944,"ppm",25.906,-81.7276,NA
"18276",270124,"FIU_Estuaries","Capri Pass (Red #4)","2000-03-09","Nitrite",0.20944,"ppm",25.97527,-81.75582,NA
"18277",270139,"FIU_Estuaries","Rt.951 Bridge","2000-03-09","Nitrite",0.27944,"ppm",25.9622,-81.70795,NA
"18278",270154,"FIU_Estuaries","Big Macro River (Red #24)","2000-03-09","Nitrite",0.06944,"ppm",25.952,-81.6874,NA
"18279",270169,"FIU_Estuaries","Goodland Bridge","2000-03-09","Nitrite",0.69944,"ppm",25.93467,-81.65325,NA
"18280",270184,"FIU_Estuaries","Johnson Bay","2000-03-09","Nitrite",NA,"ppm",25.98818,-81.72913,NA
"18281",270199,"FIU_Estuaries","Hall Bay","2000-03-09","Nitrite",0.13944,"ppm",26.01553,-81.743,NA
"18282",270214,"FIU_Estuaries","Rookery Bay","2000-03-09","Nitrite",0.31444,"ppm",26.0294,-81.74873,NA
"18283",270229,"FIU_Estuaries","First National","2000-03-09","Nitrite",NA,"ppm",26.04217,-81.76158,NA
"18284",270244,"FIU_Estuaries","Kewaydin Channel","2000-03-09","Nitrite",0.17444,"ppm",26.06305,-81.77813,NA
"18285",270259,"FIU_Estuaries","Dollar Bay","2000-03-09","Nitrite",0.20944,"ppm",26.1,-81.78718,NA
"18286",270274,"FIU_Estuaries","Outer Gordon Pass","2000-03-09","Nitrite",0.27944,"ppm",26.09112,-81.81057,NA
"18287",270289,"FIU_Estuaries","Outer Clam Pass","2000-03-08","Nitrite",0.17444,"ppm",26.37845,-81.85938,NA
"18288",270304,"FIU_Estuaries","Wiggins Pass","2000-03-08","Nitrite",0.17444,"ppm",26.29167,-81.82,NA
"18289",270319,"FIU_Estuaries","Big Carlos Pass","2000-03-08","Nitrite",0.10444,"ppm",26.40035,-81.88395,NA
"18290",270334,"FIU_Estuaries","Estero Bay North","2000-03-08","Nitrite",0.73444,"ppm",26.41667,-81.88,NA
"18291",270349,"FIU_Estuaries","Estero Bay South","2000-03-08","Nitrite",0.31444,"ppm",26.40732,-81.86485,NA
"18292",270364,"FIU_Estuaries","Point Ybel (Red #8)","2000-03-08","Nitrite",0.20944,"ppm",26.46237,-82.00658,NA
"18293",270379,"FIU_Estuaries","San Carlos Bay","2000-03-08","Nitrite",0.31444,"ppm",26.46925,-82.04573,NA
"18294",270394,"FIU_Estuaries","Fishermans Point","2000-03-08","Nitrite",0.03444,"ppm",26.5013,-82.0135,NA
"18295",270409,"FIU_Estuaries","Shell Point","2000-03-08","Nitrite",0.24444,"ppm",26.52302,-82.00525,NA
"18296",270424,"FIU_Estuaries","Reckems Point","2000-03-08","Nitrite",0.06944,"ppm",26.5343,-82.05758,NA
"18297",270439,"FIU_Estuaries","Chino Island","2000-03-08","Nitrite",0.17444,"ppm",26.50813,-82.15157,NA
"18298",270454,"FIU_Estuaries","Pine Island Sound","2000-03-08","Nitrite",0.06944,"ppm",26.5603,-82.1661,NA
"18299",270469,"FIU_Estuaries","Useppa Island","2000-03-08","Nitrite",0.13944,"ppm",26.6347,-82.20543,NA
"18300",270484,"FIU_Estuaries","Card Sound Bridge","2000-04-17","Nitrite",0.2982,"ppm",25.27355,-80.37458,NA
"18301",270499,"FIU_Estuaries","Middle Key","2000-04-17","Nitrite",0.5082,"ppm",25.28503,-80.39503,NA
"18302",270514,"FIU_Estuaries","Manatee Bay","2000-04-17","Nitrite",0.5432,"ppm",25.25103,-80.41517,NA
"18303",270529,"FIU_Estuaries","Barnes Sound","2000-04-17","Nitrite",0.5782,"ppm",25.22173,-80.38832,NA
"18304",270544,"FIU_Estuaries","Blackwater Sound","2000-04-17","Nitrite",2.1182,"ppm",25.17405,-80.42308,NA
"18305",270559,"FIU_Estuaries","Little Blackwater Sound","2000-04-17","Nitrite",0.5432,"ppm",25.20668,-80.4404,NA
"18306",270574,"FIU_Estuaries","Highway Creek","2000-04-17","Nitrite",2.6082,"ppm",25.2536,-80.44415,NA
"18307",270589,"FIU_Estuaries","Long Sound","2000-04-17","Nitrite",0.0182,"ppm",25.22737,-80.46167,NA
"18308",270604,"FIU_Estuaries","Duck Key","2000-04-17","Nitrite",1.3482,"ppm",25.17707,-80.49157,NA
"18309",270619,"FIU_Estuaries","Joe Bay","2000-04-17","Nitrite",0.4032,"ppm",25.22447,-80.53658,NA
"18310",270634,"FIU_Estuaries","Little Madeira Bay","2000-04-17","Nitrite",1.0682,"ppm",25.17517,-80.62692,NA
"18311",270649,"FIU_Estuaries","Terrapin Bay","2000-04-14","Nitrite",1.9432,"ppm",25.14037,-80.71612,NA
"18312",270664,"FIU_Estuaries","Whipray Basin","2000-04-14","Nitrite",2.3282,"ppm",25.09142,-80.75478,NA
"18313",270679,"FIU_Estuaries","Garfield Bight","2000-04-13","Nitrite",1.1382,"ppm",25.15048,-80.80922,NA
"18314",270694,"FIU_Estuaries","Rankin Lake","2000-04-13","Nitrite",1.3132,"ppm",25.12138,-80.80288,NA
"18315",270709,"FIU_Estuaries","Murray Key","2000-04-13","Nitrite",1.5582,"ppm",25.11827,-80.93965,NA
"18316",270724,"FIU_Estuaries","Johnson Key Basin","2000-04-13","Nitrite",0.1932,"ppm",25.04247,-80.91482,NA
"18317",270739,"FIU_Estuaries","Rabbit Key Basin","2000-04-13","Nitrite",0.6132,"ppm",25.00242,-80.9001,NA
"18318",270754,"FIU_Estuaries","Twin Key Basin","2000-04-13","Nitrite",1.0332,"ppm",24.97767,-80.75352,NA
"18319",270769,"FIU_Estuaries","Peterson Keys","2000-04-13","Nitrite",0.9982,"ppm",24.9295,-80.75047,NA
"18320",270784,"FIU_Estuaries","Porpoise Lake","2000-04-13","Nitrite",1.0332,"ppm",25.0066,-80.68127,NA
"18321",270799,"FIU_Estuaries","Captain Key","2000-04-13","Nitrite",1.3482,"ppm",25.04008,-80.61405,NA
"18322",270814,"FIU_Estuaries","Park Key","2000-04-14","Nitrite",1.3132,"ppm",25.11797,-80.59972,NA
"18323",270829,"FIU_Estuaries","Butternut Key","2000-04-13","Nitrite",1.9782,"ppm",25.10175,-80.5314,NA
"18324",270844,"FIU_Estuaries","East Cape","2000-04-13","Nitrite",0.1232,"ppm",25.0837,-81.08058,NA
"18325",270859,"FIU_Estuaries","Oxfoot Bank","2000-04-13","Nitrite",0.5082,"ppm",24.98073,-81.00163,NA
"18326",270874,"FIU_Estuaries","Sprigger Bank","2000-04-13","Nitrite",1.4882,"ppm",24.9186,-80.93487,NA
"18327",270889,"FIU_Estuaries","Old Dan Bank","2000-04-13","Nitrite",0.4032,"ppm",24.8672,-80.80715,NA
"18328",270904,"FIU_Estuaries","First Bay","2000-04-11","Nitrite",0.245,"ppm",25.55453,-81.18367,NA
"18329",270919,"FIU_Estuaries","Third Bay","2000-04-11","Nitrite",NA,"ppm",25.58017,-81.12093,NA
"18330",270934,"FIU_Estuaries","Big Lostmans Bay","2000-04-11","Nitrite",0.6552,"ppm",25.56758,-81.07147,NA
"18331",270949,"FIU_Estuaries","Cabbage Island","2000-04-11","Nitrite",0.9002,"ppm",25.5294,-81.04338,NA
