"","X","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"15259",184302,"BROWARD","28","2020-11-13","Phosphorus",0.015,"mg/L",26.06385,-80.31325,0.5
"15260",184310,"BROWARD","11","2020-03-07","Phosphorus",0.161,"mg/L",26.1733,-80.17093,0.5
"15261",184337,"BROWARD","64","2020-09-16","Phosphorus",0.076,"mg/L",26.12837,-80.17503,0.5
"15262",184339,"BROWARD","15","2020-05-18","Phosphorus",0.111,"mg/L",26.1183,-80.14363,0.5
"15263",184341,"BROWARD","20","2020-10-29","Phosphorus",0.015,"mg/L",26.08717,-80.18547,0.5
"15264",184342,"BROWARD","15","2020-08-26","Phosphorus",0.032,"mg/L",26.1183,-80.14363,0.5
"15265",184355,"BROWARD","122","2020-10-29","Phosphorus",0.015,"mg/L",26.09983,-80.25017,0.5
"15266",184358,"BROWARD","12","2020-12-10","Phosphorus",0.031,"mg/L",26.17312,-80.18698,0.5
"15267",184389,"BROWARD","26","2020-12-16","Phosphorus",0.019,"mg/L",26.06812,-80.1686,0.5
"15268",184400,"BROWARD","15","2020-07-22","Phosphorus",0.057,"mg/L",26.1183,-80.14363,0.5
"15269",184406,"BROWARD","11","2020-09-14","Phosphorus",0.015,"mg/L",26.1733,-80.17093,0.5
"15270",184409,"BROWARD","25","2020-10-31","Phosphorus",0.08,"mg/L",26.04815,-80.15513,0.5
"15271",184414,"BROWARD","","2020-08-31","Phosphorus",0.013,"mg/L",NA,NA,NA
"15272",184417,"BROWARD","23","2020-08-21","Phosphorus",0.018,"mg/L",26.14965,-80.44182,0.5
"15273",184434,"BROWARD","110","2020-10-30","Phosphorus",0.073,"mg/L",26.23132,-80.12687,0.5
"15274",184443,"BROWARD","15","2020-08-28","Phosphorus",0.032,"mg/L",26.1183,-80.14363,0.5
"15275",184466,"BROWARD","122","2020-06-20","Phosphorus",0.017,"mg/L",26.09983,-80.25017,0.5
"15276",184484,"BROWARD","35","2020-06-25","Phosphorus",0.053,"mg/L",26.2511,-80.08962,0.5
"15277",184527,"BROWARD","121","2020-12-09","Phosphorus",0.086,"mg/L",26.13533,-80.20202,0.5
"15278",184530,"BROWARD","11","2020-05-18","Phosphorus",0.021,"mg/L",26.1733,-80.17093,0.5
"15279",184537,"BROWARD","121","2020-09-16","Phosphorus",0.066,"mg/L",26.13533,-80.20202,0.5
"15280",184541,"BROWARD","2","2020-12-08","Phosphorus",0.093,"mg/L",26.3277,-80.13158,0.5
"15281",184556,"BROWARD","129","2020-05-20","Phosphorus",0.047,"mg/L",26.02595,-80.16338,0.5
"15282",184572,"BROWARD","29","2020-12-14","Phosphorus",0.015,"mg/L",26.06153,-80.43357,0.5
"15283",184577,"BROWARD","28","2020-05-19","Phosphorus",0.019,"mg/L",26.06385,-80.31325,0.5
"15284",184587,"BROWARD","40","2020-03-13","Phosphorus",0.672,"mg/L",26.03485,-80.11713,0.5
"15285",184589,"BROWARD","33","2020-03-14","Phosphorus",0.605,"mg/L",26.31338,-80.0806,0.5
"15286",184602,"BROWARD","41","2020-06-13","Phosphorus",0.065,"mg/L",25.98717,-80.12145,0.5
"15287",184616,"BROWARD","10","2020-03-13","Phosphorus",0.605,"mg/L",26.13687,-80.11832,0.5
"15288",184620,"BROWARD","","2020-02-27","Phosphorus",0.013,"mg/L",NA,NA,NA
"15289",184636,"BROWARD","40","2020-06-13","Phosphorus",0.13,"mg/L",26.03485,-80.11713,0.5
"15290",184643,"BROWARD","35","2020-11-14","Phosphorus",0.136,"mg/L",26.2511,-80.08962,0.5
"15291",184644,"BROWARD","29","2020-11-08","Phosphorus",0.013,"mg/L",26.06153,-80.43357,0.5
"15292",184648,"BROWARD","121","2020-11-07","Phosphorus",0.021,"mg/L",26.13533,-80.20202,0.5
"15293",184664,"BROWARD","","2020-02-24","Phosphorus",0.015,"mg/L",NA,NA,NA
"15294",184665,"BROWARD","35","2020-06-25","Phosphorus",0.052,"mg/L",26.2511,-80.08962,0.5
"15295",184669,"BROWARD","111","2020-11-06","Phosphorus",0.109,"mg/L",26.15322,-80.12933,0.5
"15296",184673,"BROWARD","","2020-05-23","Phosphorus",0.015,"mg/L",NA,NA,NA
"15297",184688,"BROWARD","31","2020-03-06","Phosphorus",0.075,"mg/L",25.9642,-80.31062,0.5
"15298",184701,"BROWARD","23","2020-05-01","Phosphorus",0.021,"mg/L",26.14965,-80.44182,0.5
"15299",184707,"BROWARD","122","2020-11-06","Phosphorus",0.081,"mg/L",26.09983,-80.25017,0.5
"15300",184708,"BROWARD","123","2020-08-30","Phosphorus",0.032,"mg/L",26.09062,-80.17882,0.5
"15301",184717,"BROWARD","17","2020-11-12","Phosphorus",0.152,"mg/L",26.13581667,-80.1942,0.5
"15302",184720,"BROWARD","","2020-03-04","Phosphorus",0.015,"mg/L",NA,NA,NA
"15303",184728,"BROWARD","29","2020-02-20","Phosphorus",0.015,"mg/L",26.06153,-80.43357,0.5
"15304",184731,"BROWARD","23","2020-09-05","Phosphorus",0.015,"mg/L",26.14965,-80.44182,0.5
"15305",184744,"BROWARD","37","2020-05-23","Phosphorus",0.124,"mg/L",26.13877,-80.10807,0.5
"15306",184754,"BROWARD","12","2020-11-07","Phosphorus",0.013,"mg/L",26.17312,-80.18698,0.5
"15307",184758,"BROWARD","6","2020-11-07","Phosphorus",0.024,"mg/L",26.2062,-80.13263,0.5
"15308",184763,"BROWARD","5","2020-11-07","Phosphorus",0.228,"mg/L",26.22162,-80.10303,0.5
"15309",184764,"BROWARD","10","2020-11-16","Phosphorus",0.099,"mg/L",26.13687,-80.11832,0.5
"15310",184777,"BROWARD","16","2020-11-07","Phosphorus",0.066,"mg/L",26.12202,-80.14653,0.5
"15311",184783,"BROWARD","11","2020-11-07","Phosphorus",0.022,"mg/L",26.1733,-80.17093,0.5
"15312",184784,"BROWARD","41","2020-11-16","Phosphorus",0.135,"mg/L",25.98717,-80.12145,0.5
"15313",184811,"BROWARD","128","2020-05-16","Phosphorus",0.074,"mg/L",26.06768,-80.18218,0.5
"15314",184814,"BROWARD","34","2020-06-22","Phosphorus",0.215,"mg/L",26.26352,-80.0824,0.5
"15315",184834,"BROWARD","22","2020-11-13","Phosphorus",0.015,"mg/L",26.11607,-80.3166,0.5
"15316",184841,"BROWARD","122","2020-08-26","Phosphorus",0.015,"mg/L",26.09983,-80.25017,0.5
"15317",184845,"BROWARD","34","2020-05-23","Phosphorus",0.132,"mg/L",26.26352,-80.0824,0.5
"15318",184851,"BROWARD","14","2020-03-11","Phosphorus",0.015,"mg/L",26.16428,-80.25662,0.5
"15319",184853,"BROWARD","122","2020-09-05","Phosphorus",0.015,"mg/L",26.09983,-80.25017,0.5
"15320",184860,"BROWARD","34","2020-06-25","Phosphorus",0.097,"mg/L",26.26352,-80.0824,0.5
"15321",184882,"BROWARD","20","2020-08-16","Phosphorus",0.02,"mg/L",26.08717,-80.18547,0.5
"15322",184883,"BROWARD","64","2020-01-22","Phosphorus",0.049,"mg/L",26.12837,-80.17503,0.5
"15323",184884,"BROWARD","","2020-11-20","Phosphorus",0.015,"mg/L",NA,NA,NA
"15324",184892,"BROWARD","31","2020-05-19","Phosphorus",0.015,"mg/L",25.9642,-80.31062,0.5
"15325",184908,"BROWARD","15","2020-08-23","Phosphorus",0.231,"mg/L",26.1183,-80.14363,0.5
"15326",184913,"BROWARD","31","2020-08-30","Phosphorus",0.013,"mg/L",25.9642,-80.31062,0.5
"15327",184918,"BROWARD","110","2020-08-25","Phosphorus",0.063,"mg/L",26.23132,-80.12687,0.5
"15328",184950,"BROWARD","40","2020-03-13","Phosphorus",0.659,"mg/L",26.03485,-80.11713,0.5
"15329",184998,"BROWARD","29","2020-11-07","Phosphorus",0.013,"mg/L",26.06153,-80.43357,0.5
"15330",185003,"BROWARD","41","2020-11-08","Phosphorus",0.14,"mg/L",25.98717,-80.12145,0.5
"15331",185017,"BROWARD","31","2020-08-21","Phosphorus",0.018,"mg/L",25.9642,-80.31062,0.5
"15332",185034,"BROWARD","26","2020-10-31","Phosphorus",0.061,"mg/L",26.06812,-80.1686,0.5
"15333",185066,"BROWARD","23","2020-06-25","Phosphorus",0.022,"mg/L",26.14965,-80.44182,0.5
"15334",185073,"BROWARD","32","2020-08-28","Phosphorus",0.022,"mg/L",25.95677,-80.43062,0.5
"15335",185079,"BROWARD","33","2020-05-23","Phosphorus",0.146,"mg/L",26.31338,-80.0806,0.5
"15336",185084,"BROWARD","64","2020-05-30","Phosphorus",0.081,"mg/L",26.12837,-80.17503,0.5
"15337",185106,"BROWARD","7","2020-05-17","Phosphorus",0.029,"mg/L",26.21857,-80.17055,0.5
"15338",185112,"BROWARD","19","2020-03-03","Phosphorus",0.025,"mg/L",26.10898,-80.15908,0.5
"15339",185133,"BROWARD","6","2020-05-17","Phosphorus",0.023,"mg/L",26.2062,-80.13263,0.5
"15340",185140,"BROWARD","128","2020-09-23","Phosphorus",0.035,"mg/L",26.06768,-80.18218,0.5
"15341",185151,"BROWARD","31","2020-05-19","Phosphorus",0.015,"mg/L",25.9642,-80.31062,0.5
"15342",185158,"BROWARD","10","2020-03-04","Phosphorus",0.066,"mg/L",26.13687,-80.11832,0.5
"15343",185173,"BROWARD","11","2020-05-28","Phosphorus",0.136,"mg/L",26.1733,-80.17093,0.5
"15344",185185,"BROWARD","112","2020-03-12","Phosphorus",0.144,"mg/L",26.16392,-80.12632,0.5
"15345",185191,"BROWARD","25","2020-03-05","Phosphorus",0.09,"mg/L",26.04815,-80.15513,0.5
"15346",185199,"BROWARD","40","2020-05-15","Phosphorus",0.102,"mg/L",26.03485,-80.11713,0.5
"15347",185207,"BROWARD","22","2020-05-13","Phosphorus",0.021,"mg/L",26.11607,-80.3166,0.5
"15348",185213,"BROWARD","1","2020-05-20","Phosphorus",0.119,"mg/L",26.32555,-80.09015,0.5
"15349",185215,"BROWARD","11","2020-03-12","Phosphorus",0.057,"mg/L",26.1733,-80.17093,0.5
"15350",185267,"BROWARD","16","2020-03-13","Phosphorus",0.067,"mg/L",26.12202,-80.14653,0.5
"15351",185287,"BROWARD","19","2020-09-18","Phosphorus",0.058,"mg/L",26.10898,-80.15908,0.5
"15352",185313,"BROWARD","40","2020-02-24","Phosphorus",0.095,"mg/L",26.03485,-80.11713,0.5
"15353",185316,"BROWARD","7","2020-08-30","Phosphorus",0.024,"mg/L",26.21857,-80.17055,0.5
"15354",185319,"BROWARD","38","2020-05-25","Phosphorus",0.152,"mg/L",26.10265,-80.11868,0.5
"15355",185324,"BROWARD","26","2020-08-23","Phosphorus",0.088,"mg/L",26.06812,-80.1686,0.5
"15356",185332,"BROWARD","11","2020-11-08","Phosphorus",0.013,"mg/L",26.1733,-80.17093,0.5
"15357",185361,"BROWARD","","2020-03-05","Phosphorus",0.013,"mg/L",NA,NA,NA
"15358",185384,"BROWARD","25","2020-10-24","Phosphorus",0.096,"mg/L",26.04815,-80.15513,0.5
"15359",185396,"BROWARD","","2020-05-14","Phosphorus",0.013,"mg/L",NA,NA,NA
"15360",185403,"BROWARD","4","2020-03-11","Phosphorus",0.034,"mg/L",26.35132,-80.28333,0.5
"15361",185404,"BROWARD","24","2020-02-26","Phosphorus",0.113,"mg/L",26.0595,-80.14398,0.5
"15362",185415,"BROWARD","23","2020-08-28","Phosphorus",0.022,"mg/L",26.14965,-80.44182,0.5
"15363",185425,"BROWARD","15","2020-03-04","Phosphorus",0.071,"mg/L",26.1183,-80.14363,0.5
"15364",185463,"BROWARD","16","2020-05-18","Phosphorus",0.107,"mg/L",26.12202,-80.14653,0.5
"15365",185472,"BROWARD","","2020-09-23","Phosphorus",0.015,"mg/L",NA,NA,NA
"15366",185502,"BROWARD","123","2020-03-13","Phosphorus",0.02,"mg/L",26.09062,-80.17882,0.5
"15367",185518,"BROWARD","8","2020-03-11","Phosphorus",0.017,"mg/L",26.2305,-80.20485,0.5
"15368",185524,"BROWARD","17","2020-03-13","Phosphorus",0.065,"mg/L",26.13581667,-80.1942,0.5
"15369",185527,"BROWARD","16","2020-03-13","Phosphorus",0.082,"mg/L",26.12202,-80.14653,0.5
"15370",185532,"BROWARD","34","2020-05-20","Phosphorus",0.115,"mg/L",26.26352,-80.0824,0.5
"15371",185534,"BROWARD","40","2020-03-04","Phosphorus",0.175,"mg/L",26.03485,-80.11713,0.5
"15372",185551,"BROWARD","8","2020-05-22","Phosphorus",0.019,"mg/L",26.2305,-80.20485,0.5
"15373",185556,"BROWARD","122","2020-03-12","Phosphorus",0.03,"mg/L",26.09983,-80.25017,0.5
"15374",185602,"BROWARD","2","2020-06-26","Phosphorus",0.051,"mg/L",26.3277,-80.13158,0.5
"15375",185606,"BROWARD","12","2020-02-18","Phosphorus",0.015,"mg/L",26.17312,-80.18698,0.5
"15376",185617,"BROWARD","12","2020-07-11","Phosphorus",0.017,"mg/L",26.17312,-80.18698,0.5
"15377",185633,"BROWARD","41","2020-06-27","Phosphorus",0.225,"mg/L",25.98717,-80.12145,0.5
"15378",185635,"BROWARD","124","2020-09-23","Phosphorus",0.035,"mg/L",26.06565,-80.21588,0.5
"15379",185644,"BROWARD","23","2020-09-23","Phosphorus",0.015,"mg/L",26.14965,-80.44182,0.5
"15380",185650,"BROWARD","","2020-04-29","Phosphorus",0.015,"mg/L",NA,NA,NA
"15381",185673,"BROWARD","37","2020-05-27","Phosphorus",0.143,"mg/L",26.13877,-80.10807,0.5
"15382",185708,"BROWARD","121","2020-11-01","Phosphorus",0.056,"mg/L",26.13533,-80.20202,0.5
"15383",185721,"BROWARD","","2020-08-24","Phosphorus",0.013,"mg/L",NA,NA,NA
"15384",185724,"BROWARD","37","2020-11-06","Phosphorus",0.126,"mg/L",26.13877,-80.10807,0.5
"15385",185729,"BROWARD","122","2020-08-22","Phosphorus",0.024,"mg/L",26.09983,-80.25017,0.5
"15386",185738,"BROWARD","37","2020-08-24","Phosphorus",0.047,"mg/L",26.13877,-80.10807,0.5
"15387",185744,"BROWARD","33","2020-03-06","Phosphorus",0.557,"mg/L",26.31338,-80.0806,0.5
"15388",185756,"BROWARD","20","2020-03-08","Phosphorus",0.34,"mg/L",26.08717,-80.18547,0.5
"15389",185803,"BROWARD","124","2020-03-03","Phosphorus",0.015,"mg/L",26.06565,-80.21588,0.5
"15390",185804,"BROWARD","34","2020-09-01","Phosphorus",0.188,"mg/L",26.26352,-80.0824,0.5
"15391",185810,"BROWARD","28","2020-02-22","Phosphorus",0.015,"mg/L",26.06385,-80.31325,0.5
"15392",185822,"BROWARD","40","2020-08-25","Phosphorus",0.202,"mg/L",26.03485,-80.11713,0.5
"15393",185837,"BROWARD","112","2020-08-30","Phosphorus",0.066,"mg/L",26.16392,-80.12632,0.5
"15394",185842,"BROWARD","","2020-11-08","Phosphorus",0.013,"mg/L",NA,NA,NA
"15395",185849,"BROWARD","25","2020-05-19","Phosphorus",0.134,"mg/L",26.04815,-80.15513,0.5
"15396",185851,"BROWARD","36","2020-11-09","Phosphorus",0.091,"mg/L",26.19035,-80.1025,0.5
"15397",185853,"BROWARD","","2020-03-03","Phosphorus",0.015,"mg/L",NA,NA,NA
"15398",185862,"BROWARD","8","2020-11-16","Phosphorus",0.013,"mg/L",26.2305,-80.20485,0.5
"15399",185864,"BROWARD","","2020-05-27","Phosphorus",0.015,"mg/L",NA,NA,NA
"15400",185867,"BROWARD","33","2020-11-04","Phosphorus",0.187,"mg/L",26.31338,-80.0806,0.5
"15401",185891,"BROWARD","3","2020-10-28","Phosphorus",0.148,"mg/L",26.32783,-80.20302,0.5
"15402",185925,"BROWARD","32","2020-07-22","Phosphorus",0.013,"mg/L",25.95677,-80.43062,0.5
"15403",185948,"BROWARD","","2020-02-26","Phosphorus",0.015,"mg/L",NA,NA,NA
"15404",185951,"BROWARD","35","2020-09-11","Phosphorus",0.045,"mg/L",26.2511,-80.08962,0.5
"15405",185964,"BROWARD","20","2020-08-30","Phosphorus",0.04,"mg/L",26.08717,-80.18547,0.5
"15406",185965,"BROWARD","40","2020-09-06","Phosphorus",0.098,"mg/L",26.03485,-80.11713,0.5
"15407",185983,"BROWARD","110","2020-11-16","Phosphorus",0.075,"mg/L",26.23132,-80.12687,0.5
"15408",186054,"BROWARD","","2020-11-04","Phosphorus",0.013,"mg/L",NA,NA,NA
"15409",186055,"BROWARD","23","2020-10-23","Phosphorus",0.046,"mg/L",26.14965,-80.44182,0.5
"15410",186058,"BROWARD","3","2020-07-15","Phosphorus",0.214,"mg/L",26.32783,-80.20302,0.5
"15411",186074,"BROWARD","24","2020-07-30","Phosphorus",0.157,"mg/L",26.0595,-80.14398,0.5
"15412",186079,"BROWARD","12","2020-06-26","Phosphorus",0.022,"mg/L",26.17312,-80.18698,0.5
"15413",186081,"BROWARD","40","2020-02-20","Phosphorus",0.12,"mg/L",26.03485,-80.11713,0.5
"15414",186100,"BROWARD","37","2020-03-06","Phosphorus",0.549,"mg/L",26.13877,-80.10807,0.5
"15415",186103,"BROWARD","122","2020-11-12","Phosphorus",0.015,"mg/L",26.09983,-80.25017,0.5
"15416",186109,"BROWARD","122","2020-12-16","Phosphorus",0.015,"mg/L",26.09983,-80.25017,0.5
"15417",186117,"BROWARD","129","2020-05-21","Phosphorus",0.062,"mg/L",26.02595,-80.16338,0.5
"15418",186121,"BROWARD","35","2020-08-27","Phosphorus",0.227,"mg/L",26.2511,-80.08962,0.5
"15419",186122,"BROWARD","40","2020-09-06","Phosphorus",0.118,"mg/L",26.03485,-80.11713,0.5
"15420",186124,"BROWARD","128","2020-03-04","Phosphorus",0.026,"mg/L",26.06768,-80.18218,0.5
"15421",186147,"BROWARD","35","2020-05-01","Phosphorus",0.008,"mg/L",26.2511,-80.08962,0.5
"15422",186158,"BROWARD","19","2020-05-30","Phosphorus",0.088,"mg/L",26.10898,-80.15908,0.5
"15423",186165,"BROWARD","111","2020-03-07","Phosphorus",0.568,"mg/L",26.15322,-80.12933,0.5
"15424",186171,"BROWARD","36","2020-09-11","Phosphorus",0.04,"mg/L",26.19035,-80.1025,0.5
"15425",186173,"BROWARD","89","2020-08-29","Phosphorus",0.025,"mg/L",26.229646,-80.281948,0.5
"15426",186178,"BROWARD","8","2020-03-11","Phosphorus",0.016,"mg/L",26.2305,-80.20485,0.5
"15427",186196,"BROWARD","29","2020-11-08","Phosphorus",0.015,"mg/L",26.06153,-80.43357,0.5
"15428",186212,"BROWARD","64","2020-09-05","Phosphorus",0.065,"mg/L",26.12837,-80.17503,0.5
"15429",186222,"BROWARD","14","2020-08-17","Phosphorus",0.013,"mg/L",26.16428,-80.25662,0.5
"15430",186231,"BROWARD","20","2020-08-18","Phosphorus",0.032,"mg/L",26.08717,-80.18547,0.5
"15431",186238,"BROWARD","123","2020-11-07","Phosphorus",0.066,"mg/L",26.09062,-80.17882,0.5
"15432",186244,"BROWARD","34","2020-11-14","Phosphorus",0.201,"mg/L",26.26352,-80.0824,0.5
"15433",186250,"BROWARD","4","2020-11-08","Phosphorus",0.033,"mg/L",26.35132,-80.28333,0.5
"15434",186261,"BROWARD","3","2020-05-12","Phosphorus",0.075,"mg/L",26.32783,-80.20302,0.5
"15435",186273,"BROWARD","26","2020-05-23","Phosphorus",0.076,"mg/L",26.06812,-80.1686,0.5
"15436",186281,"BROWARD","121","2020-03-21","Phosphorus",0.025,"mg/L",26.13533,-80.20202,0.5
"15437",186283,"BROWARD","2","2020-05-12","Phosphorus",0.031,"mg/L",26.3277,-80.13158,0.5
"15438",186286,"BROWARD","35","2020-02-24","Phosphorus",0.139,"mg/L",26.2511,-80.08962,0.5
"15439",186291,"BROWARD","29","2020-07-10","Phosphorus",0.016,"mg/L",26.06153,-80.43357,0.5
"15440",186308,"BROWARD","40","2020-02-20","Phosphorus",0.113,"mg/L",26.03485,-80.11713,0.5
"15441",186315,"BROWARD","7","2020-11-12","Phosphorus",0.015,"mg/L",26.21857,-80.17055,0.5
"15442",186321,"BROWARD","17","2020-03-13","Phosphorus",0.044,"mg/L",26.13581667,-80.1942,0.5
"15443",186334,"BROWARD","28","2020-05-23","Phosphorus",0.015,"mg/L",26.06385,-80.31325,0.5
"15444",186336,"BROWARD","5","2020-05-28","Phosphorus",0.115,"mg/L",26.22162,-80.10303,0.5
"15445",186353,"BROWARD","35","2020-03-16","Phosphorus",0.274,"mg/L",26.2511,-80.08962,0.5
"15446",186357,"BROWARD","23","2020-03-14","Phosphorus",0.018,"mg/L",26.14965,-80.44182,0.5
"15447",186359,"BROWARD","89","2020-03-23","Phosphorus",0.013,"mg/L",26.229646,-80.281948,0.5
"15448",186375,"BROWARD","","2020-03-14","Phosphorus",0.013,"mg/L",NA,NA,NA
"15449",186386,"BROWARD","","2020-11-07","Phosphorus",0.015,"mg/L",NA,NA,NA
"15450",186391,"BROWARD","6","2020-06-26","Phosphorus",0.022,"mg/L",26.2062,-80.13263,0.5
"15451",186392,"BROWARD","121","2020-08-30","Phosphorus",0.043,"mg/L",26.13533,-80.20202,0.5
"15452",186397,"BROWARD","110","2020-09-09","Phosphorus",0.057,"mg/L",26.23132,-80.12687,0.5
"15453",186400,"BROWARD","7","2020-08-29","Phosphorus",0.035,"mg/L",26.21857,-80.17055,0.5
"15454",186404,"BROWARD","25","2020-06-25","Phosphorus",0.095,"mg/L",26.04815,-80.15513,0.5
"15455",186408,"BROWARD","122","2020-09-18","Phosphorus",0.015,"mg/L",26.09983,-80.25017,0.5
"15456",186425,"BROWARD","38","2020-11-13","Phosphorus",0.57,"mg/L",26.10265,-80.11868,0.5
"15457",186432,"BROWARD","25","2020-05-01","Phosphorus",0.033,"mg/L",26.04815,-80.15513,0.5
"15458",186443,"BROWARD","120","2020-11-07","Phosphorus",0.157,"mg/L",26.32458,-80.099,0.5
"15459",186462,"BROWARD","24","2020-05-21","Phosphorus",0.113,"mg/L",26.0595,-80.14398,0.5
"15460",186468,"BROWARD","64","2020-05-16","Phosphorus",0.174,"mg/L",26.12837,-80.17503,0.5
"15461",186475,"BROWARD","10","2020-05-23","Phosphorus",0.067,"mg/L",26.13687,-80.11832,0.5
"15462",186482,"BROWARD","111","2020-03-21","Phosphorus",0.056,"mg/L",26.15322,-80.12933,0.5
"15463",186495,"BROWARD","25","2020-03-16","Phosphorus",0.117,"mg/L",26.04815,-80.15513,0.5
"15464",186498,"BROWARD","4","2020-05-12","Phosphorus",0.023,"mg/L",26.35132,-80.28333,0.5
"15465",186500,"BROWARD","28","2020-03-14","Phosphorus",0.02,"mg/L",26.06385,-80.31325,0.5
"15466",186509,"BROWARD","122","2020-05-18","Phosphorus",0.013,"mg/L",26.09983,-80.25017,0.5
"15467",186524,"BROWARD","11","2020-05-18","Phosphorus",0.134,"mg/L",26.1733,-80.17093,0.5
"15468",186534,"BROWARD","4","2020-03-23","Phosphorus",0.019,"mg/L",26.35132,-80.28333,0.5
"15469",186560,"BROWARD","2","2020-08-29","Phosphorus",0.069,"mg/L",26.3277,-80.13158,0.5
"15470",186571,"BROWARD","36","2020-11-07","Phosphorus",0.219,"mg/L",26.19035,-80.1025,0.5
"15471",186588,"BROWARD","111","2020-06-26","Phosphorus",0.043,"mg/L",26.15322,-80.12933,0.5
"15472",186599,"BROWARD","15","2020-03-21","Phosphorus",0.213,"mg/L",26.1183,-80.14363,0.5
"15473",186605,"BROWARD","36","2020-03-16","Phosphorus",0.192,"mg/L",26.19035,-80.1025,0.5
"15474",186606,"BROWARD","125","2020-05-23","Phosphorus",0.064,"mg/L",26.1289,-80.11855,0.5
"15475",186615,"BROWARD","","2020-03-14","Phosphorus",0.013,"mg/L",NA,NA,NA
"15476",186618,"BROWARD","120","2020-05-18","Phosphorus",0.123,"mg/L",26.32458,-80.099,0.5
"15477",186625,"BROWARD","111","2020-08-17","Phosphorus",0.064,"mg/L",26.15322,-80.12933,0.5
"15478",186631,"BROWARD","28","2020-08-15","Phosphorus",0.022,"mg/L",26.06385,-80.31325,0.5
"15479",186659,"BROWARD","1","2020-08-22","Phosphorus",0.101,"mg/L",26.32555,-80.09015,0.5
"15480",186684,"BROWARD","4","2020-11-06","Phosphorus",0.036,"mg/L",26.35132,-80.28333,0.5
"15481",186703,"BROWARD","10","2020-11-13","Phosphorus",0.578,"mg/L",26.13687,-80.11832,0.5
"15482",186704,"BROWARD","122","2020-08-29","Phosphorus",0.027,"mg/L",26.09983,-80.25017,0.5
"15483",186737,"BROWARD","20","2020-07-22","Phosphorus",0.03,"mg/L",26.08717,-80.18547,0.5
"15484",186742,"BROWARD","","2020-08-22","Phosphorus",0.013,"mg/L",NA,NA,NA
"15485",186745,"BROWARD","37","2020-08-22","Phosphorus",0.135,"mg/L",26.13877,-80.10807,0.5
"15486",186758,"BROWARD","4","2020-08-22","Phosphorus",0.021,"mg/L",26.35132,-80.28333,0.5
"15487",186764,"BROWARD","","2020-08-24","Phosphorus",0.013,"mg/L",NA,NA,NA
"15488",186769,"BROWARD","38","2020-06-13","Phosphorus",0.102,"mg/L",26.10265,-80.11868,0.5
"15489",186802,"BROWARD","34","2020-02-24","Phosphorus",0.148,"mg/L",26.26352,-80.0824,0.5
"15490",186810,"BROWARD","40","2020-03-04","Phosphorus",0.066,"mg/L",26.03485,-80.11713,0.5
"15491",186819,"BROWARD","11","2020-07-11","Phosphorus",0.027,"mg/L",26.1733,-80.17093,0.5
"15492",186847,"BROWARD","121","2020-09-16","Phosphorus",0.061,"mg/L",26.13533,-80.20202,0.5
"15493",186858,"BROWARD","123","2020-09-16","Phosphorus",0.025,"mg/L",26.09062,-80.17882,0.5
"15494",186860,"BROWARD","","2020-12-16","Phosphorus",0.015,"mg/L",NA,NA,NA
"15495",186868,"BROWARD","19","2020-08-26","Phosphorus",0.025,"mg/L",26.10898,-80.15908,0.5
"15496",186876,"BROWARD","20","2020-12-09","Phosphorus",0.031,"mg/L",26.08717,-80.18547,0.5
"15497",186883,"BROWARD","38","2020-12-17","Phosphorus",0.111,"mg/L",26.10265,-80.11868,0.5
"15498",186884,"BROWARD","12","2020-09-14","Phosphorus",0.015,"mg/L",26.17312,-80.18698,0.5
"15499",186888,"BROWARD","6","2020-09-14","Phosphorus",0.033,"mg/L",26.2062,-80.13263,0.5
"15500",186897,"BROWARD","37","2020-12-15","Phosphorus",0.071,"mg/L",26.13877,-80.10807,0.5
"15501",186900,"BROWARD","","2020-05-20","Phosphorus",0.015,"mg/L",NA,NA,NA
"15502",186903,"BROWARD","125","2020-12-17","Phosphorus",0.036,"mg/L",26.1289,-80.11855,0.5
"15503",186910,"BROWARD","29","2020-09-23","Phosphorus",0.015,"mg/L",26.06153,-80.43357,0.5
"15504",186928,"BROWARD","","2020-11-08","Phosphorus",0.013,"mg/L",NA,NA,NA
"15505",186930,"BROWARD","64","2020-11-01","Phosphorus",0.201,"mg/L",26.12837,-80.17503,0.5
"15506",186951,"BROWARD","2","2020-08-30","Phosphorus",0.087,"mg/L",26.3277,-80.13158,0.5
"15507",186956,"BROWARD","128","2020-10-31","Phosphorus",0.062,"mg/L",26.06768,-80.18218,0.5
"15508",186965,"BROWARD","121","2020-03-01","Phosphorus",0.013,"mg/L",26.13533,-80.20202,0.5
"15509",186971,"BROWARD","","2020-03-06","Phosphorus",0.013,"mg/L",NA,NA,NA
"15510",186976,"BROWARD","122","2020-03-07","Phosphorus",0.013,"mg/L",26.09983,-80.25017,0.5
"15511",186981,"BROWARD","14","2020-06-20","Phosphorus",0.016,"mg/L",26.16428,-80.25662,0.5
"15512",186982,"BROWARD","111","2020-06-20","Phosphorus",0.05,"mg/L",26.15322,-80.12933,0.5
"15513",186989,"BROWARD","","2020-05-16","Phosphorus",0.013,"mg/L",NA,NA,NA
"15514",186996,"BROWARD","7","2020-06-20","Phosphorus",0.032,"mg/L",26.21857,-80.17055,0.5
"15515",187015,"BROWARD","31","2020-03-06","Phosphorus",0.03,"mg/L",25.9642,-80.31062,0.5
