"","X","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"276",90237,"MiamiBeach","19","2020-07-17","Enterococci",NA,"MPN/100mL",NA,NA,NA
"277",90238,"MiamiBeach","20","2020-07-17","Enterococci",NA,"MPN/100mL",NA,NA,NA
"278",90239,"MiamiBeach","21","2020-07-17","Enterococci",NA,"MPN/100mL",NA,NA,NA
"279",90240,"MiamiBeach","22","2020-07-17","Enterococci",NA,"MPN/100mL",NA,NA,NA
"280",90241,"MiamiBeach","23","2020-07-17","Enterococci",10,"MPN/100mL",NA,NA,NA
"281",90242,"MiamiBeach","24","2020-07-17","Enterococci",41,"MPN/100mL",NA,NA,NA
"282",90243,"MiamiBeach","25","2020-07-17","Enterococci",NA,"MPN/100mL",NA,NA,NA
"283",90519,"MiamiBeach","26","2020-07-18","Enterococci",NA,"MPN/100mL",NA,NA,NA
"284",90520,"MiamiBeach","27","2020-07-18","Enterococci",NA,"MPN/100mL",NA,NA,NA
"285",90521,"MiamiBeach","28","2020-07-18","Enterococci",31,"MPN/100mL",NA,NA,NA
"286",90522,"MiamiBeach","32","2020-07-18","Enterococci",NA,"MPN/100mL",NA,NA,NA
"287",90523,"MiamiBeach","33","2020-07-18","Enterococci",NA,"MPN/100mL",NA,NA,NA
"288",90524,"MiamiBeach","29","2020-07-18","Enterococci",NA,"MPN/100mL",NA,NA,NA
"289",90525,"MiamiBeach","30","2020-07-18","Enterococci",51,"MPN/100mL",NA,NA,NA
"290",90526,"MiamiBeach","31","2020-07-18","Enterococci",NA,"MPN/100mL",NA,NA,NA
"291",90527,"MiamiBeach","34","2020-07-18","Enterococci",NA,"MPN/100mL",NA,NA,NA
"292",90528,"MiamiBeach","41","2020-07-18","Enterococci",10,"MPN/100mL",NA,NA,NA
"293",90529,"MiamiBeach","40","2020-07-18","Enterococci",63,"MPN/100mL",NA,NA,NA
"294",90530,"MiamiBeach","39","2020-07-18","Enterococci",146,"MPN/100mL",NA,NA,NA
"295",90531,"MiamiBeach","38","2020-07-18","Enterococci",246,"MPN/100mL",NA,NA,NA
"296",90532,"MiamiBeach","37","2020-07-18","Enterococci",134,"MPN/100mL",NA,NA,NA
"297",90533,"MiamiBeach","36","2020-07-18","Enterococci",NA,"MPN/100mL",NA,NA,NA
"298",90534,"MiamiBeach","35","2020-07-18","Enterococci",118,"MPN/100mL",NA,NA,NA
"299",90733,"MiamiBeach","1","2020-08-15","Enterococci",20,"MPN/100mL",NA,NA,NA
"300",90734,"MiamiBeach","2","2020-08-15","Enterococci",62,"MPN/100mL",NA,NA,NA
"301",90735,"MiamiBeach","3B","2020-08-15","Enterococci",61,"MPN/100mL",NA,NA,NA
"302",90736,"MiamiBeach","3","2020-08-15","Enterococci",NA,"MPN/100mL",NA,NA,NA
"303",90737,"MiamiBeach","3A","2020-08-15","Enterococci",41,"MPN/100mL",NA,NA,NA
"304",90738,"MiamiBeach","4","2020-08-15","Enterococci",NA,"MPN/100mL",NA,NA,NA
"305",90739,"MiamiBeach","5","2020-08-15","Enterococci",NA,"MPN/100mL",NA,NA,NA
"306",90740,"MiamiBeach","6","2020-08-15","Enterococci",NA,"MPN/100mL",NA,NA,NA
"307",90741,"MiamiBeach","7","2020-08-15","Enterococci",NA,"MPN/100mL",NA,NA,NA
"308",90742,"MiamiBeach","8","2020-08-15","Enterococci",30,"MPN/100mL",NA,NA,NA
"309",90743,"MiamiBeach","9","2020-08-15","Enterococci",NA,"MPN/100mL",NA,NA,NA
"310",90744,"MiamiBeach","10","2020-08-15","Enterococci",NA,"MPN/100mL",NA,NA,NA
"311",90745,"MiamiBeach","11","2020-08-15","Enterococci",NA,"MPN/100mL",NA,NA,NA
"312",90746,"MiamiBeach","12","2020-08-15","Enterococci",259,"MPN/100mL",NA,NA,NA
"313",90747,"MiamiBeach","13","2020-08-15","Enterococci",NA,"MPN/100mL",NA,NA,NA
"314",90748,"MiamiBeach","14","2020-08-15","Enterococci",10,"MPN/100mL",NA,NA,NA
"315",90749,"MiamiBeach","15","2020-08-15","Enterococci",NA,"MPN/100mL",NA,NA,NA
"316",90750,"MiamiBeach","16","2020-08-15","Enterococci",NA,"MPN/100mL",NA,NA,NA
"317",90751,"MiamiBeach","17","2020-08-15","Enterococci",NA,"MPN/100mL",NA,NA,NA
"318",90752,"MiamiBeach","18","2020-08-15","Enterococci",NA,"MPN/100mL",NA,NA,NA
"319",90753,"MiamiBeach","19","2020-08-15","Enterococci",NA,"MPN/100mL",NA,NA,NA
"320",90754,"MiamiBeach","20","2020-08-15","Enterococci",NA,"MPN/100mL",NA,NA,NA
"321",90755,"MiamiBeach","21","2020-08-15","Enterococci",10,"MPN/100mL",NA,NA,NA
"322",90756,"MiamiBeach","22","2020-08-15","Enterococci",NA,"MPN/100mL",NA,NA,NA
"323",90757,"MiamiBeach","23","2020-08-15","Enterococci",10,"MPN/100mL",NA,NA,NA
"324",90758,"MiamiBeach","24","2020-08-15","Enterococci",30,"MPN/100mL",NA,NA,NA
"325",90759,"MiamiBeach","25","2020-08-15","Enterococci",NA,"MPN/100mL",NA,NA,NA
"326",91035,"MiamiBeach","26","2020-08-16","Enterococci",20,"MPN/100mL",NA,NA,NA
"327",91036,"MiamiBeach","27","2020-08-16","Enterococci",NA,"MPN/100mL",NA,NA,NA
"328",91037,"MiamiBeach","28","2020-08-16","Enterococci",NA,"MPN/100mL",NA,NA,NA
"329",91038,"MiamiBeach","33","2020-08-16","Enterococci",NA,"MPN/100mL",NA,NA,NA
"330",91039,"MiamiBeach","32","2020-08-16","Enterococci",24200,"MPN/100mL",NA,NA,NA
"331",91040,"MiamiBeach","29","2020-08-16","Enterococci",NA,"MPN/100mL",NA,NA,NA
"332",91041,"MiamiBeach","30","2020-08-16","Enterococci",NA,"MPN/100mL",NA,NA,NA
"333",91042,"MiamiBeach","31","2020-08-16","Enterococci",NA,"MPN/100mL",NA,NA,NA
"334",91043,"MiamiBeach","34","2020-08-16","Enterococci",NA,"MPN/100mL",NA,NA,NA
"335",91044,"MiamiBeach","41","2020-08-16","Enterococci",238,"MPN/100mL",NA,NA,NA
"336",91045,"MiamiBeach","40","2020-08-16","Enterococci",256,"MPN/100mL",NA,NA,NA
"337",91046,"MiamiBeach","39","2020-08-16","Enterococci",134,"MPN/100mL",NA,NA,NA
"338",91047,"MiamiBeach","38","2020-08-16","Enterococci",146,"MPN/100mL",NA,NA,NA
"339",91048,"MiamiBeach","37","2020-08-16","Enterococci",171,"MPN/100mL",NA,NA,NA
"340",91049,"MiamiBeach","36","2020-08-16","Enterococci",NA,"MPN/100mL",NA,NA,NA
"341",91050,"MiamiBeach","35","2020-08-16","Enterococci",422,"MPN/100mL",NA,NA,NA
"342",91247,"MiamiBeach","1","2020-09-18","Enterococci",NA,"MPN/100mL",NA,NA,NA
"343",91248,"MiamiBeach","2","2020-09-18","Enterococci",10,"MPN/100mL",NA,NA,NA
"344",91249,"MiamiBeach","3","2020-09-18","Enterococci",31,"MPN/100mL",NA,NA,NA
"345",91250,"MiamiBeach","3A","2020-09-18","Enterococci",NA,"MPN/100mL",NA,NA,NA
"346",91251,"MiamiBeach","3B","2020-09-18","Enterococci",20,"MPN/100mL",NA,NA,NA
"347",91252,"MiamiBeach","4","2020-09-18","Enterococci",189,"MPN/100mL",NA,NA,NA
"348",91253,"MiamiBeach","5","2020-09-18","Enterococci",63,"MPN/100mL",NA,NA,NA
"349",91254,"MiamiBeach","6","2020-09-18","Enterococci",20,"MPN/100mL",NA,NA,NA
"350",91255,"MiamiBeach","7","2020-09-18","Enterococci",NA,"MPN/100mL",NA,NA,NA
"351",91256,"MiamiBeach","8","2020-09-18","Enterococci",NA,"MPN/100mL",NA,NA,NA
"352",91257,"MiamiBeach","9","2020-09-18","Enterococci",NA,"MPN/100mL",NA,NA,NA
"353",91258,"MiamiBeach","10","2020-09-18","Enterococci",10,"MPN/100mL",NA,NA,NA
"354",91259,"MiamiBeach","11","2020-09-18","Enterococci",41,"MPN/100mL",NA,NA,NA
"355",91260,"MiamiBeach","13","2020-09-18","Enterococci",20,"MPN/100mL",NA,NA,NA
"356",91261,"MiamiBeach","14","2020-09-18","Enterococci",10,"MPN/100mL",NA,NA,NA
"357",91262,"MiamiBeach","15","2020-09-18","Enterococci",10,"MPN/100mL",NA,NA,NA
"358",91263,"MiamiBeach","16","2020-09-18","Enterococci",20,"MPN/100mL",NA,NA,NA
"359",91264,"MiamiBeach","17","2020-09-18","Enterococci",10,"MPN/100mL",NA,NA,NA
"360",91265,"MiamiBeach","18","2020-09-18","Enterococci",86,"MPN/100mL",NA,NA,NA
"361",91266,"MiamiBeach","19","2020-09-18","Enterococci",52,"MPN/100mL",NA,NA,NA
"362",91267,"MiamiBeach","20","2020-09-18","Enterococci",30,"MPN/100mL",NA,NA,NA
"363",91268,"MiamiBeach","21","2020-09-18","Enterococci",31,"MPN/100mL",NA,NA,NA
"364",91269,"MiamiBeach","22","2020-09-18","Enterococci",10,"MPN/100mL",NA,NA,NA
"365",91270,"MiamiBeach","23","2020-09-18","Enterococci",10,"MPN/100mL",NA,NA,NA
"366",91271,"MiamiBeach","24","2020-09-18","Enterococci",NA,"MPN/100mL",NA,NA,NA
"367",91272,"MiamiBeach","25","2020-09-18","Enterococci",NA,"MPN/100mL",NA,NA,NA
"368",91541,"MiamiBeach","26","2020-09-19","Enterococci",NA,"MPN/100mL",NA,NA,NA
"369",91542,"MiamiBeach","27","2020-09-19","Enterococci",10,"MPN/100mL",NA,NA,NA
"370",91543,"MiamiBeach","28","2020-09-19","Enterococci",63,"MPN/100mL",NA,NA,NA
"371",91544,"MiamiBeach","32","2020-09-19","Enterococci",131,"MPN/100mL",NA,NA,NA
"372",91545,"MiamiBeach","33","2020-09-19","Enterococci",30,"MPN/100mL",NA,NA,NA
"373",91546,"MiamiBeach","29","2020-09-19","Enterococci",NA,"MPN/100mL",NA,NA,NA
"374",91547,"MiamiBeach","30","2020-09-19","Enterococci",239,"MPN/100mL",NA,NA,NA
"375",91548,"MiamiBeach","31","2020-09-19","Enterococci",NA,"MPN/100mL",NA,NA,NA
"376",91549,"MiamiBeach","34","2020-09-19","Enterococci",10,"MPN/100mL",NA,NA,NA
"377",91550,"MiamiBeach","41","2020-09-19","Enterococci",798,"MPN/100mL",NA,NA,NA
"378",91551,"MiamiBeach","40","2020-09-19","Enterococci",NA,"MPN/100mL",NA,NA,NA
"379",91552,"MiamiBeach","39","2020-09-19","Enterococci",NA,"MPN/100mL",NA,NA,NA
"380",91553,"MiamiBeach","38","2020-09-19","Enterococci",63,"MPN/100mL",NA,NA,NA
"381",91554,"MiamiBeach","37","2020-09-19","Enterococci",2060,"MPN/100mL",NA,NA,NA
"382",91555,"MiamiBeach","36","2020-09-19","Enterococci",24200,"MPN/100mL",NA,NA,NA
"383",91556,"MiamiBeach","35","2020-09-19","Enterococci",10,"MPN/100mL",NA,NA,NA
"384",91557,"MiamiBeach","12","2020-09-19","Enterococci",683,"MPN/100mL",NA,NA,NA
"385",91765,"MiamiBeach","1","2020-10-22","Enterococci",52,"MPN/100mL",NA,NA,NA
"386",91766,"MiamiBeach","2","2020-10-22","Enterococci",NA,"MPN/100mL",NA,NA,NA
"387",91767,"MiamiBeach","3B","2020-10-22","Enterococci",82,"MPN/100mL",NA,NA,NA
"388",91768,"MiamiBeach","3","2020-10-22","Enterococci",144,"MPN/100mL",NA,NA,NA
"389",91769,"MiamiBeach","3A","2020-10-22","Enterococci",9800,"MPN/100mL",NA,NA,NA
"390",91770,"MiamiBeach","4","2020-10-22","Enterococci",NA,"MPN/100mL",NA,NA,NA
"391",91771,"MiamiBeach","5","2020-10-22","Enterococci",NA,"MPN/100mL",NA,NA,NA
"392",91772,"MiamiBeach","6","2020-10-22","Enterococci",30,"MPN/100mL",NA,NA,NA
"393",91773,"MiamiBeach","7","2020-10-22","Enterococci",NA,"MPN/100mL",NA,NA,NA
"394",91774,"MiamiBeach","8","2020-10-22","Enterococci",20,"MPN/100mL",NA,NA,NA
"395",91775,"MiamiBeach","9","2020-10-22","Enterococci",NA,"MPN/100mL",NA,NA,NA
"396",91776,"MiamiBeach","10","2020-10-22","Enterococci",20,"MPN/100mL",NA,NA,NA
"397",91777,"MiamiBeach","11","2020-10-22","Enterococci",93,"MPN/100mL",NA,NA,NA
"398",91778,"MiamiBeach","12","2020-10-22","Enterococci",211,"MPN/100mL",NA,NA,NA
"399",91779,"MiamiBeach","13","2020-10-22","Enterococci",52,"MPN/100mL",NA,NA,NA
"400",91780,"MiamiBeach","14","2020-10-22","Enterococci",NA,"MPN/100mL",NA,NA,NA
"401",91781,"MiamiBeach","15","2020-10-22","Enterococci",20,"MPN/100mL",NA,NA,NA
"402",91782,"MiamiBeach","16","2020-10-22","Enterococci",31,"MPN/100mL",NA,NA,NA
"403",91783,"MiamiBeach","17","2020-10-22","Enterococci",20,"MPN/100mL",NA,NA,NA
"404",91784,"MiamiBeach","18","2020-10-22","Enterococci",51,"MPN/100mL",NA,NA,NA
"405",91785,"MiamiBeach","19","2020-10-22","Enterococci",107,"MPN/100mL",NA,NA,NA
"406",91786,"MiamiBeach","20","2020-10-22","Enterococci",10,"MPN/100mL",NA,NA,NA
"407",91787,"MiamiBeach","21","2020-10-22","Enterococci",10,"MPN/100mL",NA,NA,NA
"408",91788,"MiamiBeach","22","2020-10-22","Enterococci",NA,"MPN/100mL",NA,NA,NA
"409",91789,"MiamiBeach","23","2020-10-22","Enterococci",41,"MPN/100mL",NA,NA,NA
"410",91790,"MiamiBeach","24","2020-10-22","Enterococci",257,"MPN/100mL",NA,NA,NA
"411",91791,"MiamiBeach","25","2020-10-22","Enterococci",10,"MPN/100mL",NA,NA,NA
"412",92067,"MiamiBeach","26","2020-10-23","Enterococci",20,"MPN/100mL",NA,NA,NA
"413",92068,"MiamiBeach","27","2020-10-23","Enterococci",NA,"MPN/100mL",NA,NA,NA
"414",92069,"MiamiBeach","28","2020-10-23","Enterococci",20,"MPN/100mL",NA,NA,NA
"415",92070,"MiamiBeach","32","2020-10-23","Enterococci",10,"MPN/100mL",NA,NA,NA
"416",92071,"MiamiBeach","33","2020-10-23","Enterococci",NA,"MPN/100mL",NA,NA,NA
"417",92072,"MiamiBeach","29","2020-10-23","Enterococci",NA,"MPN/100mL",NA,NA,NA
"418",92073,"MiamiBeach","30","2020-10-23","Enterococci",443,"MPN/100mL",NA,NA,NA
"419",92074,"MiamiBeach","31","2020-10-23","Enterococci",NA,"MPN/100mL",NA,NA,NA
"420",92075,"MiamiBeach","34","2020-10-23","Enterococci",41,"MPN/100mL",NA,NA,NA
"421",92076,"MiamiBeach","41","2020-10-23","Enterococci",30,"MPN/100mL",NA,NA,NA
"422",92077,"MiamiBeach","40","2020-10-23","Enterococci",568,"MPN/100mL",NA,NA,NA
"423",92078,"MiamiBeach","39","2020-10-23","Enterococci",10,"MPN/100mL",NA,NA,NA
"424",92079,"MiamiBeach","38","2020-10-23","Enterococci",10,"MPN/100mL",NA,NA,NA
"425",92080,"MiamiBeach","37","2020-10-23","Enterococci",1210,"MPN/100mL",NA,NA,NA
"426",92081,"MiamiBeach","36","2020-10-23","Enterococci",10,"MPN/100mL",NA,NA,NA
"427",92082,"MiamiBeach","35","2020-10-23","Enterococci",10,"MPN/100mL",NA,NA,NA
"428",92261,"MiamiBeach","26","2020-11-19","Enterococci",10,"MPN/100mL",NA,NA,NA
"429",92262,"MiamiBeach","27","2020-11-19","Enterococci",10,"MPN/100mL",NA,NA,NA
"430",92263,"MiamiBeach","28","2020-11-19","Enterococci",NA,"MPN/100mL",NA,NA,NA
"431",92264,"MiamiBeach","32","2020-11-19","Enterococci",NA,"MPN/100mL",NA,NA,NA
"432",92265,"MiamiBeach","33","2020-11-19","Enterococci",NA,"MPN/100mL",NA,NA,NA
"433",92266,"MiamiBeach","29","2020-11-19","Enterococci",NA,"MPN/100mL",NA,NA,NA
"434",92267,"MiamiBeach","30","2020-11-19","Enterococci",NA,"MPN/100mL",NA,NA,NA
"435",92268,"MiamiBeach","31","2020-11-19","Enterococci",74,"MPN/100mL",NA,NA,NA
"436",92269,"MiamiBeach","34","2020-11-19","Enterococci",NA,"MPN/100mL",NA,NA,NA
"437",92270,"MiamiBeach","41","2020-11-19","Enterococci",NA,"MPN/100mL",NA,NA,NA
"438",92271,"MiamiBeach","40","2020-11-19","Enterococci",10,"MPN/100mL",NA,NA,NA
"439",92272,"MiamiBeach","39","2020-11-19","Enterococci",NA,"MPN/100mL",NA,NA,NA
"440",92273,"MiamiBeach","38","2020-11-19","Enterococci",NA,"MPN/100mL",NA,NA,NA
"441",92274,"MiamiBeach","37","2020-11-19","Enterococci",384,"MPN/100mL",NA,NA,NA
"442",92275,"MiamiBeach","36","2020-11-19","Enterococci",NA,"MPN/100mL",NA,NA,NA
"443",92276,"MiamiBeach","35","2020-11-19","Enterococci",NA,"MPN/100mL",NA,NA,NA
"444",92277,"MiamiBeach","25","2020-11-19","Enterococci",NA,"MPN/100mL",NA,NA,NA
"445",92479,"MiamiBeach","1","2020-11-20","Enterococci",NA,"MPN/100mL",NA,NA,NA
"446",92480,"MiamiBeach","2","2020-11-20","Enterococci",NA,"MPN/100mL",NA,NA,NA
"447",92481,"MiamiBeach","3","2020-11-20","Enterococci",NA,"MPN/100mL",NA,NA,NA
"448",92482,"MiamiBeach","4","2020-11-20","Enterococci",NA,"MPN/100mL",NA,NA,NA
"449",92483,"MiamiBeach","5","2020-11-20","Enterococci",NA,"MPN/100mL",NA,NA,NA
"450",92484,"MiamiBeach","6","2020-11-20","Enterococci",NA,"MPN/100mL",NA,NA,NA
"451",92485,"MiamiBeach","7","2020-11-20","Enterococci",NA,"MPN/100mL",NA,NA,NA
"452",92486,"MiamiBeach","8","2020-11-20","Enterococci",NA,"MPN/100mL",NA,NA,NA
"453",92487,"MiamiBeach","9","2020-11-20","Enterococci",NA,"MPN/100mL",NA,NA,NA
"454",92488,"MiamiBeach","10","2020-11-20","Enterococci",10,"MPN/100mL",NA,NA,NA
"455",92489,"MiamiBeach","11","2020-11-20","Enterococci",NA,"MPN/100mL",NA,NA,NA
"456",92490,"MiamiBeach","12","2020-11-20","Enterococci",85,"MPN/100mL",NA,NA,NA
"457",92491,"MiamiBeach","13","2020-11-20","Enterococci",NA,"MPN/100mL",NA,NA,NA
"458",92492,"MiamiBeach","14","2020-11-20","Enterococci",10,"MPN/100mL",NA,NA,NA
"459",92493,"MiamiBeach","15","2020-11-20","Enterococci",NA,"MPN/100mL",NA,NA,NA
"460",92494,"MiamiBeach","16","2020-11-20","Enterococci",10,"MPN/100mL",NA,NA,NA
"461",92495,"MiamiBeach","17","2020-11-20","Enterococci",176,"MPN/100mL",NA,NA,NA
"462",92496,"MiamiBeach","18","2020-11-20","Enterococci",52,"MPN/100mL",NA,NA,NA
"463",92497,"MiamiBeach","19","2020-11-20","Enterococci",41,"MPN/100mL",NA,NA,NA
"464",92498,"MiamiBeach","20","2020-11-20","Enterococci",10,"MPN/100mL",NA,NA,NA
"465",92499,"MiamiBeach","21","2020-11-20","Enterococci",NA,"MPN/100mL",NA,NA,NA
"466",92500,"MiamiBeach","22","2020-11-20","Enterococci",NA,"MPN/100mL",NA,NA,NA
"467",92501,"MiamiBeach","23","2020-11-20","Enterococci",NA,"MPN/100mL",NA,NA,NA
"468",92502,"MiamiBeach","24","2020-11-20","Enterococci",NA,"MPN/100mL",NA,NA,NA
"469",92771,"MiamiBeach","#1","2020-12-30","Enterococci",10,"MPN/100mL",NA,NA,NA
"470",92772,"MiamiBeach","#2","2020-12-30","Enterococci",31,"MPN/100mL",NA,NA,NA
"471",92773,"MiamiBeach","#3B","2020-12-30","Enterococci",10,"MPN/100mL",NA,NA,NA
"472",92774,"MiamiBeach","#3","2020-12-30","Enterococci",NA,"MPN/100mL",NA,NA,NA
"473",92775,"MiamiBeach","#3A","2020-12-30","Enterococci",3650,"MPN/100mL",NA,NA,NA
"474",92776,"MiamiBeach","#4","2020-12-30","Enterococci",NA,"MPN/100mL",NA,NA,NA
"475",92777,"MiamiBeach","#5","2020-12-30","Enterococci",20,"MPN/100mL",NA,NA,NA
"476",92778,"MiamiBeach","#6","2020-12-30","Enterococci",359,"MPN/100mL",NA,NA,NA
"477",92779,"MiamiBeach","#7","2020-12-30","Enterococci",31,"MPN/100mL",NA,NA,NA
"478",92780,"MiamiBeach","#8","2020-12-30","Enterococci",20,"MPN/100mL",NA,NA,NA
"479",92781,"MiamiBeach","#9","2020-12-30","Enterococci",10,"MPN/100mL",NA,NA,NA
"480",92782,"MiamiBeach","#10","2020-12-30","Enterococci",20,"MPN/100mL",NA,NA,NA
"481",92783,"MiamiBeach","#11","2020-12-30","Enterococci",51,"MPN/100mL",NA,NA,NA
"482",92784,"MiamiBeach","#12","2020-12-30","Enterococci",4350,"MPN/100mL",NA,NA,NA
"483",92785,"MiamiBeach","#13","2020-12-30","Enterococci",10,"MPN/100mL",NA,NA,NA
"484",92786,"MiamiBeach","#14","2020-12-30","Enterococci",10,"MPN/100mL",NA,NA,NA
"485",92787,"MiamiBeach","#15","2020-12-30","Enterococci",20,"MPN/100mL",NA,NA,NA
"486",92788,"MiamiBeach","#16","2020-12-30","Enterococci",10,"MPN/100mL",NA,NA,NA
"487",92789,"MiamiBeach","#17","2020-12-30","Enterococci",10,"MPN/100mL",NA,NA,NA
"488",92790,"MiamiBeach","#18","2020-12-30","Enterococci",10,"MPN/100mL",NA,NA,NA
"489",92791,"MiamiBeach","#19","2020-12-30","Enterococci",NA,"MPN/100mL",NA,NA,NA
"490",92792,"MiamiBeach","#20","2020-12-30","Enterococci",20,"MPN/100mL",NA,NA,NA
"491",92793,"MiamiBeach","#21","2020-12-30","Enterococci",10,"MPN/100mL",NA,NA,NA
"492",92794,"MiamiBeach","#22","2020-12-30","Enterococci",10,"MPN/100mL",NA,NA,NA
"493",92795,"MiamiBeach","#23","2020-12-30","Enterococci",63,"MPN/100mL",NA,NA,NA
"494",92796,"MiamiBeach","#24","2020-12-30","Enterococci",10,"MPN/100mL",NA,NA,NA
