"","X","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"2386",26244,"SFER","46","2019-01-31","Silicate",16.951,NA,25,-81,NA
"2387",26255,"SFER","47","2019-01-31","Silicate",10.536,NA,25,-81,NA
"2388",26266,"SFER","48","2019-01-31","Silicate",0.376,NA,25,-81,NA
"2389",26277,"SFER","49","2019-01-31","Silicate",5.926,NA,25,-81,NA
"2390",26288,"SFER","50","2019-01-31","Silicate",0.46,NA,25,-81,NA
"2391",26299,"SFER","51","2019-01-31","Silicate",1.558,NA,25,-81,NA
"2392",26310,"SFER","52","2019-01-31","Silicate",4.664,NA,25,-81,NA
"2393",26321,"SFER","53","2019-01-31","Silicate",1.816,NA,25,-81,NA
"2394",26332,"SFER","54","2019-01-31","Silicate",28.897,NA,25,-81,NA
"2395",26343,"SFER","55","2019-01-31","Silicate",17.183,NA,25,-81,NA
"2396",26354,"SFER","56","2019-01-31","Silicate",12.417,NA,25,-81,NA
"2397",26365,"SFER","57","2019-01-31","Silicate",2.125,NA,25,-81,NA
"2398",26376,"SFER","57.1","2019-01-31","Silicate",0.655,NA,25,-81,NA
"2399",26387,"SFER","57.1","2019-01-31","Silicate",0.792,NA,25,-81,NA
"2400",26398,"SFER","57.2","2019-01-31","Silicate",0.436,NA,25,-81,NA
"2401",26409,"SFER","57.2","2019-01-31","Silicate",0.763,NA,25,-81,NA
"2402",26420,"SFER","57.3","2019-01-31","Silicate",2.572,NA,25,-81,NA
"2403",26431,"SFER","57.3","2019-01-31","Silicate",2.625,NA,25,-81,NA
"2404",26442,"SFER","58","2019-01-31","Silicate",3.525,NA,25,-81,NA
"2405",26453,"SFER","58","2019-01-31","Silicate",2.74,NA,25,-81,NA
"2406",26464,"SFER","59","2019-02-01","Silicate",0.489,NA,25,-81,NA
"2407",26475,"SFER","60","2019-02-01","Silicate",2.061,NA,25,-81,NA
"2408",26486,"SFER","61","2019-02-01","Silicate",4.429,NA,25,-81,NA
"2409",26497,"SFER","62","2019-02-01","Silicate",7.043,NA,25,-81,NA
"2410",26508,"SFER","63","2019-02-01","Silicate",9.624,NA,25,-81,NA
"2411",26519,"SFER","64","2019-02-01","Silicate",21.69,NA,25,-81,NA
"2412",26530,"SFER","65","2019-02-01","Silicate",23.286,NA,25,-81,NA
"2413",26541,"SFER","66","2019-02-01","Silicate",15.064,NA,25,-81,NA
"2414",26552,"SFER","67","2019-02-01","Silicate",10.279,NA,25,-81,NA
"2415",26563,"SFER","68","2019-02-01","Silicate",2.554,NA,24,-81,NA
"2416",26574,"SFER","1","2019-04-29","Silicate",0.932,NA,25,-80,NA
"2417",26585,"SFER","2","2019-04-29","Silicate",0.7,NA,25,-80,NA
"2418",26596,"SFER","3","2019-04-29","Silicate",0.812,NA,25,-80,NA
"2419",26607,"SFER","EKIN","2019-04-29","Silicate",0.681,NA,25,-80,NA
"2420",26618,"SFER","EKMID","2019-04-29","Silicate",0.579,NA,25,-80,NA
"2421",26629,"SFER","EKOFF","2019-04-29","Silicate",0.983,NA,25,-80,NA
"2422",26640,"SFER","4","2019-04-29","Silicate",1.028,NA,25,-80,NA
"2423",26651,"SFER","5","2019-04-29","Silicate",10.058,NA,25,-80,NA
"2424",26662,"SFER","MR","2019-04-29","Silicate",0.549,NA,25,-80,NA
"2425",26673,"SFER","MR","2019-04-29","Silicate",0.777,NA,25,-80,NA
"2426",26684,"SFER","UKOFF","2019-04-29","Silicate",0.693,NA,24,-80,NA
"2427",26695,"SFER","UKMID","2019-04-29","Silicate",0.471,NA,24,-80,NA
"2428",26706,"SFER","UKIN","2019-04-29","Silicate",0.569,NA,24,-80,NA
"2429",26717,"SFER","9.5","2019-04-29","Silicate",11.251,NA,24,-80,NA
"2430",26728,"SFER","9.5","2019-04-29","Silicate",0.891,NA,24,-80,NA
"2431",26739,"SFER","9.5","2019-04-29","Silicate",1.167,NA,24,-80,NA
"2432",26750,"SFER","9","2019-04-30","Silicate",1.067,NA,24,-80,NA
"2433",26761,"SFER","9","2019-04-30","Silicate",0.94,NA,24,-80,NA
"2434",26772,"SFER","8","2019-04-30","Silicate",0.604,NA,24,-80,NA
"2435",26783,"SFER","7","2019-04-30","Silicate",0.685,NA,24,-80,NA
"2436",26794,"SFER","10","2019-04-30","Silicate",1.291,NA,24,-80,NA
"2437",26805,"SFER","11","2019-04-30","Silicate",0.824,NA,24,-80,NA
"2438",26816,"SFER","12","2019-04-30","Silicate",0.991,NA,24,-80,NA
"2439",26827,"SFER","12","2019-04-30","Silicate",0.983,NA,24,-80,NA
"2440",26838,"SFER","15.5","2019-04-30","Silicate",0.902,NA,24,-80,NA
"2441",26849,"SFER","15","2019-04-30","Silicate",1.193,NA,24,-81,NA
"2442",26860,"SFER","14","2019-04-30","Silicate",2.095,NA,24,-81,NA
"2443",26871,"SFER","13","2019-04-30","Silicate",2.458,NA,24,-81,NA
"2444",26882,"SFER","16","2019-04-30","Silicate",7.891,NA,24,-81,NA
"2445",26893,"SFER","17","2019-04-30","Silicate",2.819,NA,24,-81,NA
"2446",26904,"SFER","18","2019-04-30","Silicate",1.214,NA,24,-81,NA
"2447",26915,"SFER","18","2019-04-30","Silicate",1.393,NA,24,-81,NA
"2448",26926,"SFER","19","2019-04-30","Silicate",1.587,NA,24,-81,NA
"2449",26937,"SFER","20","2019-04-30","Silicate",2.929,NA,24,-81,NA
"2450",26948,"SFER","21LK","2019-04-30","Silicate",1.85,NA,24,-81,NA
"2451",26959,"SFER","21LK","2019-04-30","Silicate",4.259,NA,24,-81,NA
"2452",26970,"SFER","21.5","2019-04-30","Silicate",0.971,NA,24,-81,NA
"2453",26981,"SFER","WS","2019-04-30","Silicate",1.781,NA,24,-81,NA
"2454",26992,"SFER","WS","2019-04-30","Silicate",1.823,NA,24,-81,NA
"2455",27003,"SFER","22.5","2019-04-30","Silicate",0.412,NA,24,-81,NA
"2456",27014,"SFER","22","2019-04-30","Silicate",0.957,NA,24,-81,NA
"2457",27025,"SFER","23","2019-04-30","Silicate",1.907,NA,24,-81,NA
"2458",27036,"SFER","24","2019-04-30","Silicate",3.288,NA,24,-81,NA
"2459",27047,"SFER","KW1","2019-04-30","Silicate",0,NA,24,-81,NA
"2460",27058,"SFER","KW1","2019-04-30","Silicate",0,NA,24,-81,NA
"2461",27069,"SFER","KW2","2019-04-30","Silicate",0,NA,24,-81,NA
"2462",27080,"SFER","KW3","2019-04-30","Silicate",0,NA,24,-81,NA
"2463",27091,"SFER","KW4","2019-04-30","Silicate",2.12,NA,25,-82,NA
"2464",27102,"SFER","30","2019-04-30","Silicate",1.495,NA,25,-82,NA
"2465",27113,"SFER","30","2019-04-30","Silicate",0.769,NA,25,-82,NA
"2466",27124,"SFER","30.5","2019-05-01","Silicate",0.921,NA,25,-82,NA
"2467",27135,"SFER","31","2019-05-01","Silicate",1.329,NA,25,-81,NA
"2468",27146,"SFER","31","2019-05-01","Silicate",1.038,NA,25,-81,NA
"2469",27157,"SFER","32","2019-05-01","Silicate",5.365,NA,25,-81,NA
"2470",27168,"SFER","33","2019-05-01","Silicate",13.597,NA,25,-81,NA
"2471",27179,"SFER","33","2019-05-01","Silicate",9.305,NA,25,-81,NA
"2472",27190,"SFER","34","2019-05-01","Silicate",22.69,NA,25,-81,NA
"2473",27201,"SFER","CAL5","2019-05-01","Silicate",2.397,NA,26,-82,NA
"2474",27212,"SFER","CAL5","2019-05-01","Silicate",2.495,NA,26,-82,NA
"2475",27223,"SFER","CAL4","2019-05-01","Silicate",3.113,NA,26,-82,NA
"2476",27234,"SFER","Mudhole","2019-05-01","Silicate",3.422,NA,26,-82,NA
"2477",27245,"SFER","Mudhole","2019-05-01","Silicate",3.294,NA,26,-82,NA
"2478",27256,"SFER","CAL3","2019-05-01","Silicate",6.228,NA,26,-82,NA
"2479",27267,"SFER","CAL3","2019-05-01","Silicate",5.919,NA,26,-82,NA
"2480",27278,"SFER","CAL2","2019-05-01","Silicate",12.445,NA,26,-82,NA
"2481",27289,"SFER","CAL1","2019-05-01","Silicate",9.277,NA,26,-81,NA
"2482",27300,"SFER","RP1","2019-05-01","Silicate",6.554,NA,26,-82,NA
"2483",27311,"SFER","RP1","2019-05-01","Silicate",6.736,NA,26,-82,NA
"2484",27322,"SFER","RP2","2019-05-01","Silicate",3.986,NA,26,-82,NA
"2485",27333,"SFER","RP2","2019-05-01","Silicate",3.117,NA,26,-82,NA
"2486",27344,"SFER","RP3","2019-05-01","Silicate",2.806,NA,26,-82,NA
"2487",27355,"SFER","RP3","2019-05-01","Silicate",2.668,NA,26,-82,NA
"2488",27366,"SFER","RP4","2019-05-01","Silicate",0.895,NA,26,-82,NA
"2489",27377,"SFER","RP4","2019-05-01","Silicate",1.218,NA,26,-82,NA
"2490",27388,"SFER","Caseyhole","2019-05-01","Silicate",1.457,NA,26,-82,NA
"2491",27399,"SFER","Caseyhole","2019-05-01","Silicate",0.56,NA,26,-82,NA
"2492",27410,"SFER","GP5","2019-05-01","Silicate",1.668,NA,26,-82,NA
"2493",27421,"SFER","GP5","2019-05-01","Silicate",0.335,NA,26,-82,NA
"2494",27432,"SFER","GP4","2019-05-01","Silicate",1.324,NA,26,-82,NA
"2495",27443,"SFER","GP4","2019-05-01","Silicate",1.288,NA,26,-82,NA
"2496",27454,"SFER","GP3","2019-05-02","Silicate",2.855,NA,26,-82,NA
"2497",27465,"SFER","GP3","2019-05-02","Silicate",2.888,NA,26,-82,NA
"2498",27476,"SFER","GP2","2019-05-02","Silicate",3.242,NA,26,-82,NA
"2499",27487,"SFER","GP2","2019-05-02","Silicate",3.428,NA,26,-82,NA
"2500",27498,"SFER","GP1","2019-05-02","Silicate",4.119,NA,26,-82,NA
"2501",27509,"SFER","GP1","2019-05-02","Silicate",3.813,NA,26,-82,NA
"2502",27520,"SFER","NaplesBlueHole","2019-05-02","Silicate",1.171,NA,25,-82,NA
"2503",27531,"SFER","NaplesBlueHole","2019-05-02","Silicate",0.868,NA,25,-82,NA
"2504",27542,"SFER","42","2019-05-02","Silicate",2.454,NA,25,-81,NA
"2505",27553,"SFER","41","2019-05-02","Silicate",19.855,NA,25,-81,NA
"2506",27564,"SFER","41","2019-05-02","Silicate",20.403,NA,25,-81,NA
"2507",27575,"SFER","40","2019-05-02","Silicate",27.343,NA,25,-81,NA
"2508",27586,"SFER","39","2019-05-02","Silicate",50.308,NA,25,-81,NA
"2509",27597,"SFER","45","2019-05-02","Silicate",2.896,NA,25,-81,NA
"2510",27608,"SFER","45","2019-05-02","Silicate",2.918,NA,25,-81,NA
"2511",27619,"SFER","46","2019-05-02","Silicate",16.671,NA,25,-81,NA
"2512",27630,"SFER","47","2019-05-02","Silicate",11.125,NA,25,-81,NA
"2513",27641,"SFER","48","2019-05-02","Silicate",25.469,NA,25,-81,NA
"2514",27652,"SFER","49","2019-05-02","Silicate",38.415,NA,25,-81,NA
"2515",27663,"SFER","50","2019-05-02","Silicate",10.557,NA,25,-81,NA
"2516",27674,"SFER","51","2019-05-02","Silicate",20.699,NA,25,-81,NA
"2517",27685,"SFER","52","2019-05-02","Silicate",29.513,NA,25,-81,NA
"2518",27696,"SFER","53","2019-05-02","Silicate",63.368,NA,25,-81,NA
"2519",27707,"SFER","54","2019-05-02","Silicate",86.898,NA,25,-81,NA
"2520",27718,"SFER","55","2019-05-02","Silicate",71.591,NA,25,-81,NA
"2521",27729,"SFER","56","2019-05-02","Silicate",31.05,NA,25,-81,NA
"2522",27740,"SFER","57","2019-05-02","Silicate",13.06,NA,25,-81,NA
"2523",27751,"SFER","57.1","2019-05-02","Silicate",2.493,NA,25,-81,NA
"2524",27762,"SFER","57.2","2019-05-02","Silicate",0.444,NA,25,-81,NA
"2525",27773,"SFER","57.2","2019-05-02","Silicate",0.458,NA,25,-81,NA
"2526",27784,"SFER","57.3","2019-05-03","Silicate",0.917,NA,25,-81,NA
"2527",27795,"SFER","57.3","2019-05-03","Silicate",0.755,NA,25,-81,NA
"2528",27806,"SFER","58","2019-05-03","Silicate",0.467,NA,25,-81,NA
"2529",27817,"SFER","58","2019-05-03","Silicate",0.409,NA,25,-81,NA
"2530",27828,"SFER","59","2019-05-03","Silicate",0.821,NA,25,-81,NA
"2531",27839,"SFER","60","2019-05-03","Silicate",0.379,NA,25,-81,NA
"2532",27850,"SFER","61","2019-05-03","Silicate",13.729,NA,25,-81,NA
"2533",27861,"SFER","62","2019-05-03","Silicate",14.527,NA,25,-81,NA
"2534",27872,"SFER","63","2019-05-03","Silicate",18.883,NA,25,-81,NA
"2535",27883,"SFER","64","2019-05-03","Silicate",30.713,NA,25,-81,NA
"2536",27894,"SFER","65","2019-05-03","Silicate",28.961,NA,25,-81,NA
"2537",27905,"SFER","66","2019-05-03","Silicate",3.25,NA,25,-81,NA
"2538",27916,"SFER","67","2019-05-03","Silicate",1.697,NA,25,-81,NA
"2539",27927,"SFER","70","2019-05-03","Silicate",28.052,NA,24,-81,NA
"2540",27938,"SFER","69","2019-05-03","Silicate",23.109,NA,24,-81,NA
"2541",27949,"SFER","68","2019-05-03","Silicate",11.302,NA,24,-81,NA
"2542",27960,"SFER","1","2019-07-29","Silicate",0.936,NA,25,-80,NA
"2543",27971,"SFER","2","2019-07-29","Silicate",0.223,NA,25,-80,NA
"2544",27982,"SFER","2","2019-07-29","Silicate",0.896,NA,25,-80,NA
"2545",27993,"SFER","3","2019-07-29","Silicate",0,NA,25,-80,NA
"2546",28004,"SFER","EKIN","2019-07-29","Silicate",0.404,NA,25,-80,NA
"2547",28015,"SFER","EKMID","2019-07-29","Silicate",0.032,NA,25,-80,NA
"2548",28026,"SFER","EKOFF","2019-07-29","Silicate",0.135,NA,25,-80,NA
"2549",28037,"SFER","6.5","2019-07-29","Silicate",0.127,NA,25,-80,NA
"2550",28048,"SFER","6","2019-07-29","Silicate",0,NA,25,-80,NA
"2551",28059,"SFER","5.5","2019-07-29","Silicate",4.616,NA,25,-80,NA
"2552",28070,"SFER","MR","2019-07-29","Silicate",0.229,NA,25,-80,NA
"2553",28081,"SFER","MR","2019-07-29","Silicate",NA,NA,25,-80,NA
"2554",28092,"SFER","UKOFF","2019-07-29","Silicate",0.153,NA,24,-80,NA
"2555",28103,"SFER","UKMID","2019-07-29","Silicate",1.178,NA,24,-80,NA
"2556",28114,"SFER","UKIN","2019-07-29","Silicate",0.659,NA,24,-80,NA
"2557",28125,"SFER","7","2019-07-29","Silicate",0.758,NA,24,-80,NA
"2558",28136,"SFER","7","2019-07-29","Silicate",0.874,NA,24,-80,NA
"2559",28147,"SFER","8","2019-07-29","Silicate",0.649,NA,24,-80,NA
"2560",28158,"SFER","9","2019-07-30","Silicate",0.414,NA,24,-80,NA
"2561",28169,"SFER","9","2019-07-30","Silicate",0.512,NA,24,-80,NA
"2562",28180,"SFER","9.5","2019-07-30","Silicate",9.095,NA,24,-80,NA
"2563",28191,"SFER","9.5","2019-07-30","Silicate",3.661,NA,24,-80,NA
"2564",28202,"SFER","9.5","2019-07-30","Silicate",1.039,NA,24,-80,NA
"2565",28213,"SFER","12","2019-07-30","Silicate",1.387,NA,24,-80,NA
"2566",28224,"SFER","12","2019-07-30","Silicate",0.601,NA,24,-80,NA
"2567",28235,"SFER","11","2019-07-30","Silicate",0.742,NA,24,-80,NA
"2568",28246,"SFER","10","2019-07-30","Silicate",1.535,NA,24,-80,NA
"2569",28257,"SFER","10","2019-07-30","Silicate",1.166,NA,24,-80,NA
"2570",28268,"SFER","13","2019-07-30","Silicate",2.164,NA,24,-81,NA
"2571",28279,"SFER","14","2019-07-30","Silicate",0.591,NA,24,-81,NA
"2572",28290,"SFER","15","2019-07-30","Silicate",0.81,NA,24,-81,NA
"2573",28301,"SFER","15.5","2019-07-30","Silicate",0.012,NA,24,-80,NA
"2574",28312,"SFER","18","2019-07-30","Silicate",1.947,NA,24,-81,NA
"2575",28323,"SFER","18","2019-07-30","Silicate",2.574,NA,24,-81,NA
"2576",28334,"SFER","18","2019-07-30","Silicate",1.192,NA,24,-81,NA
"2577",28345,"SFER","17","2019-07-30","Silicate",2.004,NA,24,-81,NA
"2578",28356,"SFER","16","2019-07-30","Silicate",4.546,NA,24,-81,NA
"2579",28367,"SFER","16","2019-07-30","Silicate",4.365,NA,24,-81,NA
"2580",28378,"SFER","19","2019-07-30","Silicate",3.247,NA,24,-81,NA
"2581",28389,"SFER","20","2019-07-30","Silicate",1.36,NA,24,-81,NA
"2582",28400,"SFER","21LK","2019-07-30","Silicate",0.287,NA,24,-81,NA
"2583",28411,"SFER","21LK","2019-07-30","Silicate",0.289,NA,24,-81,NA
"2584",28422,"SFER","21LK","2019-07-30","Silicate",0.195,NA,24,-81,NA
"2585",28433,"SFER","21.5","2019-07-30","Silicate",0.136,NA,24,-81,NA
"2586",28444,"SFER","WS","2019-07-30","Silicate",0.25,NA,24,-81,NA
"2587",28455,"SFER","WS","2019-07-30","Silicate",0.536,NA,24,-81,NA
"2588",28466,"SFER","WS","2019-07-30","Silicate",0.197,NA,24,-81,NA
"2589",28477,"SFER","22.5","2019-07-30","Silicate",0.055,NA,24,-81,NA
"2590",28488,"SFER","22","2019-07-30","Silicate",0.63,NA,24,-81,NA
"2591",28499,"SFER","23","2019-07-30","Silicate",1.739,NA,24,-81,NA
"2592",28510,"SFER","24","2019-07-30","Silicate",1.404,NA,24,-81,NA
"2593",28521,"SFER","KW1","2019-07-30","Silicate",2.562,NA,24,-81,NA
"2594",28532,"SFER","KW1","2019-07-30","Silicate",3.641,NA,24,-81,NA
"2595",28543,"SFER","KW2","2019-07-30","Silicate",7.194,NA,24,-81,NA
"2596",28554,"SFER","KW2","2019-07-30","Silicate",5.843,NA,24,-81,NA
"2597",28565,"SFER","KW3","2019-07-30","Silicate",0,NA,24,-81,NA
"2598",28576,"SFER","KW4","2019-07-30","Silicate",1.154,NA,25,-82,NA
"2599",28587,"SFER","KW4","2019-07-30","Silicate",0,NA,25,-82,NA
"2600",28598,"SFER","30","2019-07-30","Silicate",1.065,NA,25,-82,NA
"2601",28609,"SFER","30","2019-07-30","Silicate",1.522,NA,25,-82,NA
"2602",28620,"SFER","30.5","2019-07-31","Silicate",4.559,NA,25,-82,NA
"2603",28631,"SFER","31","2019-07-31","Silicate",5.583,NA,25,-81,NA
"2604",28642,"SFER","31","2019-07-31","Silicate",0.425,NA,25,-81,NA
"2605",28653,"SFER","31","2019-07-31","Silicate",0.628,NA,25,-81,NA
"2606",28664,"SFER","32","2019-07-31","Silicate",1.438,NA,25,-81,NA
"2607",28675,"SFER","33","2019-07-31","Silicate",10.012,NA,25,-81,NA
"2608",28686,"SFER","33","2019-07-31","Silicate",5.305,NA,25,-81,NA
"2609",28697,"SFER","34","2019-07-31","Silicate",26.38,NA,25,-81,NA
"2610",28708,"SFER","CAL5","2019-07-31","Silicate",0.059,NA,26,-82,NA
"2611",28719,"SFER","CAL5","2019-07-31","Silicate",2.147,NA,26,-82,NA
"2612",28730,"SFER","CAL5","2019-07-31","Silicate",0.524,NA,26,-82,NA
"2613",28741,"SFER","CAL4","2019-07-31","Silicate",9.922,NA,26,-82,NA
"2614",28752,"SFER","CAL4","2019-07-31","Silicate",11.003,NA,26,-82,NA
"2615",28763,"SFER","CAL3","2019-07-31","Silicate",17.206,NA,26,-82,NA
"2616",28774,"SFER","CAL3","2019-07-31","Silicate",14.806,NA,26,-82,NA
"2617",28785,"SFER","CAL2","2019-07-31","Silicate",20.158,NA,26,-82,NA
"2618",28796,"SFER","CAL2","2019-07-31","Silicate",23.238,NA,26,-82,NA
"2619",28807,"SFER","CAL1","2019-07-31","Silicate",23.544,NA,26,-81,NA
"2620",28818,"SFER","CAL1","2019-07-31","Silicate",NA,NA,26,-81,NA
"2621",28829,"SFER","RP1","2019-07-31","Silicate",22.478,NA,26,-82,NA
"2622",28840,"SFER","RP1","2019-07-31","Silicate",24.168,NA,26,-82,NA
"2623",28851,"SFER","RP2","2019-07-31","Silicate",13.7,NA,26,-82,NA
"2624",28862,"SFER","RP2","2019-07-31","Silicate",15.798,NA,26,-82,NA
"2625",28873,"SFER","RP3","2019-07-31","Silicate",10.629,NA,26,-82,NA
"2626",28884,"SFER","RP3","2019-07-31","Silicate",17.869,NA,26,-82,NA
"2627",28895,"SFER","RP4","2019-07-31","Silicate",1.294,NA,26,-82,NA
"2628",28906,"SFER","RP4","2019-07-31","Silicate",1.199,NA,26,-82,NA
"2629",28917,"SFER","GP5","2019-07-31","Silicate",1.259,NA,26,-82,NA
"2630",28928,"SFER","GP5","2019-07-31","Silicate",0.779,NA,26,-82,NA
"2631",28939,"SFER","GP4","2019-07-31","Silicate",1.794,NA,26,-82,NA
"2632",28950,"SFER","GP4","2019-07-31","Silicate",2.67,NA,26,-82,NA
"2633",28961,"SFER","GP3","2019-07-31","Silicate",15.864,NA,26,-82,NA
"2634",28972,"SFER","GP3","2019-07-31","Silicate",9.784,NA,26,-82,NA
"2635",28983,"SFER","GP2","2019-07-31","Silicate",12.38,NA,26,-82,NA
"2636",28994,"SFER","GP2","2019-07-31","Silicate",15.713,NA,26,-82,NA
"2637",29005,"SFER","GP1","2019-07-31","Silicate",20.438,NA,26,-82,NA
"2638",29016,"SFER","GP1","2019-07-31","Silicate",19.146,NA,26,-82,NA
"2639",29027,"SFER","42","2019-08-01","Silicate",0.513,NA,25,-81,NA
"2640",29038,"SFER","41","2019-08-01","Silicate",24.199,NA,25,-81,NA
"2641",29049,"SFER","40","2019-08-01","Silicate",60.125,NA,25,-81,NA
"2642",29060,"SFER","39","2019-08-01","Silicate",42.527,NA,25,-81,NA
"2643",29071,"SFER","45","2019-08-01","Silicate",12.768,NA,25,-81,NA
"2644",29082,"SFER","45","2019-08-01","Silicate",11.999,NA,25,-81,NA
"2645",29093,"SFER","46","2019-08-01","Silicate",50.345,NA,25,-81,NA
"2646",29104,"SFER","47","2019-08-01","Silicate",41.954,NA,25,-81,NA
"2647",29115,"SFER","48","2019-08-01","Silicate",41.737,NA,25,-81,NA
"2648",29126,"SFER","49","2019-08-01","Silicate",51.44,NA,25,-81,NA
"2649",29137,"SFER","52","2019-08-01","Silicate",3.292,NA,25,-81,NA
"2650",29148,"SFER","53","2019-08-01","Silicate",4.26,NA,25,-81,NA
"2651",29159,"SFER","51","2019-08-01","Silicate",2.019,NA,25,-81,NA
"2652",29170,"SFER","50","2019-08-01","Silicate",3.265,NA,25,-81,NA
"2653",29181,"SFER","56","2019-08-01","Silicate",20.334,NA,25,-81,NA
"2654",29192,"SFER","55","2019-08-01","Silicate",74.473,NA,25,-81,NA
"2655",29203,"SFER","54","2019-08-01","Silicate",102.151,NA,25,-81,NA
"2656",29214,"SFER","57","2019-08-01","Silicate",10.265,NA,25,-81,NA
"2657",29225,"SFER","57.1","2019-08-01","Silicate",1.047,NA,25,-81,NA
"2658",29236,"SFER","57.1","2019-08-01","Silicate",0.711,NA,25,-81,NA
"2659",29247,"SFER","57.2","2019-08-01","Silicate",10.88,NA,25,-81,NA
"2660",29258,"SFER","57.2","2019-08-01","Silicate",5.51,NA,25,-81,NA
"2661",29269,"SFER","57.3","2019-08-01","Silicate",6.41,NA,25,-81,NA
"2662",29280,"SFER","57.3","2019-08-01","Silicate",1.68,NA,25,-81,NA
"2663",29291,"SFER","58","2019-08-01","Silicate",1.121,NA,25,-81,NA
"2664",29302,"SFER","58","2019-08-01","Silicate",1.902,NA,25,-81,NA
"2665",29313,"SFER","59","2019-08-02","Silicate",1.573,NA,25,-81,NA
"2666",29324,"SFER","60","2019-08-02","Silicate",9.258,NA,25,-81,NA
"2667",29335,"SFER","61","2019-08-02","Silicate",3.602,NA,25,-81,NA
"2668",29346,"SFER","62","2019-08-02","Silicate",0.304,NA,25,-81,NA
"2669",29357,"SFER","63","2019-08-02","Silicate",3.997,NA,25,-81,NA
"2670",29368,"SFER","65","2019-08-02","Silicate",6.236,NA,25,-81,NA
"2671",29379,"SFER","66","2019-08-02","Silicate",2.806,NA,25,-81,NA
"2672",29390,"SFER","67","2019-08-02","Silicate",0.489,NA,25,-81,NA
"2673",29401,"SFER","68","2019-08-02","Silicate",5.714,NA,24,-81,NA
"2674",29412,"SFER","1","2019-09-23","Silicate",2.03,NA,25,-80,NA
"2675",29423,"SFER","2","2019-09-23","Silicate",1.378,NA,25,-80,NA
"2676",29434,"SFER","2","2019-09-23","Silicate",1.618,NA,25,-80,NA
"2677",29445,"SFER","3","2019-09-23","Silicate",0.545,NA,25,-80,NA
"2678",29456,"SFER","EKIN","2019-09-23","Silicate",1.384,NA,25,-80,NA
"2679",29467,"SFER","EKMID","2019-09-23","Silicate",1.479,NA,25,-80,NA
"2680",29478,"SFER","EKOFF","2019-09-23","Silicate",0.151,NA,25,-80,NA
"2681",29489,"SFER","6.5","2019-09-23","Silicate",0.368,NA,25,-80,NA
"2682",29500,"SFER","6","2019-09-23","Silicate",1.38,NA,25,-80,NA
"2683",29511,"SFER","5.5","2019-09-23","Silicate",0.185,NA,25,-80,NA
"2684",29522,"SFER","MR","2019-09-23","Silicate",0.143,NA,25,-80,NA
"2685",29533,"SFER","MR","2019-09-23","Silicate",0.722,NA,25,-80,NA
"2686",29544,"SFER","UKOFF","2019-09-23","Silicate",0.067,NA,24,-80,NA
"2687",29555,"SFER","UKMID","2019-09-23","Silicate",1.313,NA,24,-80,NA
"2688",29566,"SFER","UKIN","2019-09-23","Silicate",4.321,NA,24,-80,NA
"2689",29577,"SFER","7","2019-09-23","Silicate",0.503,NA,24,-80,NA
"2690",29588,"SFER","8","2019-09-23","Silicate",1.247,NA,24,-80,NA
"2691",29599,"SFER","9","2019-09-23","Silicate",1.09,NA,24,-80,NA
"2692",29610,"SFER","9","2019-09-23","Silicate",0.158,NA,24,-80,NA
"2693",29621,"SFER","9.5","2019-09-24","Silicate",3.709,NA,24,-80,NA
"2694",29632,"SFER","9.5","2019-09-24","Silicate",0.511,NA,24,-80,NA
"2695",29643,"SFER","12","2019-09-24","Silicate",0.547,NA,24,-80,NA
"2696",29654,"SFER","11","2019-09-24","Silicate",0.204,NA,24,-80,NA
"2697",29665,"SFER","10","2019-09-24","Silicate",1.029,NA,24,-80,NA
"2698",29676,"SFER","13","2019-09-24","Silicate",1.481,NA,24,-81,NA
"2699",29687,"SFER","14","2019-09-24","Silicate",0.797,NA,24,-81,NA
"2700",29698,"SFER","15","2019-09-24","Silicate",0.665,NA,24,-81,NA
"2701",29709,"SFER","15.5","2019-09-24","Silicate",0.566,NA,24,-80,NA
"2702",29720,"SFER","18","2019-09-24","Silicate",0.667,NA,24,-81,NA
"2703",29731,"SFER","18","2019-09-24","Silicate",0.292,NA,24,-81,NA
"2704",29742,"SFER","17","2019-09-24","Silicate",1.136,NA,24,-81,NA
"2705",29753,"SFER","16","2019-09-24","Silicate",0.665,NA,24,-81,NA
"2706",29764,"SFER","16","2019-09-24","Silicate",0.635,NA,24,-81,NA
"2707",29775,"SFER","19","2019-09-24","Silicate",1.357,NA,24,-81,NA
"2708",29786,"SFER","20","2019-09-24","Silicate",0.623,NA,24,-81,NA
"2709",29797,"SFER","21LK","2019-09-24","Silicate",0.783,NA,24,-81,NA
"2710",29808,"SFER","21LK","2019-09-24","Silicate",3.824,NA,24,-81,NA
"2711",29819,"SFER","21.5","2019-09-24","Silicate",0.374,NA,24,-81,NA
"2712",29830,"SFER","WS","2019-09-24","Silicate",0.36,NA,24,-81,NA
"2713",29841,"SFER","WS","2019-09-24","Silicate",1.769,NA,24,-81,NA
"2714",29852,"SFER","22.5","2019-09-24","Silicate",1.321,NA,24,-81,NA
"2715",29863,"SFER","22","2019-09-24","Silicate",0.496,NA,24,-81,NA
"2716",29874,"SFER","23","2019-09-24","Silicate",1.998,NA,24,-81,NA
"2717",29885,"SFER","24","2019-09-24","Silicate",1.375,NA,24,-81,NA
