"","X","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"2794",103350,"FIU_Estuaries","Blackwater River","1998-02-20","Total_Nitrogen",511.918810783677,"ppm",25.9298,-81.60032,0.8
"2795",103365,"FIU_Estuaries","Highway Creek","1998-03-19","Total_Nitrogen",564.888136175454,"ppm",25.2536,-80.44415,0.855555555555556
"2796",103380,"FIU_Estuaries","Garfield Bight","1998-03-20","Total_Nitrogen",1345.62235156583,"ppm",25.15048,-80.80922,0.905555555555556
"2797",103395,"FIU_Estuaries","Chokoloskee","1998-03-12","Total_Nitrogen",603.716622540543,"ppm",25.8075,-81.3495,0.8
"2798",103410,"FIU_Estuaries","Rabbit Key Pass","1998-03-12","Total_Nitrogen",493.538761165405,"ppm",25.77,-81.38333,1
"2799",103425,"FIU_Estuaries","Lopez Bay","1998-03-12","Total_Nitrogen",621.012897407258,"ppm",25.78417,-81.33217,1
"2800",103440,"FIU_Estuaries","Sunday Bay","1998-03-12","Total_Nitrogen",635.075089181392,"ppm",25.796,-81.28,1
"2801",103455,"FIU_Estuaries","Huston Bay","1998-03-12","Total_Nitrogen",695.345018344284,"ppm",25.753,-81.2555,1
"2802",103470,"FIU_Estuaries","Upper Chatham River","1998-03-12","Total_Nitrogen",846.202921230746,"ppm",25.7175,-81.2305,1
"2803",103485,"FIU_Estuaries","Huston River","1998-03-12","Total_Nitrogen",637.756963471751,"ppm",25.73133,-81.28467,1
"2804",103500,"FIU_Estuaries","Chevalier Bay","1998-03-12","Total_Nitrogen",907.789047001084,"ppm",25.7125,-81.207,0.8
"2805",103515,"FIU_Estuaries","Alligator Bay","1998-03-12","Total_Nitrogen",711.355774870343,"ppm",25.67017,-81.16867,1
"2806",103530,"FIU_Estuaries","Faka Union River","1998-03-13","Total_Nitrogen",425.372381419915,"ppm",25.9,-81.516,1
"2807",103545,"FIU_Estuaries","Blackwater River","1998-03-13","Total_Nitrogen",343.3783619569,"ppm",25.9298,-81.60032,0.8
"2808",103560,"FIU_Estuaries","Highway Creek","1998-04-14","Total_Nitrogen",766.647727740586,"ppm",25.2536,-80.44415,0.855555555555556
"2809",103575,"FIU_Estuaries","Garfield Bight","1998-04-15","Total_Nitrogen",1495.27761995339,"ppm",25.15048,-80.80922,0.905555555555556
"2810",103590,"FIU_Estuaries","Chokoloskee","1998-04-16","Total_Nitrogen",499.526523816444,"ppm",25.8075,-81.3495,0.8
"2811",103605,"FIU_Estuaries","Rabbit Key Pass","1998-04-16","Total_Nitrogen",453.013544038309,"ppm",25.77,-81.38333,1
"2812",103620,"FIU_Estuaries","Lopez Bay","1998-04-16","Total_Nitrogen",461.117360733592,"ppm",25.78417,-81.33217,1
"2813",103635,"FIU_Estuaries","Sunday Bay","1998-04-16","Total_Nitrogen",651.61303055258,"ppm",25.796,-81.28,1
"2814",103650,"FIU_Estuaries","Huston Bay","1998-04-16","Total_Nitrogen",689.312427897597,"ppm",25.753,-81.2555,1
"2815",103665,"FIU_Estuaries","Upper Chatham River","1998-04-16","Total_Nitrogen",747.307967640711,"ppm",25.7175,-81.2305,1
"2816",103680,"FIU_Estuaries","Huston River","1998-04-16","Total_Nitrogen",683.109692536516,"ppm",25.73133,-81.28467,1
"2817",103695,"FIU_Estuaries","Chevalier Bay","1998-04-16","Total_Nitrogen",819.437103380717,"ppm",25.7125,-81.207,0.8
"2818",103710,"FIU_Estuaries","Alligator Bay","1998-04-16","Total_Nitrogen",806.269477740878,"ppm",25.67017,-81.16867,1
"2819",103725,"FIU_Estuaries","Faka Union River","1998-04-20","Total_Nitrogen",450.607324977599,"ppm",25.9,-81.516,1
"2820",103740,"FIU_Estuaries","Blackwater River","1998-04-20","Total_Nitrogen",407.197070615265,"ppm",25.9298,-81.60032,0.8
"2821",103755,"FIU_Estuaries","Highway Creek","1998-05-13","Total_Nitrogen",1140.03934638841,"ppm",25.2536,-80.44415,0.855555555555556
"2822",103770,"FIU_Estuaries","Garfield Bight","1998-05-14","Total_Nitrogen",759.408772122931,"ppm",25.15048,-80.80922,0.905555555555556
"2823",103785,"FIU_Estuaries","Chokoloskee","1998-05-28","Total_Nitrogen",463.259131475908,"ppm",25.8075,-81.3495,0.8
"2824",103800,"FIU_Estuaries","Rabbit Key Pass","1998-05-28","Total_Nitrogen",407.435004277667,"ppm",25.77,-81.38333,1
"2825",103815,"FIU_Estuaries","Lopez Bay","1998-05-28","Total_Nitrogen",454.448763884909,"ppm",25.78417,-81.33217,1
"2826",103830,"FIU_Estuaries","Sunday Bay","1998-05-28","Total_Nitrogen",661.641342971287,"ppm",25.796,-81.28,1
"2827",103845,"FIU_Estuaries","Huston Bay","1998-05-28","Total_Nitrogen",604.493023786633,"ppm",25.753,-81.2555,1
"2828",103860,"FIU_Estuaries","Upper Chatham River","1998-05-28","Total_Nitrogen",653.990776388924,"ppm",25.7175,-81.2305,1
"2829",103875,"FIU_Estuaries","Huston River","1998-05-28","Total_Nitrogen",664.340609865807,"ppm",25.73133,-81.28467,1
"2830",103890,"FIU_Estuaries","Chevalier Bay","1998-05-28","Total_Nitrogen",716.760525400157,"ppm",25.7125,-81.207,0.8
"2831",103905,"FIU_Estuaries","Alligator Bay","1998-05-28","Total_Nitrogen",948.762133877293,"ppm",25.67017,-81.16867,1
"2832",103920,"FIU_Estuaries","Faka Union River","1998-05-29","Total_Nitrogen",508.276975970393,"ppm",25.9,-81.516,1
"2833",103935,"FIU_Estuaries","Blackwater River","1998-05-29","Total_Nitrogen",514.527756900818,"ppm",25.9298,-81.60032,0.8
"2834",103950,"FIU_Estuaries","Highway Creek","1998-06-09","Total_Nitrogen",1539.89405007336,"ppm",25.2536,-80.44415,0.855555555555556
"2835",103965,"FIU_Estuaries","Garfield Bight","1998-06-10","Total_Nitrogen",1137.66012873604,"ppm",25.15048,-80.80922,0.905555555555556
"2836",103980,"FIU_Estuaries","Chokoloskee","1998-06-17","Total_Nitrogen",463.113160148158,"ppm",25.8075,-81.3495,0.8
"2837",103995,"FIU_Estuaries","Rabbit Key Pass","1998-06-17","Total_Nitrogen",461.629240396669,"ppm",25.77,-81.38333,1
"2838",104010,"FIU_Estuaries","Lopez Bay","1998-06-17","Total_Nitrogen",436.192285286493,"ppm",25.78417,-81.33217,1
"2839",104025,"FIU_Estuaries","Sunday Bay","1998-06-17","Total_Nitrogen",604.209057418848,"ppm",25.796,-81.28,1
"2840",104040,"FIU_Estuaries","Huston Bay","1998-06-17","Total_Nitrogen",586.285593626323,"ppm",25.753,-81.2555,1
"2841",104055,"FIU_Estuaries","Upper Chatham River","1998-06-17","Total_Nitrogen",551.56871516586,"ppm",25.7175,-81.2305,1
"2842",104070,"FIU_Estuaries","Huston River","1998-06-17","Total_Nitrogen",725.920105359972,"ppm",25.73133,-81.28467,1
"2843",104085,"FIU_Estuaries","Chevalier Bay","1998-06-17","Total_Nitrogen",741.735785500986,"ppm",25.7125,-81.207,0.8
"2844",104100,"FIU_Estuaries","Alligator Bay","1998-06-17","Total_Nitrogen",979.799771564028,"ppm",25.67017,-81.16867,1
"2845",104115,"FIU_Estuaries","Faka Union River","1998-06-18","Total_Nitrogen",432.367400370522,"ppm",25.9,-81.516,1
"2846",104130,"FIU_Estuaries","Blackwater River","1998-06-18","Total_Nitrogen",379.296221889263,"ppm",25.9298,-81.60032,0.8
"2847",104145,"FIU_Estuaries","Highway Creek","1998-07-15","Total_Nitrogen",817.213759820478,"ppm",25.2536,-80.44415,0.855555555555556
"2848",104160,"FIU_Estuaries","Garfield Bight","1998-07-14","Total_Nitrogen",442.149933233604,"ppm",25.15048,-80.80922,0.905555555555556
"2849",104175,"FIU_Estuaries","Chokoloskee","1998-07-30","Total_Nitrogen",504.946101972092,"ppm",25.8075,-81.3495,0.8
"2850",104190,"FIU_Estuaries","Rabbit Key Pass","1998-07-30","Total_Nitrogen",438.588719175542,"ppm",25.77,-81.38333,1
"2851",104205,"FIU_Estuaries","Lopez Bay","1998-07-30","Total_Nitrogen",427.690122678593,"ppm",25.78417,-81.33217,1
"2852",104220,"FIU_Estuaries","Sunday Bay","1998-07-30","Total_Nitrogen",893.345632530382,"ppm",25.796,-81.28,1
"2853",104235,"FIU_Estuaries","Huston Bay","1998-07-30","Total_Nitrogen",649.183212359236,"ppm",25.753,-81.2555,1
"2854",104250,"FIU_Estuaries","Upper Chatham River","1998-07-30","Total_Nitrogen",621.836810377395,"ppm",25.7175,-81.2305,1
"2855",104265,"FIU_Estuaries","Huston River","1998-07-30","Total_Nitrogen",731.548515857187,"ppm",25.73133,-81.28467,1
"2856",104280,"FIU_Estuaries","Chevalier Bay","1998-07-30","Total_Nitrogen",868.712778479504,"ppm",25.7125,-81.207,0.8
"2857",104295,"FIU_Estuaries","Alligator Bay","1998-07-30","Total_Nitrogen",948.70797076227,"ppm",25.67017,-81.16867,1
"2858",104310,"FIU_Estuaries","Faka Union River","1998-07-31","Total_Nitrogen",417.028889662374,"ppm",25.9,-81.516,1
"2859",104325,"FIU_Estuaries","Blackwater River","1998-07-31","Total_Nitrogen",459.780866243436,"ppm",25.9298,-81.60032,0.8
"2860",104340,"FIU_Estuaries","Highway Creek","1998-08-18","Total_Nitrogen",859.877884673482,"ppm",25.2536,-80.44415,0.855555555555556
"2861",104355,"FIU_Estuaries","Garfield Bight","1998-08-19","Total_Nitrogen",1292.58660972913,"ppm",25.15048,-80.80922,0.905555555555556
"2862",104370,"FIU_Estuaries","Chokoloskee","1998-08-27","Total_Nitrogen",523.74030468499,"ppm",25.8075,-81.3495,0.8
"2863",104385,"FIU_Estuaries","Rabbit Key Pass","1998-08-27","Total_Nitrogen",435.399317497312,"ppm",25.77,-81.38333,1
"2864",104400,"FIU_Estuaries","Lopez Bay","1998-08-27","Total_Nitrogen",513.084269567043,"ppm",25.78417,-81.33217,1
"2865",104415,"FIU_Estuaries","Sunday Bay","1998-08-27","Total_Nitrogen",740.441957220037,"ppm",25.796,-81.28,1
"2866",104430,"FIU_Estuaries","Huston Bay","1998-08-27","Total_Nitrogen",773.621026247192,"ppm",25.753,-81.2555,1
"2867",104445,"FIU_Estuaries","Upper Chatham River","1998-08-27","Total_Nitrogen",891.631365443163,"ppm",25.7175,-81.2305,1
"2868",104460,"FIU_Estuaries","Huston River","1998-08-27","Total_Nitrogen",767.627794881156,"ppm",25.73133,-81.28467,1
"2869",104475,"FIU_Estuaries","Chevalier Bay","1998-08-27","Total_Nitrogen",940.000905254707,"ppm",25.7125,-81.207,0.8
"2870",104490,"FIU_Estuaries","Alligator Bay","1998-08-27","Total_Nitrogen",917.014860298659,"ppm",25.67017,-81.16867,1
"2871",104505,"FIU_Estuaries","Faka Union River","1998-08-28","Total_Nitrogen",456.736184282237,"ppm",25.9,-81.516,1
"2872",104520,"FIU_Estuaries","Blackwater River","1998-08-28","Total_Nitrogen",644.267684763662,"ppm",25.9298,-81.60032,0.8
"2873",104535,"FIU_Estuaries","Highway Creek","1998-09-18","Total_Nitrogen",545.349536934138,"ppm",25.2536,-80.44415,0.855555555555556
"2874",104550,"FIU_Estuaries","Garfield Bight","1998-09-17","Total_Nitrogen",1215.33057414983,"ppm",25.15048,-80.80922,0.905555555555556
"2875",104565,"FIU_Estuaries","Highway Creek","1998-09-29","Total_Nitrogen",558.399976447688,"ppm",25.2536,-80.44415,0.855555555555556
"2876",104580,"FIU_Estuaries","Garfield Bight","1998-09-30","Total_Nitrogen",1398.91039786457,"ppm",25.15048,-80.80922,0.905555555555556
"2877",104595,"FIU_Estuaries","Chokoloskee","1998-10-15","Total_Nitrogen",625.710361557534,"ppm",25.8075,-81.3495,0.8
"2878",104610,"FIU_Estuaries","Rabbit Key Pass","1998-10-15","Total_Nitrogen",493.708863243137,"ppm",25.77,-81.38333,1
"2879",104625,"FIU_Estuaries","Lopez Bay","1998-10-15","Total_Nitrogen",658.048267128052,"ppm",25.78417,-81.33217,1
"2880",104640,"FIU_Estuaries","Sunday Bay","1998-10-15","Total_Nitrogen",658.848795105506,"ppm",25.796,-81.28,1
"2881",104655,"FIU_Estuaries","Huston Bay","1998-10-15","Total_Nitrogen",717.875960972477,"ppm",25.753,-81.2555,1
"2882",104670,"FIU_Estuaries","Upper Chatham River","1998-10-15","Total_Nitrogen",1073.09348411608,"ppm",25.7175,-81.2305,1
"2883",104685,"FIU_Estuaries","Huston River","1998-10-15","Total_Nitrogen",745.540552592619,"ppm",25.73133,-81.28467,1
"2884",104700,"FIU_Estuaries","Chevalier Bay","1998-10-15","Total_Nitrogen",992.918680769848,"ppm",25.7125,-81.207,0.8
"2885",104715,"FIU_Estuaries","Alligator Bay","1998-10-15","Total_Nitrogen",877.784025707784,"ppm",25.67017,-81.16867,1
"2886",104730,"FIU_Estuaries","Faka Union River","1998-10-16","Total_Nitrogen",537.985788799205,"ppm",25.9,-81.516,1
"2887",104745,"FIU_Estuaries","Blackwater River","1998-10-16","Total_Nitrogen",742.781001591114,"ppm",25.9298,-81.60032,0.8
"2888",104760,"FIU_Estuaries","Highway Creek","1998-11-04","Total_Nitrogen",634.625068792631,"ppm",25.2536,-80.44415,0.855555555555556
"2889",104775,"FIU_Estuaries","Garfield Bight","1998-11-03","Total_Nitrogen",1063.35309561506,"ppm",25.15048,-80.80922,0.905555555555556
"2890",104790,"FIU_Estuaries","Chokoloskee","1998-11-23","Total_Nitrogen",635.969981145014,"ppm",25.8075,-81.3495,0.8
"2891",104805,"FIU_Estuaries","Rabbit Key Pass","1998-11-23","Total_Nitrogen",571.423944966186,"ppm",25.77,-81.38333,1
"2892",104820,"FIU_Estuaries","Lopez Bay","1998-11-23","Total_Nitrogen",510.026055052643,"ppm",25.78417,-81.33217,1
"2893",104835,"FIU_Estuaries","Sunday Bay","1998-11-23","Total_Nitrogen",553.01632705474,"ppm",25.796,-81.28,1
"2894",104850,"FIU_Estuaries","Huston Bay","1998-11-23","Total_Nitrogen",673.389992434658,"ppm",25.753,-81.2555,1
"2895",104865,"FIU_Estuaries","Upper Chatham River","1998-11-23","Total_Nitrogen",814.792973608668,"ppm",25.7175,-81.2305,1
"2896",104880,"FIU_Estuaries","Huston River","1998-11-23","Total_Nitrogen",662.822562532563,"ppm",25.73133,-81.28467,1
"2897",104895,"FIU_Estuaries","Chevalier Bay","1998-11-23","Total_Nitrogen",813.885746273166,"ppm",25.7125,-81.207,0.8
"2898",104910,"FIU_Estuaries","Alligator Bay","1998-11-23","Total_Nitrogen",767.401551043954,"ppm",25.67017,-81.16867,1
"2899",104925,"FIU_Estuaries","Faka Union River","1998-11-24","Total_Nitrogen",554.43829291431,"ppm",25.9,-81.516,1
"2900",104940,"FIU_Estuaries","Blackwater River","1998-11-24","Total_Nitrogen",670.611914827083,"ppm",25.9298,-81.60032,0.8
"2901",104955,"FIU_Estuaries","Highway Creek","1998-12-02","Total_Nitrogen",550.81637837385,"ppm",25.2536,-80.44415,0.855555555555556
"2902",104970,"FIU_Estuaries","Garfield Bight","1998-12-01","Total_Nitrogen",1348.91342488797,"ppm",25.15048,-80.80922,0.905555555555556
"2903",104985,"FIU_Estuaries","Chokoloskee","1998-12-10","Total_Nitrogen",430.280340198641,"ppm",25.8075,-81.3495,0.8
"2904",105000,"FIU_Estuaries","Rabbit Key Pass","1998-12-10","Total_Nitrogen",421.149730214742,"ppm",25.77,-81.38333,1
"2905",105015,"FIU_Estuaries","Lopez Bay","1998-12-10","Total_Nitrogen",483.533499183561,"ppm",25.78417,-81.33217,1
"2906",105030,"FIU_Estuaries","Sunday Bay","1998-12-10","Total_Nitrogen",588.172881798794,"ppm",25.796,-81.28,1
"2907",105045,"FIU_Estuaries","Huston Bay","1998-12-10","Total_Nitrogen",788.832582847842,"ppm",25.753,-81.2555,1
"2908",105060,"FIU_Estuaries","Upper Chatham River","1998-12-10","Total_Nitrogen",881.743640406741,"ppm",25.7175,-81.2305,1
"2909",105075,"FIU_Estuaries","Huston River","1998-12-10","Total_Nitrogen",816.603453521818,"ppm",25.73133,-81.28467,1
"2910",105090,"FIU_Estuaries","Chevalier Bay","1998-12-10","Total_Nitrogen",1159.23394818192,"ppm",25.7125,-81.207,0.8
"2911",105105,"FIU_Estuaries","Alligator Bay","1998-12-10","Total_Nitrogen",911.052097652509,"ppm",25.67017,-81.16867,1
"2912",105120,"FIU_Estuaries","Faka Union River","1998-12-11","Total_Nitrogen",492.684921141511,"ppm",25.9,-81.516,1
"2913",105135,"FIU_Estuaries","Blackwater River","1998-12-11","Total_Nitrogen",419.401243349186,"ppm",25.9298,-81.60032,0.8
"2914",105150,"FIU_Estuaries","Highway Creek","1999-01-15","Total_Nitrogen",608.913281178873,"ppm",25.2536,-80.44415,0.855555555555556
"2915",105165,"FIU_Estuaries","Garfield Bight","1999-01-14","Total_Nitrogen",900.145391209028,"ppm",25.15048,-80.80922,0.905555555555556
"2916",105180,"FIU_Estuaries","Chokoloskee","1999-01-21","Total_Nitrogen",392.050044924765,"ppm",25.8075,-81.3495,0.8
"2917",105195,"FIU_Estuaries","Rabbit Key Pass","1999-01-21","Total_Nitrogen",316.276543932701,"ppm",25.77,-81.38333,1
"2918",105210,"FIU_Estuaries","Lopez Bay","1999-01-21","Total_Nitrogen",363.922302684448,"ppm",25.78417,-81.33217,1
"2919",105225,"FIU_Estuaries","Sunday Bay","1999-01-21","Total_Nitrogen",607.4700741944,"ppm",25.796,-81.28,1
"2920",105240,"FIU_Estuaries","Huston Bay","1999-01-21","Total_Nitrogen",579.239347085469,"ppm",25.753,-81.2555,1
"2921",105255,"FIU_Estuaries","Upper Chatham River","1999-01-21","Total_Nitrogen",622.425765669851,"ppm",25.7175,-81.2305,1
"2922",105270,"FIU_Estuaries","Huston River","1999-01-21","Total_Nitrogen",495.979418283295,"ppm",25.73133,-81.28467,1
"2923",105285,"FIU_Estuaries","Chevalier Bay","1999-01-21","Total_Nitrogen",598.236717872237,"ppm",25.7125,-81.207,0.8
"2924",105300,"FIU_Estuaries","Alligator Bay","1999-01-21","Total_Nitrogen",727.425004263892,"ppm",25.67017,-81.16867,1
"2925",105315,"FIU_Estuaries","Faka Union River","1999-01-22","Total_Nitrogen",317.762749537724,"ppm",25.9,-81.516,1
"2926",105330,"FIU_Estuaries","Blackwater River","1999-01-22","Total_Nitrogen",313.182148796803,"ppm",25.9298,-81.60032,0.8
"2927",105345,"FIU_Estuaries","First National","1999-01-26","Total_Nitrogen",464.070118838267,"ppm",26.04217,-81.76158,0.915
"2928",105360,"FIU_Estuaries","Highway Creek","1999-02-10","Total_Nitrogen",738.163592730162,"ppm",25.2536,-80.44415,0.855555555555556
"2929",105375,"FIU_Estuaries","Garfield Bight","1999-02-10","Total_Nitrogen",1680.62762800677,"ppm",25.15048,-80.80922,0.905555555555556
"2930",105390,"FIU_Estuaries","Chokoloskee","1999-02-24","Total_Nitrogen",399.427207968694,"ppm",25.8075,-81.3495,0.8
"2931",105405,"FIU_Estuaries","Rabbit Key Pass","1999-02-24","Total_Nitrogen",374.244794191925,"ppm",25.77,-81.38333,1
"2932",105420,"FIU_Estuaries","Lopez Bay","1999-02-24","Total_Nitrogen",334.438029660886,"ppm",25.78417,-81.33217,1
"2933",105435,"FIU_Estuaries","Sunday Bay","1999-02-24","Total_Nitrogen",485.398589695547,"ppm",25.796,-81.28,1
"2934",105450,"FIU_Estuaries","Huston Bay","1999-02-24","Total_Nitrogen",534.640947239694,"ppm",25.753,-81.2555,1
"2935",105465,"FIU_Estuaries","Upper Chatham River","1999-02-24","Total_Nitrogen",522.46589251122,"ppm",25.7175,-81.2305,1
"2936",105480,"FIU_Estuaries","Huston River","1999-02-24","Total_Nitrogen",626.086227714292,"ppm",25.73133,-81.28467,1
"2937",105495,"FIU_Estuaries","Chevalier Bay","1999-02-24","Total_Nitrogen",702.643509872893,"ppm",25.7125,-81.207,0.8
"2938",105510,"FIU_Estuaries","Alligator Bay","1999-02-24","Total_Nitrogen",779.742432615773,"ppm",25.67017,-81.16867,1
"2939",105525,"FIU_Estuaries","Faka Union River","1999-02-25","Total_Nitrogen",273.477683517416,"ppm",25.9,-81.516,1
"2940",105540,"FIU_Estuaries","Blackwater River","1999-02-25","Total_Nitrogen",268.017211031523,"ppm",25.9298,-81.60032,0.8
"2941",105555,"FIU_Estuaries","First National","1999-02-18","Total_Nitrogen",235.731792397351,"ppm",26.04217,-81.76158,0.915
"2942",105570,"FIU_Estuaries","Wiggins Pass","1999-02-17","Total_Nitrogen",396.708743583709,"ppm",26.29167,-81.82,0.5
"2943",105585,"FIU_Estuaries","Highway Creek","1999-03-24","Total_Nitrogen",733.678637236532,"ppm",25.2536,-80.44415,0.855555555555556
"2944",105600,"FIU_Estuaries","Garfield Bight","1999-03-23","Total_Nitrogen",637.378777362406,"ppm",25.15048,-80.80922,0.905555555555556
"2945",105615,"FIU_Estuaries","Chokoloskee","1999-03-25","Total_Nitrogen",503.673060839493,"ppm",25.8075,-81.3495,0.8
"2946",105630,"FIU_Estuaries","Rabbit Key Pass","1999-03-25","Total_Nitrogen",349.1776534562,"ppm",25.77,-81.38333,1
"2947",105645,"FIU_Estuaries","Lopez Bay","1999-03-25","Total_Nitrogen",359.660529613161,"ppm",25.78417,-81.33217,1
"2948",105660,"FIU_Estuaries","Sunday Bay","1999-03-25","Total_Nitrogen",522.068429776361,"ppm",25.796,-81.28,1
"2949",105675,"FIU_Estuaries","Huston Bay","1999-03-25","Total_Nitrogen",403.127461740341,"ppm",25.753,-81.2555,1
"2950",105690,"FIU_Estuaries","Upper Chatham River","1999-03-25","Total_Nitrogen",529.947213606026,"ppm",25.7175,-81.2305,1
"2951",105705,"FIU_Estuaries","Huston River","1999-03-25","Total_Nitrogen",759.656399507546,"ppm",25.73133,-81.28467,1
"2952",105720,"FIU_Estuaries","Chevalier Bay","1999-03-25","Total_Nitrogen",567.868871576188,"ppm",25.7125,-81.207,0.8
"2953",105735,"FIU_Estuaries","Alligator Bay","1999-03-25","Total_Nitrogen",938.26416208618,"ppm",25.67017,-81.16867,1
"2954",105750,"FIU_Estuaries","Faka Union River","1999-03-26","Total_Nitrogen",345.47708321158,"ppm",25.9,-81.516,1
"2955",105765,"FIU_Estuaries","Blackwater River","1999-03-26","Total_Nitrogen",266.529892867359,"ppm",25.9298,-81.60032,0.8
"2956",105780,"FIU_Estuaries","First National","1999-03-04","Total_Nitrogen",218.931261801676,"ppm",26.04217,-81.76158,0.915
"2957",105795,"FIU_Estuaries","Wiggins Pass","1999-03-03","Total_Nitrogen",283.099512295825,"ppm",26.29167,-81.82,0.5
"2958",105810,"FIU_Estuaries","Highway Creek","1999-04-30","Total_Nitrogen",799.471488463704,"ppm",25.2536,-80.44415,0.855555555555556
"2959",105825,"FIU_Estuaries","Garfield Bight","1999-04-29","Total_Nitrogen",903.665818572557,"ppm",25.15048,-80.80922,0.905555555555556
"2960",105840,"FIU_Estuaries","Chokoloskee","1999-04-20","Total_Nitrogen",476.064573120102,"ppm",25.8075,-81.3495,0.8
"2961",105855,"FIU_Estuaries","Rabbit Key Pass","1999-04-20","Total_Nitrogen",341.944578750768,"ppm",25.77,-81.38333,1
"2962",105870,"FIU_Estuaries","Lopez Bay","1999-04-20","Total_Nitrogen",382.784037472484,"ppm",25.78417,-81.33217,1
"2963",105885,"FIU_Estuaries","Sunday Bay","1999-04-20","Total_Nitrogen",536.164170609152,"ppm",25.796,-81.28,1
"2964",105900,"FIU_Estuaries","Huston Bay","1999-04-20","Total_Nitrogen",506.043376522167,"ppm",25.753,-81.2555,1
"2965",105915,"FIU_Estuaries","Upper Chatham River","1999-04-20","Total_Nitrogen",540.780499945937,"ppm",25.7175,-81.2305,1
"2966",105930,"FIU_Estuaries","Huston River","1999-04-20","Total_Nitrogen",496.049354003587,"ppm",25.73133,-81.28467,1
"2967",105945,"FIU_Estuaries","Chevalier Bay","1999-04-20","Total_Nitrogen",581.018538352786,"ppm",25.7125,-81.207,0.8
"2968",105960,"FIU_Estuaries","Alligator Bay","1999-04-20","Total_Nitrogen",851.835445144785,"ppm",25.67017,-81.16867,1
"2969",105975,"FIU_Estuaries","Faka Union River","1999-04-21","Total_Nitrogen",310.961751820118,"ppm",25.9,-81.516,1
"2970",105990,"FIU_Estuaries","Blackwater River","1999-04-21","Total_Nitrogen",362.535476615754,"ppm",25.9298,-81.60032,0.8
"2971",106005,"FIU_Estuaries","First National","1999-04-08","Total_Nitrogen",260.089873826314,"ppm",26.04217,-81.76158,0.915
"2972",106020,"FIU_Estuaries","Wiggins Pass","1999-04-09","Total_Nitrogen",293.318637497141,"ppm",26.29167,-81.82,0.5
"2973",106035,"FIU_Estuaries","Highway Creek","1999-05-28","Total_Nitrogen",1043.18017768694,"ppm",25.2536,-80.44415,0.855555555555556
"2974",106050,"FIU_Estuaries","Garfield Bight","1999-05-28","Total_Nitrogen",1436.75699246519,"ppm",25.15048,-80.80922,0.905555555555556
"2975",106065,"FIU_Estuaries","Chokoloskee","1999-05-13","Total_Nitrogen",428.213399654875,"ppm",25.8075,-81.3495,0.8
"2976",106080,"FIU_Estuaries","Rabbit Key Pass","1999-05-13","Total_Nitrogen",351.357395777223,"ppm",25.77,-81.38333,1
"2977",106095,"FIU_Estuaries","Lopez Bay","1999-05-13","Total_Nitrogen",361.083723694665,"ppm",25.78417,-81.33217,1
"2978",106110,"FIU_Estuaries","Sunday Bay","1999-05-13","Total_Nitrogen",511.87269884062,"ppm",25.796,-81.28,1
"2979",106125,"FIU_Estuaries","Huston Bay","1999-05-13","Total_Nitrogen",476.249816168312,"ppm",25.753,-81.2555,1
"2980",106140,"FIU_Estuaries","Upper Chatham River","1999-05-13","Total_Nitrogen",447.358001442807,"ppm",25.7175,-81.2305,1
"2981",106155,"FIU_Estuaries","Huston River","1999-05-13","Total_Nitrogen",433.738357689038,"ppm",25.73133,-81.28467,1
"2982",106170,"FIU_Estuaries","Chevalier Bay","1999-05-13","Total_Nitrogen",511.219171752314,"ppm",25.7125,-81.207,0.8
"2983",106185,"FIU_Estuaries","Alligator Bay","1999-05-13","Total_Nitrogen",656.743381406589,"ppm",25.67017,-81.16867,1
"2984",106200,"FIU_Estuaries","Faka Union River","1999-05-14","Total_Nitrogen",282.350789628427,"ppm",25.9,-81.516,1
"2985",106215,"FIU_Estuaries","Blackwater River","1999-05-14","Total_Nitrogen",305.438495785848,"ppm",25.9298,-81.60032,0.8
"2986",106230,"FIU_Estuaries","First National","1999-05-20","Total_Nitrogen",275.347422074845,"ppm",26.04217,-81.76158,0.915
"2987",106245,"FIU_Estuaries","Wiggins Pass","1999-05-21","Total_Nitrogen",437.920238003527,"ppm",26.29167,-81.82,0.5
"2988",106260,"FIU_Estuaries","Highway Creek","1999-06-18","Total_Nitrogen",637.144939309891,"ppm",25.2536,-80.44415,0.855555555555556
"2989",106275,"FIU_Estuaries","Garfield Bight","1999-06-17","Total_Nitrogen",1745.75062213404,"ppm",25.15048,-80.80922,0.905555555555556
"2990",106290,"FIU_Estuaries","Chokoloskee","1999-06-29","Total_Nitrogen",535.019532421498,"ppm",25.8075,-81.3495,0.8
"2991",106305,"FIU_Estuaries","Rabbit Key Pass","1999-06-29","Total_Nitrogen",394.309186913374,"ppm",25.77,-81.38333,1
"2992",106320,"FIU_Estuaries","Lopez Bay","1999-06-29","Total_Nitrogen",491.911797427796,"ppm",25.78417,-81.33217,1
"2993",106335,"FIU_Estuaries","Sunday Bay","1999-06-29","Total_Nitrogen",754.125123589245,"ppm",25.796,-81.28,1
"2994",106350,"FIU_Estuaries","Huston Bay","1999-06-29","Total_Nitrogen",811.088397993162,"ppm",25.753,-81.2555,1
"2995",106365,"FIU_Estuaries","Upper Chatham River","1999-06-29","Total_Nitrogen",992.92905058307,"ppm",25.7175,-81.2305,1
"2996",106380,"FIU_Estuaries","Huston River","1999-06-29","Total_Nitrogen",789.399090228372,"ppm",25.73133,-81.28467,1
