"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"...580","FIU_WQMP","335-W","06/15/2021 12:43:00","Chlorophyll_a-_uncorrected",0.78521,"ug/L",24.46083,-82.38317,0.71
"...581","FIU_WQMP","337-W","06/15/2021 14:04:00","Chlorophyll_a-_uncorrected",0.43703,"ug/L",24.59133,-82.58783,0.67
"...582","FIU_WQMP","302-W","12/07/2018 11:34:00","Chlorophyll_a-_uncorrected",1.54257,"ug/L",24.80128,-81.48227,0.74
"...583","FIU_WQMP","276-W","12/04/2018 12:09:00","Chlorophyll_a-_uncorrected",0.35339,"ug/L",24.47538,-81.73742,0.73
"...584","FIU_WQMP","307-W","06/29/2021 10:54:00","Chlorophyll_a-_uncorrected",0.36639,"ug/L",24.72503,-81.52052,0.73
"...585","FIU_WQMP","287-W","11/15/2018 09:43:00","Chlorophyll_a-_uncorrected",1.09943,"ug/L",24.84667,-81.00833,0.69
"...586","FIU_WQMP","402-W","09/12/2018 12:32:00","Chlorophyll_a-_uncorrected",0.39265,"ug/L",24.63,-81.112,0.67
"...587","FIU_WQMP","503-W","09/12/2018 17:39:00","Chlorophyll_a-_uncorrected",0.82457,"ug/L",24.9205,-80.63477,0.66
"...588","FIU_WQMP","222-W","04/27/2018 12:21:00","Chlorophyll_a-_uncorrected",0.23456,"ug/L",25.07237,-80.31277,0.67
"...589","FIU_WQMP","260-W","09/13/2018 12:59:00","Chlorophyll_a-_uncorrected",0.26364,"ug/L",24.6255,-81.41662,0.67
"...590","FIU_WQMP","278-W","03/26/2018 16:09:00","Chlorophyll_a-_uncorrected",0.23456,"ug/L",24.49862,-81.81895,0.67
"...591","FIU_WQMP","289-W","02/27/2018 13:34:00","Chlorophyll_a-_uncorrected",0.23456,"ug/L",24.77775,-81.033,0.66
"...592","FIU_WQMP","238-W","02/28/2018 13:00:00","Chlorophyll_a-_uncorrected",0.15637,"ug/L",24.83442,-80.74683,0.66
"...593","FIU_WQMP","401-W","06/08/2018 10:56:00","Chlorophyll_a-_uncorrected",0.41699,"ug/L",24.853,-80.622,0.67
"...594","FIU_WQMP","317-W","06/10/2018 10:33:00","Chlorophyll_a-_uncorrected",0.45608,"ug/L",24.575,-81.78833,0.68
"...595","FIU_WQMP","505-W","02/27/2018 13:05:00","Chlorophyll_a-_uncorrected",0.56033,"ug/L",24.71208,-81.10071,0.66
"...596","FIU_WQMP","288-W","11/15/2018 10:03:00","Chlorophyll_a-_uncorrected",1.22284,"ug/L",24.88333,-81.08333,0.73
"...597","FIU_WQMP","226-W","08/14/2018 12:31:00","Chlorophyll_a-_uncorrected",0.1,"ug/L",25.0084,-80.50148,0.68
"...598","FIU_WQMP","247-W","09/12/2018 14:25:00","Chlorophyll_a-_uncorrected",0.20194,"ug/L",24.71318,-81.01115,0.71
"...599","FIU_WQMP","227-W","04/23/2018 10:39:00","Chlorophyll_a-_uncorrected",0.19546,"ug/L",25.00167,-80.4749,0.79
"...600","FIU_WQMP","506-W","09/13/2018 13:13:00","Chlorophyll_a-_uncorrected",0.34217,"ug/L",24.65941,-81.38327,0.69
"...601","FIU_WQMP","271-W","03/26/2018 13:45:00","Chlorophyll_a-_uncorrected",0.37789,"ug/L",24.55667,-81.66667,0.77
"...602","FIU_WQMP","333-W","04/04/2018 12:15:00","Chlorophyll_a-_uncorrected",0.19546,"ug/L",24.57717,-82.49133,0.66
"...603","FIU_WQMP","266-W","03/20/2018 12:25:00","Chlorophyll_a-_uncorrected",0.43002,"ug/L",24.61105,-81.50527,0.68
"...604","FIU_WQMP","217-W","02/07/2018 08:46:00","Chlorophyll_a-_uncorrected",0.32577,"ug/L",25.17332,-80.33985,0.73
"...605","FIU_WQMP","249-W","06/09/2018 14:47:00","Chlorophyll_a-_uncorrected",0.27365,"ug/L",24.675,-80.9583,0.66
"...606","FIU_WQMP","506-W","03/20/2018 11:45:00","Chlorophyll_a-_uncorrected",0.41699,"ug/L",24.65941,-81.38327,0.67
"...607","FIU_WQMP","249-W","06/14/2021 12:17:00","Chlorophyll_a-_uncorrected",0.32602,"ug/L",24.675,-80.9583,0.69
"...608","FIU_WQMP","206-W","09/10/2018 11:20:00","Chlorophyll_a-_uncorrected",0.31412,"ug/L",25.41497,-80.143,0.65
"...609","FIU_WQMP","237-W","09/12/2018 09:25:00","Chlorophyll_a-_uncorrected",0.49517,"ug/L",24.83265,-80.64907,0.7
"...610","FIU_WQMP","325-W","09/19/2018 10:46:00","Chlorophyll_a-_uncorrected",0.58898,"ug/L",24.54167,-82.1,0.69
"...611","FIU_WQMP","209-W","06/10/2018 10:53:00","Chlorophyll_a-_uncorrected",0.5082,"ug/L",24.5857,-81.72272,0.66
"...612","FIU_WQMP","228-W","05/08/2018 14:13:00","Chlorophyll_a-_uncorrected",NA,"ug/L",24.97667,-80.45,0.6
"...613","FIU_WQMP","307-W","03/28/2018 09:23:00","Chlorophyll_a-_uncorrected",0.3388,"ug/L",24.72503,-81.52052,0.76
"...614","FIU_WQMP","269-W","03/20/2018 13:07:00","Chlorophyll_a-_uncorrected",0.96428,"ug/L",24.55943,-81.55955,0.66
"...615","FIU_WQMP","316-W","02/14/2018 13:33:00","Chlorophyll_a-_uncorrected",0.36486,"ug/L",24.58577,-81.8024,0.73
"...616","FIU_WQMP","284-W","04/26/2018 12:03:00","Chlorophyll_a-_uncorrected",0.22152,"ug/L",24.87667,-80.95833,0.65
"...617","FIU_WQMP","401-W","06/22/2021 11:36:00","Chlorophyll_a-_uncorrected",0.24024,"ug/L",24.853,-80.622,0.67
"...618","FIU_WQMP","267-W","11/29/2018 10:30:00","Chlorophyll_a-_uncorrected",0.64507,"ug/L",24.53008,-81.4873,0.7
"...619","FIU_WQMP","310-W","09/18/2018 09:59:00","Chlorophyll_a-_uncorrected",0.91216,"ug/L",24.65752,-81.63265,0.67
"...620","FIU_WQMP","276-W","09/25/2018 10:53:00","Chlorophyll_a-_uncorrected",0.67873,"ug/L",24.47538,-81.73742,0.69
"...621","FIU_WQMP","278-W","05/16/2018 08:24:00","Chlorophyll_a-_uncorrected",0.52123,"ug/L",24.49862,-81.81895,0.68
"...622","FIU_WQMP","253-W","09/13/2018 13:45:00","Chlorophyll_a-_uncorrected",0.718,"ug/L",24.64537,-81.30723,0.67
"...623","FIU_WQMP","226-W","02/09/2018 09:01:00","Chlorophyll_a-_uncorrected",0.19546,"ug/L",25.0084,-80.50148,0.72
"...624","FIU_WQMP","318-W","05/15/2018 13:22:00","Chlorophyll_a-_uncorrected",1.21187,"ug/L",24.65083,-81.90467,0.67
"...625","FIU_WQMP","291-W","11/15/2018 10:47:00","Chlorophyll_a-_uncorrected",0.98724,"ug/L",24.81682,-81.14678,0.66
"...626","FIU_WQMP","500-W","08/14/2018 11:36:00","Chlorophyll_a-_uncorrected",1.15975,"ug/L",25.08535,-80.43346,0.7
"...627","FIU_WQMP","213-W","04/24/2018 09:35:00","Chlorophyll_a-_uncorrected",0.27365,"ug/L",25.26312,-80.18773,0.67
"...628","FIU_WQMP","270-W","09/13/2018 11:42:00","Chlorophyll_a-_uncorrected",0.31973,"ug/L",24.52162,-81.56432,0.7
"...629","FIU_WQMP","291-W","02/27/2018 12:28:00","Chlorophyll_a-_uncorrected",0.79488,"ug/L",24.81682,-81.14678,0.68
"...630","FIU_WQMP","302-W","05/09/2018 12:34:00","Chlorophyll_a-_uncorrected",0.44305,"ug/L",24.80128,-81.48227,0.66
"...631","FIU_WQMP","508-W","06/10/2018 14:56:00","Chlorophyll_a-_uncorrected",0.6776,"ug/L",24.57375,-81.76014,0.66
"...632","FIU_WQMP","305-W","12/07/2018 11:55:00","Chlorophyll_a-_uncorrected",1.43599,"ug/L",24.76852,-81.555,0.65
"...633","FIU_WQMP","278-W","12/04/2018 11:16:00","Chlorophyll_a-_uncorrected",0.40948,"ug/L",24.49862,-81.81895,0.74
"...634","FIU_WQMP","204-W","09/10/2018 13:03:00","Chlorophyll_a-_uncorrected",0.34217,"ug/L",25.43082,-80.19553,0.67
"...635","FIU_WQMP","218-W","09/11/2018 09:23:00","Chlorophyll_a-_uncorrected",0.26364,"ug/L",25.15897,-80.29455,0.67
"...636","FIU_WQMP","269-W","09/13/2018 12:00:00","Chlorophyll_a-_uncorrected",0.3029,"ug/L",24.55943,-81.55955,0.74
"...637","FIU_WQMP","330-W","09/19/2018 14:28:00","Chlorophyll_a-_uncorrected",0.48801,"ug/L",24.66533,-82.374,0.78
"...638","FIU_WQMP","248-W","03/21/2018 10:33:00","Chlorophyll_a-_uncorrected",0.6776,"ug/L",24.69167,-80.96667,0.73
"...639","FIU_WQMP","273-W","03/26/2018 14:29:00","Chlorophyll_a-_uncorrected",NA,"ug/L",24.4929,-81.6571,0.75
"...640","FIU_WQMP","239-W","02/28/2018 10:41:00","Chlorophyll_a-_uncorrected",0.26062,"ug/L",24.80223,-80.7162,0.7
"...641","FIU_WQMP","324-W","05/15/2018 13:00:00","Chlorophyll_a-_uncorrected",0.61245,"ug/L",24.65333,-82.15833,0.66
"...642","FIU_WQMP","307-W","05/09/2018 13:17:00","Chlorophyll_a-_uncorrected",0.32577,"ug/L",24.72503,-81.52052,0.67
"...643","FIU_WQMP","509-W","06/10/2018 14:41:00","Chlorophyll_a-_uncorrected",0.32577,"ug/L",24.5523,-81.7494,0.69
"...644","FIU_WQMP","270-W","11/29/2018 10:53:00","Chlorophyll_a-_uncorrected",0.59459,"ug/L",24.52162,-81.56432,0.67
"...645","FIU_WQMP","200-W","06/23/2021 15:05:00","Chlorophyll_a-_uncorrected",0.29575,"ug/L",25.59,-80.1,0.74
"...646","FIU_WQMP","216-W","06/23/2021 13:04:00","Chlorophyll_a-_uncorrected",0.1,"ug/L",25.22,-80.217,0.67
"...647","FIU_WQMP","218-W","06/26/2021 12:55:00","Chlorophyll_a-_uncorrected",0.37648,"ug/L",25.15897,-80.29455,0.73
"...648","FIU_WQMP","220-W","06/26/2021 13:16:00","Chlorophyll_a-_uncorrected",0.17464,"ug/L",25.11355,-80.37342,0.69
"...649","FIU_WQMP","203-W","09/10/2018 11:46:00","Chlorophyll_a-_uncorrected",0.3029,"ug/L",25.48053,-80.11768,0.66
"...650","FIU_WQMP","324-W","04/04/2018 14:37:00","Chlorophyll_a-_uncorrected",0.78185,"ug/L",24.65333,-82.15833,0.65
"...651","FIU_WQMP","280-W","03/26/2018 15:30:00","Chlorophyll_a-_uncorrected",0.37789,"ug/L",24.45363,-81.84365,0.81
"...652","FIU_WQMP","259-W","03/20/2018 14:56:00","Chlorophyll_a-_uncorrected",0.41699,"ug/L",24.57037,-81.32167,0.66
"...653","FIU_WQMP","288-W","04/26/2018 12:45:00","Chlorophyll_a-_uncorrected",0.65154,"ug/L",24.88333,-81.08333,0.65
"...654","FIU_WQMP","500-W","04/23/2018 11:21:00","Chlorophyll_a-_uncorrected",0.62548,"ug/L",25.08535,-80.43346,0.72
"...655","FIU_WQMP","235-W","06/26/2021 15:43:00","Chlorophyll_a-_uncorrected",0.20997,"ug/L",24.87123,-80.66865,0.75
"...656","FIU_WQMP","322-W","12/03/2018 09:18:00","Chlorophyll_a-_uncorrected",0.36461,"ug/L",24.45833,-81.98167,0.75
"...657","FIU_WQMP","204-W","06/23/2021 16:00:00","Chlorophyll_a-_uncorrected",0.27556,"ug/L",25.43082,-80.19553,0.67
"...658","FIU_WQMP","206-W","06/23/2021 14:19:00","Chlorophyll_a-_uncorrected",0.27556,"ug/L",25.41497,-80.143,0.7
"...659","FIU_WQMP","314-W","06/29/2021 11:37:00","Chlorophyll_a-_uncorrected",0.49254,"ug/L",24.75043,-81.43578,0.69
"...660","FIU_WQMP","207-W","09/10/2018 13:24:00","Chlorophyll_a-_uncorrected",0.36461,"ug/L",25.36443,-80.21508,0.65
"...661","FIU_WQMP","224-W","05/08/2018 13:47:00","Chlorophyll_a-_uncorrected",0.23456,"ug/L",25.03082,-80.39527,0.68
"...662","FIU_WQMP","203-W","04/24/2018 11:12:00","Chlorophyll_a-_uncorrected",0.22152,"ug/L",25.48053,-80.11768,0.72
"...663","FIU_WQMP","296-W","09/17/2018 11:00:00","Chlorophyll_a-_uncorrected",0.40387,"ug/L",24.79152,-81.28908,0.69
"...664","FIU_WQMP","267-W","03/20/2018 13:58:00","Chlorophyll_a-_uncorrected",0.52123,"ug/L",24.53008,-81.4873,0.76
"...665","FIU_WQMP","290-W","04/26/2018 13:21:00","Chlorophyll_a-_uncorrected",1.0555,"ug/L",24.86267,-81.21623,0.67
"...666","FIU_WQMP","256-W","06/09/2018 16:17:00","Chlorophyll_a-_uncorrected",0.3388,"ug/L",24.58497,-81.23408,0.66
"...667","FIU_WQMP","211-W","02/07/2018 10:01:00","Chlorophyll_a-_uncorrected",0.46911,"ug/L",25.30788,-80.26165,0.66
"...668","FIU_WQMP","241-W","06/16/2021 15:48:00","Chlorophyll_a-_uncorrected",0.35125,"ug/L",24.80247,-80.8089,0.67
"...669","FIU_WQMP","242-W","06/16/2021 15:38:00","Chlorophyll_a-_uncorrected",0.61364,"ug/L",24.7915,-80.81225,0.75
"...670","FIU_WQMP","243-W","06/14/2021 10:50:00","Chlorophyll_a-_uncorrected",0.15951,"ug/L",24.745,-80.78333,0.69
"...671","FIU_WQMP","280-W","06/16/2021 10:41:00","Chlorophyll_a-_uncorrected",1.26457,"ug/L",24.45363,-81.84365,0.67
"...672","FIU_WQMP","322-W","06/15/2021 10:50:00","Chlorophyll_a-_uncorrected",0.42694,"ug/L",24.45833,-81.98167,0.66
"...673","FIU_WQMP","292-W","11/15/2018 11:23:00","Chlorophyll_a-_uncorrected",0.49923,"ug/L",24.76312,-81.11248,0.75
"...674","FIU_WQMP","200-W","09/10/2018 12:10:00","Chlorophyll_a-_uncorrected",0.47118,"ug/L",25.59,-80.1,0.67
"...675","FIU_WQMP","504-W","11/15/2018 11:39:00","Chlorophyll_a-_uncorrected",0.1,"ug/L",24.72254,-81.04338,0.79
"...676","FIU_WQMP","504-W","11/15/2018 11:39:00","Chlorophyll_a-_uncorrected",0.52728,"ug/L",24.72254,-81.04338,0.79
"...677","FIU_WQMP","213-W","11/21/2018 15:06:00","Chlorophyll_a-_uncorrected",0.51606,"ug/L",25.26312,-80.18773,0.73
"...678","FIU_WQMP","239-W","11/14/2018 13:58:00","Chlorophyll_a-_uncorrected",0.4824,"ug/L",24.80223,-80.7162,0.75
"...679","FIU_WQMP","225-W","11/26/2018 14:13:00","Chlorophyll_a-_uncorrected",0.31412,"ug/L",25.017,-80.3674,0.68
"...680","FIU_WQMP","210-W","11/21/2018 14:41:00","Chlorophyll_a-_uncorrected",0.50484,"ug/L",25.325,-80.1636,0.67
"...681","FIU_WQMP","212-W","11/21/2018 10:50:00","Chlorophyll_a-_uncorrected",0.28047,"ug/L",25.29452,-80.24542,0.7
"...682","FIU_WQMP","218-W","11/26/2018 11:26:00","Chlorophyll_a-_uncorrected",0.15145,"ug/L",25.15897,-80.29455,0.68
"...683","FIU_WQMP","243-W","11/13/2018 10:44:00","Chlorophyll_a-_uncorrected",0.38704,"ug/L",24.745,-80.78333,0.74
"...684","FIU_WQMP","206-W","11/21/2018 14:17:00","Chlorophyll_a-_uncorrected",0.47118,"ug/L",25.41497,-80.143,0.67
"...685","FIU_WQMP","249-W","11/13/2018 11:46:00","Chlorophyll_a-_uncorrected",0.43192,"ug/L",24.675,-80.9583,0.75
"...686","FIU_WQMP","228-W","11/14/2018 12:17:00","Chlorophyll_a-_uncorrected",0.34778,"ug/L",24.97667,-80.45,0.81
"...687","FIU_WQMP","200-W","11/21/2018 13:24:00","Chlorophyll_a-_uncorrected",0.4207,"ug/L",25.59,-80.1,0.73
"...688","FIU_WQMP","235-W","11/14/2018 09:50:00","Chlorophyll_a-_uncorrected",0.33656,"ug/L",24.87123,-80.66865,0.78
"...689","FIU_WQMP","204-W","11/21/2018 11:48:00","Chlorophyll_a-_uncorrected",0.51045,"ug/L",25.43082,-80.19553,0.69
"...690","FIU_WQMP","255-W","11/29/2018 08:58:00","Chlorophyll_a-_uncorrected",0.47118,"ug/L",24.62168,-81.24308,0.69
"...691","FIU_WQMP","237-W","11/14/2018 13:36:00","Chlorophyll_a-_uncorrected",0.45436,"ug/L",24.83265,-80.64907,0.66
"...692","FIU_WQMP","264-W","11/14/2018 12:33:00","Chlorophyll_a-_uncorrected",0.21315,"ug/L",24.94677,-80.45947,0.79
"...693","FIU_WQMP","253-W","03/20/2018 10:51:00","Chlorophyll_a-_uncorrected",0.27365,"ug/L",24.64537,-81.30723,0.69
"...694","FIU_WQMP","224-W","02/07/2018 12:22:00","Chlorophyll_a-_uncorrected",0.29971,"ug/L",25.03082,-80.39527,0.65
"...695","FIU_WQMP","244-W","02/28/2018 11:50:00","Chlorophyll_a-_uncorrected",0.28668,"ug/L",24.79333,-80.86333,0.67
"...696","FIU_WQMP","266-W","06/09/2018 18:58:00","Chlorophyll_a-_uncorrected",0.44305,"ug/L",24.61105,-81.50527,0.72
"...697","FIU_WQMP","333-W","05/15/2018 11:18:00","Chlorophyll_a-_uncorrected",0.53427,"ug/L",24.57717,-82.49133,0.69
"...698","FIU_WQMP","250-W","11/13/2018 13:33:00","Chlorophyll_a-_uncorrected",0.43753,"ug/L",24.69193,-81.18245,0.73
"...699","FIU_WQMP","242-W","09/12/2018 15:32:00","Chlorophyll_a-_uncorrected",0.28608,"ug/L",24.7915,-80.81225,0.71
"...700","FIU_WQMP","314-W","03/28/2018 10:21:00","Chlorophyll_a-_uncorrected",NA,"ug/L",24.75043,-81.43578,0.65
"...701","FIU_WQMP","224-W","09/11/2018 11:25:00","Chlorophyll_a-_uncorrected",0.19633,"ug/L",25.03082,-80.39527,0.77
"...702","FIU_WQMP","209-W","09/18/2018 09:30:00","Chlorophyll_a-_uncorrected",0.56654,"ug/L",24.5857,-81.72272,0.67
"...703","FIU_WQMP","319-W","04/04/2018 15:05:00","Chlorophyll_a-_uncorrected",0.48214,"ug/L",24.629,-82.07133,0.66
"...704","FIU_WQMP","230-W","02/09/2018 10:24:00","Chlorophyll_a-_uncorrected",0.20849,"ug/L",24.93965,-80.55162,0.68
"...705","FIU_WQMP","296-W","09/17/2018 11:00:00","Chlorophyll_a-_uncorrected",0.99035,"ug/L",24.79152,-81.28908,0.69
"...706","FIU_WQMP","217-W","11/26/2018 11:16:00","Chlorophyll_a-_uncorrected",0.14584,"ug/L",25.17332,-80.33985,0.7
"...707","FIU_WQMP","203-W","02/05/2018 13:40:00","Chlorophyll_a-_uncorrected",0.31274,"ug/L",25.48053,-80.11768,0.67
"...708","FIU_WQMP","290-W","08/17/2018 13:34:00","Chlorophyll_a-_uncorrected",0.86004,"ug/L",24.86267,-81.21623,0.71
"...709","FIU_WQMP","249-W","03/21/2018 10:49:00","Chlorophyll_a-_uncorrected",0.43002,"ug/L",24.675,-80.9583,0.65
"...710","FIU_WQMP","200-W","02/05/2018 14:03:00","Chlorophyll_a-_uncorrected",0.40396,"ug/L",25.59,-80.1,0.69
"...711","FIU_WQMP","318-W","06/15/2021 17:02:00","Chlorophyll_a-_uncorrected",6.60036,"ug/L",24.65083,-81.90467,0.66
"...712","FIU_WQMP","325-W","06/15/2021 11:25:00","Chlorophyll_a-_uncorrected",0.30584,"ug/L",24.54167,-82.1,0.66
"...713","FIU_WQMP","228-W","05/08/2018 14:13:00","Chlorophyll_a-_uncorrected",0.23456,"ug/L",24.97667,-80.45,0.68
"...714","FIU_WQMP","213-W","11/21/2018 15:06:00","Chlorophyll_a-_uncorrected",0.51045,"ug/L",25.26312,-80.18773,0.73
"...715","FIU_WQMP","254-W","06/14/2021 14:30:00","Chlorophyll_a-_uncorrected",0.10905,"ug/L",24.65792,-81.26502,0.7
"...716","FIU_WQMP","310-W","09/18/2018 09:59:00","Chlorophyll_a-_uncorrected",0.39265,"ug/L",24.65752,-81.63265,0.67
"...717","FIU_WQMP","231-W","05/08/2018 14:46:00","Chlorophyll_a-_uncorrected",0.23456,"ug/L",24.925,-80.503,0.7
"...718","FIU_WQMP","287-W","04/26/2018 12:32:00","Chlorophyll_a-_uncorrected",0.29971,"ug/L",24.84667,-81.00833,0.7
"...719","FIU_WQMP","271-W","05/16/2018 10:37:00","Chlorophyll_a-_uncorrected",0.56033,"ug/L",24.55667,-81.66667,0.78
"...720","FIU_WQMP","212-W","06/26/2021 11:26:00","Chlorophyll_a-_uncorrected",0.32098,"ug/L",25.29452,-80.24542,0.66
"...721","FIU_WQMP","403-W","12/04/2018 12:24:00","Chlorophyll_a-_uncorrected",0.33656,"ug/L",24.483,-81.7,0.69
"...722","FIU_WQMP","224-W","05/08/2018 13:47:00","Chlorophyll_a-_uncorrected",0.22152,"ug/L",25.03082,-80.39527,0.68
"...723","FIU_WQMP","259-W","03/20/2018 14:56:00","Chlorophyll_a-_uncorrected",0.41699,"ug/L",24.57037,-81.32167,0.66
"...724","FIU_WQMP","247-W","06/16/2021 14:44:00","Chlorophyll_a-_uncorrected",0.36639,"ug/L",24.71318,-81.01115,0.66
"...725","FIU_WQMP","250-W","06/09/2018 13:17:00","Chlorophyll_a-_uncorrected",0.41699,"ug/L",24.69193,-81.18245,0.68
"...726","FIU_WQMP","267-W","06/16/2021 12:19:00","Chlorophyll_a-_uncorrected",0.31089,"ug/L",24.53008,-81.4873,0.74
"...727","FIU_WQMP","275-W","06/28/2021 11:19:00","Chlorophyll_a-_uncorrected",0.543,"ug/L",24.52143,-81.74422,0.74
"...728","FIU_WQMP","259-W","06/16/2021 12:59:00","Chlorophyll_a-_uncorrected",0.33611,"ug/L",24.57037,-81.32167,0.69
"...729","FIU_WQMP","268-W","06/14/2021 16:50:00","Chlorophyll_a-_uncorrected",0.2352,"ug/L",24.58782,-81.57698,0.66
"...730","FIU_WQMP","212-W","09/10/2018 13:53:00","Chlorophyll_a-_uncorrected",0.39826,"ug/L",25.29452,-80.24542,0.68
"...731","FIU_WQMP","213-W","09/10/2018 10:28:00","Chlorophyll_a-_uncorrected",0.24759,"ug/L",25.26312,-80.18773,0.75
"...732","FIU_WQMP","207-W","04/24/2018 13:36:00","Chlorophyll_a-_uncorrected",0.20849,"ug/L",25.36443,-80.21508,0.7
"...733","FIU_WQMP","263-W","09/13/2018 10:56:00","Chlorophyll_a-_uncorrected",0.24681,"ug/L",24.54843,-81.39742,0.67
"...734","FIU_WQMP","273-W","09/25/2018 10:13:00","Chlorophyll_a-_uncorrected",1.00407,"ug/L",24.4929,-81.6571,0.65
"...735","FIU_WQMP","260-W","03/20/2018 12:01:00","Chlorophyll_a-_uncorrected",0.37789,"ug/L",24.6255,-81.41662,0.67
"...736","FIU_WQMP","249-W","11/13/2018 11:46:00","Chlorophyll_a-_uncorrected",0.40387,"ug/L",24.675,-80.9583,0.75
"...737","FIU_WQMP","507-W","05/09/2018 15:19:00","Chlorophyll_a-_uncorrected",1.02944,"ug/L",24.69309,-81.35463,0.67
"...738","FIU_WQMP","219-W","11/26/2018 11:41:00","Chlorophyll_a-_uncorrected",0.38144,"ug/L",25.142,-80.258,0.79
"...739","FIU_WQMP","229-W","06/26/2021 15:02:00","Chlorophyll_a-_uncorrected",0.2907,"ug/L",24.95012,-80.56218,0.66
"...740","FIU_WQMP","239-W","06/22/2021 10:51:00","Chlorophyll_a-_uncorrected",0.31593,"ug/L",24.80223,-80.7162,0.67
"...741","FIU_WQMP","210-W","02/05/2018 12:48:00","Chlorophyll_a-_uncorrected",0.31274,"ug/L",25.325,-80.1636,0.65
"...742","FIU_WQMP","216-W","09/10/2018 09:55:00","Chlorophyll_a-_uncorrected",0.13462,"ug/L",25.22,-80.217,0.65
"...743","FIU_WQMP","264-W","06/22/2021 12:33:00","Chlorophyll_a-_uncorrected",0.57328,"ug/L",24.94677,-80.45947,0.67
"...744","FIU_WQMP","231-W","09/12/2018 08:34:00","Chlorophyll_a-_uncorrected",0.29729,"ug/L",24.925,-80.503,0.68
"...745","FIU_WQMP","278-W","05/16/2018 08:24:00","Chlorophyll_a-_uncorrected",0.52123,"ug/L",24.49862,-81.81895,0.68
"...746","FIU_WQMP","225-W","09/11/2018 11:07:00","Chlorophyll_a-_uncorrected",0.22437,"ug/L",25.017,-80.3674,0.79
"...747","FIU_WQMP","219-W","02/07/2018 11:11:00","Chlorophyll_a-_uncorrected",0.20849,"ug/L",25.142,-80.258,0.69
"...748","FIU_WQMP","237-W","11/14/2018 13:36:00","Chlorophyll_a-_uncorrected",0.47118,"ug/L",24.83265,-80.64907,0.66
"...749","FIU_WQMP","290-W","06/22/2021 13:05:00","Chlorophyll_a-_uncorrected",0.3563,"ug/L",24.86267,-81.21623,0.67
"...750","FIU_WQMP","222-W","06/23/2021 12:08:00","Chlorophyll_a-_uncorrected",0.57328,"ug/L",25.07237,-80.31277,0.66
"...751","FIU_WQMP","294-W","02/27/2018 12:44:00","Chlorophyll_a-_uncorrected",0.27365,"ug/L",24.7555,-81.17218,0.66
"...752","FIU_WQMP","289-W","06/22/2021 15:03:00","Chlorophyll_a-_uncorrected",0.31593,"ug/L",24.77775,-81.033,0.67
"...753","FIU_WQMP","403-W","05/16/2018 09:44:00","Chlorophyll_a-_uncorrected",0.76882,"ug/L",24.483,-81.7,0.75
"...754","FIU_WQMP","302-W","06/29/2021 10:11:00","Chlorophyll_a-_uncorrected",0.49759,"ug/L",24.80128,-81.48227,0.67
"...755","FIU_WQMP","330-W","05/15/2018 12:21:00","Chlorophyll_a-_uncorrected",0.45608,"ug/L",24.66533,-82.374,0.7
"...756","FIU_WQMP","317-W","12/05/2018 10:25:00","Chlorophyll_a-_uncorrected",0.46558,"ug/L",24.575,-81.78833,0.7
"...757","FIU_WQMP","507-W","03/28/2018 11:13:00","Chlorophyll_a-_uncorrected",2.03281,"ug/L",24.69309,-81.35463,0.8
"...758","FIU_WQMP","287-W","06/22/2021 12:06:00","Chlorophyll_a-_uncorrected",0.33107,"ug/L",24.84667,-81.00833,0.67
"...759","FIU_WQMP","290-W","11/15/2018 10:30:00","Chlorophyll_a-_uncorrected",1.07138,"ug/L",24.86267,-81.21623,0.66
"...760","FIU_WQMP","400-W","09/11/2018 10:18:00","Chlorophyll_a-_uncorrected",0.21315,"ug/L",25.1073,-80.3064,0.77
"...761","FIU_WQMP","317-W","06/28/2021 11:58:00","Chlorophyll_a-_uncorrected",0.1696,"ug/L",24.575,-81.78833,0.66
"...762","FIU_WQMP","222-W","11/26/2018 13:30:00","Chlorophyll_a-_uncorrected",0.37022,"ug/L",25.07237,-80.31277,0.73
"...763","FIU_WQMP","224-W","09/11/2018 11:25:00","Chlorophyll_a-_uncorrected",0.59942,"ug/L",25.03082,-80.39527,0.77
"...764","FIU_WQMP","256-W","09/13/2018 10:00:00","Chlorophyll_a-_uncorrected",0.37022,"ug/L",24.58497,-81.23408,0.68
"...765","FIU_WQMP","328-W","09/19/2018 11:27:00","Chlorophyll_a-_uncorrected",0.62264,"ug/L",24.454,-82.224,0.74
"...766","FIU_WQMP","325-W","04/04/2018 09:56:00","Chlorophyll_a-_uncorrected",0.70367,"ug/L",24.54167,-82.1,0.67
"...767","FIU_WQMP","214-W","08/14/2018 09:52:00","Chlorophyll_a-_uncorrected",0.36486,"ug/L",25.2462,-80.29918,0.77
"...768","FIU_WQMP","230-W","04/25/2018 10:49:00","Chlorophyll_a-_uncorrected",0.15637,"ug/L",24.93965,-80.55162,0.67
"...769","FIU_WQMP","249-W","03/21/2018 10:49:00","Chlorophyll_a-_uncorrected",0.29971,"ug/L",24.675,-80.9583,0.65
"...770","FIU_WQMP","225-W","06/23/2021 11:19:00","Chlorophyll_a-_uncorrected",0.27052,"ug/L",25.017,-80.3674,0.78
"...771","FIU_WQMP","282-W","02/27/2018 14:06:00","Chlorophyll_a-_uncorrected",0.15637,"ug/L",24.86667,-80.885,0.66
