"","X","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"17512",344842,"FIU_Estuaries","Fishermans Point","2003-01-22","Total_Kjeldahl_Nitrogen",294.627979371763,"ppm",26.5013,-82.0135,NA
"17513",344857,"FIU_Estuaries","Shell Point","2003-01-22","Total_Kjeldahl_Nitrogen",298.8849151876,"ppm",26.52302,-82.00525,NA
"17514",344872,"FIU_Estuaries","Reckems Point","2003-01-22","Total_Kjeldahl_Nitrogen",237.914049788553,"ppm",26.5343,-82.05758,NA
"17515",344887,"FIU_Estuaries","Chino Island","2003-01-22","Total_Kjeldahl_Nitrogen",148.28730874297,"ppm",26.50813,-82.15157,NA
"17516",344902,"FIU_Estuaries","Pine Island Sound","2003-01-22","Total_Kjeldahl_Nitrogen",132.382644741886,"ppm",26.5603,-82.1661,NA
"17517",344917,"FIU_Estuaries","Useppa Island","2003-01-22","Total_Kjeldahl_Nitrogen",117.092472425175,"ppm",26.6347,-82.20543,NA
"17518",344932,"FIU_Estuaries","Henderson Creek","2003-01-21","Total_Kjeldahl_Nitrogen",361.697085635937,"ppm",26.0257,-81.7332,NA
"17519",344947,"FIU_Estuaries","Card Sound Bridge","2003-02-25","Total_Kjeldahl_Nitrogen",321.294508898269,"ppm",25.27355,-80.37458,NA
"17520",344962,"FIU_Estuaries","Middle Key","2003-02-25","Total_Kjeldahl_Nitrogen",265.518851788662,"ppm",25.28503,-80.39503,NA
"17521",344977,"FIU_Estuaries","Manatee Bay","2003-02-25","Total_Kjeldahl_Nitrogen",338.910918670922,"ppm",25.25103,-80.41517,NA
"17522",344992,"FIU_Estuaries","Barnes Sound","2003-02-25","Total_Kjeldahl_Nitrogen",324.80996165471,"ppm",25.22173,-80.38832,NA
"17523",345007,"FIU_Estuaries","Blackwater Sound","2003-02-25","Total_Kjeldahl_Nitrogen",440.953304050551,"ppm",25.17405,-80.42308,NA
"17524",345022,"FIU_Estuaries","Little Blackwater Sound","2003-02-25","Total_Kjeldahl_Nitrogen",429.628158376323,"ppm",25.20668,-80.4404,NA
"17525",345037,"FIU_Estuaries","Highway Creek","2003-02-25","Total_Kjeldahl_Nitrogen",604.745563466354,"ppm",25.2536,-80.44415,NA
"17526",345052,"FIU_Estuaries","Long Sound","2003-02-25","Total_Kjeldahl_Nitrogen",544.145769479672,"ppm",25.22737,-80.46167,NA
"17527",345067,"FIU_Estuaries","Duck Key","2003-02-25","Total_Kjeldahl_Nitrogen",665.889430769995,"ppm",25.17707,-80.49157,NA
"17528",345082,"FIU_Estuaries","Joe Bay","2003-02-25","Total_Kjeldahl_Nitrogen",547.482277559815,"ppm",25.22447,-80.53658,NA
"17529",345097,"FIU_Estuaries","Little Madeira Bay","2003-02-25","Total_Kjeldahl_Nitrogen",424.958629407309,"ppm",25.17517,-80.62692,NA
"17530",345112,"FIU_Estuaries","Terrapin Bay","2003-02-25","Total_Kjeldahl_Nitrogen",580.670227229439,"ppm",25.14037,-80.71612,NA
"17531",345127,"FIU_Estuaries","Whipray Basin","2003-02-25","Total_Kjeldahl_Nitrogen",622.049686008759,"ppm",25.09142,-80.75478,NA
"17532",345142,"FIU_Estuaries","Garfield Bight","2003-02-25","Total_Kjeldahl_Nitrogen",795.409096961719,"ppm",25.15048,-80.80922,NA
"17533",345157,"FIU_Estuaries","Rankin Lake","2003-02-25","Total_Kjeldahl_Nitrogen",450.696814774436,"ppm",25.12138,-80.80288,NA
"17534",345172,"FIU_Estuaries","Murray Key","2003-02-25","Total_Kjeldahl_Nitrogen",382.384530936194,"ppm",25.11827,-80.93965,NA
"17535",345187,"FIU_Estuaries","Johnson Key Basin","2003-02-25","Total_Kjeldahl_Nitrogen",290.711002128966,"ppm",25.04247,-80.91482,NA
"17536",345202,"FIU_Estuaries","Rabbit Key Basin","2003-02-25","Total_Kjeldahl_Nitrogen",274.506326634505,"ppm",25.00242,-80.9001,NA
"17537",345217,"FIU_Estuaries","Twin Key Basin","2003-02-25","Total_Kjeldahl_Nitrogen",357.619301210091,"ppm",24.97767,-80.75352,NA
"17538",345232,"FIU_Estuaries","Peterson Keys","2003-02-25","Total_Kjeldahl_Nitrogen",521.483360197895,"ppm",24.9295,-80.75047,NA
"17539",345247,"FIU_Estuaries","Porpoise Lake","2003-02-25","Total_Kjeldahl_Nitrogen",442.385391660814,"ppm",25.0066,-80.68127,NA
"17540",345262,"FIU_Estuaries","Captain Key","2003-02-25","Total_Kjeldahl_Nitrogen",177.714073236065,"ppm",25.04008,-80.61405,NA
"17541",345277,"FIU_Estuaries","Park Key","2003-02-25","Total_Kjeldahl_Nitrogen",290.494677647327,"ppm",25.11797,-80.59972,NA
"17542",345292,"FIU_Estuaries","Butternut Key","2003-02-25","Total_Kjeldahl_Nitrogen",236.635451776528,"ppm",25.10175,-80.5314,NA
"17543",345307,"FIU_Estuaries","East Cape","2003-02-25","Total_Kjeldahl_Nitrogen",142.029284524182,"ppm",25.0837,-81.08058,NA
"17544",345322,"FIU_Estuaries","Oxfoot Bank","2003-02-25","Total_Kjeldahl_Nitrogen",93.953794530506,"ppm",24.98073,-81.00163,NA
"17545",345337,"FIU_Estuaries","Sprigger Bank","2003-02-25","Total_Kjeldahl_Nitrogen",81.7201036335825,"ppm",24.9186,-80.93487,NA
"17546",345352,"FIU_Estuaries","Old Dan Bank","2003-02-25","Total_Kjeldahl_Nitrogen",109.767184576578,"ppm",24.8672,-80.80715,NA
"17547",345367,"FIU_Estuaries","First Bay","2003-02-26","Total_Kjeldahl_Nitrogen",523.874742811393,"ppm",25.55453,-81.18367,NA
"17548",345382,"FIU_Estuaries","Third Bay","2003-02-26","Total_Kjeldahl_Nitrogen",533.183938858023,"ppm",25.58017,-81.12093,NA
"17549",345397,"FIU_Estuaries","Big Lostmans Bay","2003-02-26","Total_Kjeldahl_Nitrogen",516.70554996588,"ppm",25.56758,-81.07147,NA
"17550",345412,"FIU_Estuaries","Cabbage Island","2003-02-26","Total_Kjeldahl_Nitrogen",535.2041449435,"ppm",25.5294,-81.04338,NA
"17551",345427,"FIU_Estuaries","Broad River Bay","2003-02-26","Total_Kjeldahl_Nitrogen",568.534805095993,"ppm",25.49973,-81.04898,NA
"17552",345442,"FIU_Estuaries","Middle Broad River","2003-02-26","Total_Kjeldahl_Nitrogen",569.946976194608,"ppm",25.48605,-81.11115,NA
"17553",345457,"FIU_Estuaries","Broad River Mouth","2003-02-26","Total_Kjeldahl_Nitrogen",572.135162024266,"ppm",25.47502,-81.15293,NA
"17554",345472,"FIU_Estuaries","Harney River Mouth","2003-02-26","Total_Kjeldahl_Nitrogen",543.031035980914,"ppm",25.41168,-81.14145,NA
"17555",345487,"FIU_Estuaries","Harney River Junction","2003-02-26","Total_Kjeldahl_Nitrogen",611.163704357977,"ppm",25.43168,-81.08238,NA
"17556",345502,"FIU_Estuaries","Tarpon Bay","2003-02-26","Total_Kjeldahl_Nitrogen",619.259857853278,"ppm",25.41728,-80.99843,NA
"17557",345517,"FIU_Estuaries","Gunboat Island","2003-02-26","Total_Kjeldahl_Nitrogen",586.226209853471,"ppm",25.37892,-81.03073,NA
"17558",345532,"FIU_Estuaries","Ponce De Leon Bay","2003-02-26","Total_Kjeldahl_Nitrogen",490.650839231732,"ppm",25.34972,-81.12457,NA
"17559",345547,"FIU_Estuaries","Oyster Bay","2003-02-26","Total_Kjeldahl_Nitrogen",546.481908030327,"ppm",25.33115,-81.07267,NA
"17560",345562,"FIU_Estuaries","North Marker 36","2003-02-26","Total_Kjeldahl_Nitrogen",539.520139527261,"ppm",25.326,-81.01455,NA
"17561",345577,"FIU_Estuaries","West Marker 34","2003-02-26","Total_Kjeldahl_Nitrogen",579.001547985836,"ppm",25.28613,-81.02365,NA
"17562",345592,"FIU_Estuaries","Watson River Chickee","2003-02-26","Total_Kjeldahl_Nitrogen",580.761771391726,"ppm",25.33187,-80.9837,NA
"17563",345607,"FIU_Estuaries","North River Mouth","2003-02-26","Total_Kjeldahl_Nitrogen",601.895489758311,"ppm",25.3009,-80.96033,NA
"17564",345622,"FIU_Estuaries","Midway Keys","2003-02-26","Total_Kjeldahl_Nitrogen",573.603000694224,"ppm",25.28503,-80.9758,NA
"17565",345637,"FIU_Estuaries","Roberts River Mouth","2003-02-26","Total_Kjeldahl_Nitrogen",581.083810517605,"ppm",25.27965,-80.93077,NA
"17566",345652,"FIU_Estuaries","West Marker 18","2003-02-26","Total_Kjeldahl_Nitrogen",592.415521055092,"ppm",25.2408,-80.95793,NA
"17567",345667,"FIU_Estuaries","Southeast Marker 12","2003-02-26","Total_Kjeldahl_Nitrogen",598.95131623206,"ppm",25.2284,-80.933,NA
"17568",345682,"FIU_Estuaries","Coot Bay","2003-02-26","Total_Kjeldahl_Nitrogen",626.062796076988,"ppm",25.19087,-80.91413,NA
"17569",345697,"FIU_Estuaries","Chokoloskee","2003-02-20","Total_Kjeldahl_Nitrogen",324.327549167349,"ppm",25.8075,-81.3495,NA
"17570",345712,"FIU_Estuaries","Rabbit Key Pass","2003-02-20","Total_Kjeldahl_Nitrogen",409.898769299544,"ppm",25.77,-81.38333,NA
"17571",345727,"FIU_Estuaries","Lopez Bay","2003-02-20","Total_Kjeldahl_Nitrogen",353.431300279259,"ppm",25.78417,-81.33217,NA
"17572",345742,"FIU_Estuaries","Lopez River","2003-02-20","Total_Kjeldahl_Nitrogen",495.947625803736,"ppm",25.7855,-81.30917,NA
"17573",345757,"FIU_Estuaries","Sunday Bay","2003-02-20","Total_Kjeldahl_Nitrogen",497.610008022945,"ppm",25.796,-81.28,NA
"17574",345772,"FIU_Estuaries","Huston Bay","2003-02-20","Total_Kjeldahl_Nitrogen",521.817737446995,"ppm",25.753,-81.2555,NA
"17575",345787,"FIU_Estuaries","Upper Chatham River","2003-02-20","Total_Kjeldahl_Nitrogen",421.48169505461,"ppm",25.7175,-81.2305,NA
"17576",345802,"FIU_Estuaries","Middle Chatham River","2003-02-20","Total_Kjeldahl_Nitrogen",404.638769704653,"ppm",25.70783,-81.25217,NA
"17577",345817,"FIU_Estuaries","Gun Rock Point","2003-02-20","Total_Kjeldahl_Nitrogen",307.752943492409,"ppm",25.69167,-81.29867,NA
"17578",345832,"FIU_Estuaries","Huston River","2003-02-20","Total_Kjeldahl_Nitrogen",445.388504446266,"ppm",25.73133,-81.28467,NA
"17579",345847,"FIU_Estuaries","Chevalier Bay","2003-02-20","Total_Kjeldahl_Nitrogen",476.512410280981,"ppm",25.7125,-81.207,NA
"17580",345862,"FIU_Estuaries","Alligator Bay","2003-02-20","Total_Kjeldahl_Nitrogen",651.831864728876,"ppm",25.67017,-81.16867,NA
"17581",345877,"FIU_Estuaries","Lostmans Five Bay","2003-02-20","Total_Kjeldahl_Nitrogen",587.466396553666,"ppm",25.63333,-81.145,NA
"17582",345892,"FIU_Estuaries","Barron River","2003-02-20","Total_Kjeldahl_Nitrogen",366.336091047383,"ppm",25.85327,-81.39337,NA
"17583",345907,"FIU_Estuaries","Indian Key Pass","2003-02-20","Total_Kjeldahl_Nitrogen",329.84352878119,"ppm",25.82718,-81.44108,NA
"17584",345922,"FIU_Estuaries","Indian Key","2003-02-20","Total_Kjeldahl_Nitrogen",312.197701074827,"ppm",25.80483,-81.4625,NA
"17585",345937,"FIU_Estuaries","West Pass","2003-02-21","Total_Kjeldahl_Nitrogen",309.242392849495,"ppm",25.83033,-81.50283,NA
"17586",345952,"FIU_Estuaries","Panther Key","2003-02-21","Total_Kjeldahl_Nitrogen",323.998942532076,"ppm",25.84933,-81.54217,NA
"17587",345967,"FIU_Estuaries","Faka Union Pass","2003-02-21","Total_Kjeldahl_Nitrogen",270.608278026489,"ppm",25.87417,-81.516,NA
"17588",345982,"FIU_Estuaries","Faka Union River","2003-02-21","Total_Kjeldahl_Nitrogen",314.493969720825,"ppm",25.9,-81.516,NA
"17589",345997,"FIU_Estuaries","White Horse Key","2003-02-21","Total_Kjeldahl_Nitrogen",330.788007630081,"ppm",25.86678,-81.57482,NA
"17590",346012,"FIU_Estuaries","Dismal Key","2003-02-21","Total_Kjeldahl_Nitrogen",336.439473311528,"ppm",25.89447,-81.55887,NA
"17591",346027,"FIU_Estuaries","Gullivan Bay","2003-02-21","Total_Kjeldahl_Nitrogen",338.503879976201,"ppm",25.882,-81.60633,NA
"17592",346042,"FIU_Estuaries","Shell Key","2003-02-21","Total_Kjeldahl_Nitrogen",248.474402380844,"ppm",25.91117,-81.61533,NA
"17593",346057,"FIU_Estuaries","Blackwater River","2003-02-21","Total_Kjeldahl_Nitrogen",205.327335236965,"ppm",25.9298,-81.60032,NA
"17594",346072,"FIU_Estuaries","Fakahatchee Bay","2003-02-21","Total_Kjeldahl_Nitrogen",303.547109300262,"ppm",25.8895,-81.4765,NA
"17595",346087,"FIU_Estuaries","Convoy Point","2003-02-04","Total_Kjeldahl_Nitrogen",557.833781449361,"ppm",25.4783333333333,-80.3208333333333,NA
"17596",346102,"FIU_Estuaries","Black Point","2003-02-04","Total_Kjeldahl_Nitrogen",610.713911018035,"ppm",25.5458333333333,-80.2946666666667,NA
"17597",346117,"FIU_Estuaries","Near Black Ledge","2003-02-04","Total_Kjeldahl_Nitrogen",576.98171861634,"ppm",25.5733333333333,-80.2866666666667,NA
"17598",346132,"FIU_Estuaries","BNP Marker C","2003-02-04","Total_Kjeldahl_Nitrogen",445.959256998784,"ppm",25.6016666666667,-80.2208333333333,NA
"17599",346147,"FIU_Estuaries","Marker G-1B","2003-02-04","Total_Kjeldahl_Nitrogen",433.621345750797,"ppm",25.5691666666667,-80.1925,NA
"17600",346162,"FIU_Estuaries","Midbay North","2003-02-04","Total_Kjeldahl_Nitrogen",352.172676796097,"ppm",25.5641666666667,-80.235,NA
"17601",346177,"FIU_Estuaries","Fender Point","2003-02-04","Total_Kjeldahl_Nitrogen",357.419868539141,"ppm",25.505,-80.2875,NA
"17602",346192,"FIU_Estuaries","Featherbed Bank","2003-02-04","Total_Kjeldahl_Nitrogen",475.249374028448,"ppm",25.5158333333333,-80.24,NA
"17603",346207,"FIU_Estuaries","Sands Cut","2003-02-04","Total_Kjeldahl_Nitrogen",298.325469138662,"ppm",25.4883333333333,-80.1883333333333,NA
"17604",346222,"FIU_Estuaries","Elliott Key","2003-02-04","Total_Kjeldahl_Nitrogen",331.877992271936,"ppm",25.4416666666667,-80.2233333333333,NA
"17605",346237,"FIU_Estuaries","Rubicon Keys","2003-02-04","Total_Kjeldahl_Nitrogen",359.231549896521,"ppm",25.4,-80.255,NA
"17606",346252,"FIU_Estuaries","Card Sound North","2003-02-04","Total_Kjeldahl_Nitrogen",409.140099848888,"ppm",25.355,-80.2916666666667,NA
"17607",346267,"FIU_Estuaries","West Arsenicker","2003-02-04","Total_Kjeldahl_Nitrogen",408.52697452449,"ppm",25.4201666666667,-80.3108333333333,NA
"17608",346282,"FIU_Estuaries","Pelican Bank","2003-02-04","Total_Kjeldahl_Nitrogen",358.208521150751,"ppm",25.445,-80.2833333333333,NA
"17609",346297,"FIU_Estuaries","Midbay South","2003-02-04","Total_Kjeldahl_Nitrogen",1287.8810934874,"ppm",25.4725,-80.2333333333333,NA
"17610",346312,"FIU_Estuaries","BNP Marker B","2003-02-04","Total_Kjeldahl_Nitrogen",1122.25918645905,"ppm",25.67167,-80.205,NA
"17611",346327,"FIU_Estuaries","Shoal Point","2003-02-04","Total_Kjeldahl_Nitrogen",799.790403666108,"ppm",25.63,-80.25,NA
"17612",346342,"FIU_Estuaries","Matheson Beach","2003-02-04","Total_Kjeldahl_Nitrogen",603.477864771197,"ppm",25.68833,-80.23333,NA
"17613",346357,"FIU_Estuaries","Marker G-71","2003-02-04","Total_Kjeldahl_Nitrogen",663.071154199928,"ppm",25.73667,-80.185,NA
"17614",346372,"FIU_Estuaries","South Dodge Island","2003-02-04","Total_Kjeldahl_Nitrogen",559.690205906508,"ppm",25.76333,-80.17167,NA
"17615",346387,"FIU_Estuaries","North Venetian Basin","2003-02-04","Total_Kjeldahl_Nitrogen",548.349846325679,"ppm",25.8,-80.16667,NA
"17616",346402,"FIU_Estuaries","North I-195 Basin","2003-02-04","Total_Kjeldahl_Nitrogen",696.924371883315,"ppm",25.81667,-80.16667,NA
"17617",346417,"FIU_Estuaries","North Normandy Isle","2003-02-04","Total_Kjeldahl_Nitrogen",822.503240727966,"ppm",25.86667,-80.15,NA
"17618",346432,"FIU_Estuaries","Oleta River Park","2003-02-04","Total_Kjeldahl_Nitrogen",614.597119132091,"ppm",25.905,-80.13333,NA
"17619",346447,"FIU_Estuaries","South Card Sound","2003-02-04","Total_Kjeldahl_Nitrogen",332.48902036234,"ppm",25.31667,-80.31667,NA
"17620",346462,"FIU_Estuaries","Coon Key Pass","2003-02-18","Total_Kjeldahl_Nitrogen",407.455646205554,"ppm",25.9096,-81.6385,NA
"17621",346477,"FIU_Estuaries","Gullivan Bay","2003-02-18","Total_Kjeldahl_Nitrogen",439.931446059078,"ppm",25.88192,-81.63322,NA
"17622",346492,"FIU_Estuaries","Caxambas Bay (Green #3)","2003-02-18","Total_Kjeldahl_Nitrogen",433.086979615697,"ppm",25.9,-81.68333,NA
"17623",346507,"FIU_Estuaries","Caxambas Pass","2003-02-18","Total_Kjeldahl_Nitrogen",354.723000075587,"ppm",25.906,-81.7276,NA
"17624",346522,"FIU_Estuaries","Capri Pass (Red #4)","2003-02-18","Total_Kjeldahl_Nitrogen",396.640448399179,"ppm",25.97527,-81.75582,NA
"17625",346537,"FIU_Estuaries","Rt.951 Bridge","2003-02-18","Total_Kjeldahl_Nitrogen",349.571265859383,"ppm",25.9622,-81.70795,NA
"17626",346552,"FIU_Estuaries","Big Macro River (Red #24)","2003-02-18","Total_Kjeldahl_Nitrogen",434.780453281778,"ppm",25.952,-81.6874,NA
"17627",346567,"FIU_Estuaries","Goodland Bridge","2003-02-18","Total_Kjeldahl_Nitrogen",339.987307859095,"ppm",25.93467,-81.65325,NA
"17628",346582,"FIU_Estuaries","Johnson Bay","2003-02-18","Total_Kjeldahl_Nitrogen",324.821527969965,"ppm",25.98818,-81.72913,NA
"17629",346597,"FIU_Estuaries","Hall Bay","2003-02-18","Total_Kjeldahl_Nitrogen",306.33252650065,"ppm",26.01553,-81.743,NA
"17630",346612,"FIU_Estuaries","Rookery Bay","2003-02-18","Total_Kjeldahl_Nitrogen",310.258964972892,"ppm",26.0294,-81.74873,NA
"17631",346627,"FIU_Estuaries","First National","2003-02-18","Total_Kjeldahl_Nitrogen",333.271145733542,"ppm",26.04217,-81.76158,NA
"17632",346642,"FIU_Estuaries","Kewaydin Channel","2003-02-18","Total_Kjeldahl_Nitrogen",339.87498214249,"ppm",26.06305,-81.77813,NA
"17633",346657,"FIU_Estuaries","Dollar Bay","2003-02-18","Total_Kjeldahl_Nitrogen",364.602774838039,"ppm",26.1,-81.78718,NA
"17634",346672,"FIU_Estuaries","Outer Gordon Pass","2003-02-18","Total_Kjeldahl_Nitrogen",310.150826181866,"ppm",26.09112,-81.81057,NA
"17635",346687,"FIU_Estuaries","Outer Clam Pass","2003-02-19","Total_Kjeldahl_Nitrogen",295.937374139267,"ppm",26.37845,-81.85938,NA
"17636",346702,"FIU_Estuaries","Wiggins Pass","2003-02-18","Total_Kjeldahl_Nitrogen",340.065360080166,"ppm",26.29167,-81.82,NA
"17637",346717,"FIU_Estuaries","Big Carlos Pass","2003-02-19","Total_Kjeldahl_Nitrogen",295.64851020947,"ppm",26.40035,-81.88395,NA
"17638",346732,"FIU_Estuaries","Estero Bay North","2003-02-19","Total_Kjeldahl_Nitrogen",344.910709251355,"ppm",26.41667,-81.88,NA
"17639",346747,"FIU_Estuaries","Estero Bay South","2003-02-19","Total_Kjeldahl_Nitrogen",303.463415355081,"ppm",26.40732,-81.86485,NA
"17640",346762,"FIU_Estuaries","Point Ybel (Red #8)","2003-02-19","Total_Kjeldahl_Nitrogen",271.44090630979,"ppm",26.46237,-82.00658,NA
"17641",346777,"FIU_Estuaries","San Carlos Bay","2003-02-19","Total_Kjeldahl_Nitrogen",280.285848552554,"ppm",26.46925,-82.04573,NA
"17642",346792,"FIU_Estuaries","Fishermans Point","2003-02-19","Total_Kjeldahl_Nitrogen",288.283495585598,"ppm",26.5013,-82.0135,NA
"17643",346807,"FIU_Estuaries","Shell Point","2003-02-19","Total_Kjeldahl_Nitrogen",429.724737485653,"ppm",26.52302,-82.00525,NA
"17644",346822,"FIU_Estuaries","Reckems Point","2003-02-19","Total_Kjeldahl_Nitrogen",462.965365077979,"ppm",26.5343,-82.05758,NA
"17645",346837,"FIU_Estuaries","Chino Island","2003-02-19","Total_Kjeldahl_Nitrogen",409.84823999454,"ppm",26.50813,-82.15157,NA
"17646",346852,"FIU_Estuaries","Pine Island Sound","2003-02-19","Total_Kjeldahl_Nitrogen",370.745769167579,"ppm",26.5603,-82.1661,NA
"17647",346867,"FIU_Estuaries","Useppa Island","2003-02-19","Total_Kjeldahl_Nitrogen",305.681694570389,"ppm",26.6347,-82.20543,NA
"17648",346882,"FIU_Estuaries","Henderson Creek","2003-02-18","Total_Kjeldahl_Nitrogen",245.619719072912,"ppm",26.0257,-81.7332,NA
"17649",346897,"FIU_Estuaries","Card Sound Bridge","2003-03-12","Total_Kjeldahl_Nitrogen",415.106779160133,"ppm",25.27355,-80.37458,NA
"17650",346912,"FIU_Estuaries","Middle Key","2003-03-12","Total_Kjeldahl_Nitrogen",452.674227259513,"ppm",25.28503,-80.39503,NA
"17651",346927,"FIU_Estuaries","Manatee Bay","2003-03-12","Total_Kjeldahl_Nitrogen",523.820452541144,"ppm",25.25103,-80.41517,NA
"17652",346942,"FIU_Estuaries","Barnes Sound","2003-03-12","Total_Kjeldahl_Nitrogen",419.76825875241,"ppm",25.22173,-80.38832,NA
"17653",346957,"FIU_Estuaries","Blackwater Sound","2003-03-12","Total_Kjeldahl_Nitrogen",407.143034210992,"ppm",25.17405,-80.42308,NA
"17654",346972,"FIU_Estuaries","Little Blackwater Sound","2003-03-12","Total_Kjeldahl_Nitrogen",523.506485692562,"ppm",25.20668,-80.4404,NA
"17655",346987,"FIU_Estuaries","Highway Creek","2003-03-12","Total_Kjeldahl_Nitrogen",606.161671708577,"ppm",25.2536,-80.44415,NA
"17656",347002,"FIU_Estuaries","Long Sound","2003-03-12","Total_Kjeldahl_Nitrogen",483.604650579958,"ppm",25.22737,-80.46167,NA
"17657",347017,"FIU_Estuaries","Duck Key","2003-03-12","Total_Kjeldahl_Nitrogen",420.626169599906,"ppm",25.17707,-80.49157,NA
"17658",347032,"FIU_Estuaries","Joe Bay","2003-03-12","Total_Kjeldahl_Nitrogen",539.230868148782,"ppm",25.22447,-80.53658,NA
"17659",347047,"FIU_Estuaries","Little Madeira Bay","2003-03-12","Total_Kjeldahl_Nitrogen",571.784661049327,"ppm",25.17517,-80.62692,NA
"17660",347062,"FIU_Estuaries","Terrapin Bay","2003-03-13","Total_Kjeldahl_Nitrogen",722.454266559176,"ppm",25.14037,-80.71612,NA
"17661",347077,"FIU_Estuaries","Whipray Basin","2003-03-13","Total_Kjeldahl_Nitrogen",454.754267908156,"ppm",25.09142,-80.75478,NA
"17662",347092,"FIU_Estuaries","Garfield Bight","2003-03-13","Total_Kjeldahl_Nitrogen",421.392471536047,"ppm",25.15048,-80.80922,NA
"17663",347107,"FIU_Estuaries","Rankin Lake","2003-03-13","Total_Kjeldahl_Nitrogen",454.922202999971,"ppm",25.12138,-80.80288,NA
"17664",347122,"FIU_Estuaries","Murray Key","2003-03-13","Total_Kjeldahl_Nitrogen",279.906388525567,"ppm",25.11827,-80.93965,NA
"17665",347137,"FIU_Estuaries","Johnson Key Basin","2003-03-13","Total_Kjeldahl_Nitrogen",406.195671300495,"ppm",25.04247,-80.91482,NA
"17666",347152,"FIU_Estuaries","Rabbit Key Basin","2003-03-13","Total_Kjeldahl_Nitrogen",351.870784380739,"ppm",25.00242,-80.9001,NA
"17667",347167,"FIU_Estuaries","Twin Key Basin","2003-03-13","Total_Kjeldahl_Nitrogen",449.541207102075,"ppm",24.97767,-80.75352,NA
"17668",347182,"FIU_Estuaries","Peterson Keys","2003-03-13","Total_Kjeldahl_Nitrogen",425.280228913286,"ppm",24.9295,-80.75047,NA
"17669",347197,"FIU_Estuaries","Porpoise Lake","2003-03-13","Total_Kjeldahl_Nitrogen",559.947167304626,"ppm",25.0066,-80.68127,NA
"17670",347212,"FIU_Estuaries","Captain Key","2003-03-13","Total_Kjeldahl_Nitrogen",551.049220486785,"ppm",25.04008,-80.61405,NA
"17671",347227,"FIU_Estuaries","Park Key","2003-03-12","Total_Kjeldahl_Nitrogen",535.548376675462,"ppm",25.11797,-80.59972,NA
"17672",347242,"FIU_Estuaries","Butternut Key","2003-03-12","Total_Kjeldahl_Nitrogen",487.085076611132,"ppm",25.10175,-80.5314,NA
"17673",347257,"FIU_Estuaries","East Cape","2003-03-13","Total_Kjeldahl_Nitrogen",296.365680288948,"ppm",25.0837,-81.08058,NA
"17674",347272,"FIU_Estuaries","Oxfoot Bank","2003-03-13","Total_Kjeldahl_Nitrogen",274.461697342472,"ppm",24.98073,-81.00163,NA
"17675",347287,"FIU_Estuaries","Sprigger Bank","2003-03-13","Total_Kjeldahl_Nitrogen",250.125708484611,"ppm",24.9186,-80.93487,NA
"17676",347302,"FIU_Estuaries","Old Dan Bank","2003-03-13","Total_Kjeldahl_Nitrogen",275.432494265894,"ppm",24.8672,-80.80715,NA
"17677",347317,"FIU_Estuaries","First Bay","2003-03-25","Total_Kjeldahl_Nitrogen",439.519154988305,"ppm",25.55453,-81.18367,NA
"17678",347332,"FIU_Estuaries","Third Bay","2003-03-25","Total_Kjeldahl_Nitrogen",486.185001044869,"ppm",25.58017,-81.12093,NA
"17679",347347,"FIU_Estuaries","Big Lostmans Bay","2003-03-25","Total_Kjeldahl_Nitrogen",627.741421711944,"ppm",25.56758,-81.07147,NA
"17680",347362,"FIU_Estuaries","Cabbage Island","2003-03-25","Total_Kjeldahl_Nitrogen",532.579858681924,"ppm",25.5294,-81.04338,NA
"17681",347377,"FIU_Estuaries","Broad River Bay","2003-03-25","Total_Kjeldahl_Nitrogen",811.193144026205,"ppm",25.49973,-81.04898,NA
"17682",347392,"FIU_Estuaries","Middle Broad River","2003-03-25","Total_Kjeldahl_Nitrogen",517.372151414099,"ppm",25.48605,-81.11115,NA
"17683",347407,"FIU_Estuaries","Broad River Mouth","2003-03-25","Total_Kjeldahl_Nitrogen",476.230778617427,"ppm",25.47502,-81.15293,NA
"17684",347422,"FIU_Estuaries","Harney River Mouth","2003-03-25","Total_Kjeldahl_Nitrogen",449.374907254374,"ppm",25.41168,-81.14145,NA
"17685",347437,"FIU_Estuaries","Harney River Junction","2003-03-25","Total_Kjeldahl_Nitrogen",522.655277762833,"ppm",25.43168,-81.08238,NA
"17686",347452,"FIU_Estuaries","Tarpon Bay","2003-03-25","Total_Kjeldahl_Nitrogen",488.960986054202,"ppm",25.41728,-80.99843,NA
"17687",347467,"FIU_Estuaries","Gunboat Island","2003-03-25","Total_Kjeldahl_Nitrogen",566.159486849746,"ppm",25.37892,-81.03073,NA
"17688",347482,"FIU_Estuaries","Ponce De Leon Bay","2003-03-25","Total_Kjeldahl_Nitrogen",458.069155313083,"ppm",25.34972,-81.12457,NA
"17689",347497,"FIU_Estuaries","Oyster Bay","2003-03-25","Total_Kjeldahl_Nitrogen",880.537468312759,"ppm",25.33115,-81.07267,NA
"17690",347512,"FIU_Estuaries","North Marker 36","2003-03-26","Total_Kjeldahl_Nitrogen",830.840526797519,"ppm",25.326,-81.01455,NA
"17691",347527,"FIU_Estuaries","West Marker 34","2003-03-26","Total_Kjeldahl_Nitrogen",530.707501840412,"ppm",25.28613,-81.02365,NA
